#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,3
# Vessel count: 2,1
# Number of cargoes: 10
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
3
# for each vessel: vessel index, home port, starting time, capacity
1,8,0,13200
2,13,110,13200
3,31,46,24000
# number of cargoes
10
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,4,5,6,8,9,10
2,2,4,5,6,8,9,10
3,2,3,4,5,6,7,8,9,10
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,9854,467649,27,99,27,519
2,10,36,3975,399306,547,619,547,1002
3,31,35,15224,695402,0,72,0,553
4,29,34,4587,529266,424,496,424,903
5,17,35,7448,797387,404,476,404,1062
6,31,37,7520,565377,424,496,424,1110
7,32,27,14572,703230,94,166,94,526
8,31,34,2447,658587,158,230,158,845
9,31,27,6458,570986,171,243,171,658
10,2,38,6412,849750,302,374,302,976
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
3,10,37,136,91008
1,10,38,115,78132
2,10,38,115,78132
3,10,38,130,86657
1,10,39,63,42807
2,10,39,63,42807
3,10,39,71,47478
1,11,1,110,74439
2,11,1,110,74439
3,11,1,123,82562
1,11,2,57,38858
2,11,2,57,38858
3,11,2,64,43098
1,11,3,94,63953
2,11,3,94,63953
3,11,3,106,70931
1,11,4,26,17826
2,11,4,26,17826
3,11,4,30,19771
1,11,5,88,59539
2,11,5,88,59539
3,11,5,99,66035
1,11,6,93,63161
2,11,6,93,63161
3,11,6,105,70053
1,11,7,89,60719
2,11,7,89,60719
3,11,7,101,67344
1,11,8,113,76466
2,11,8,113,76466
3,11,8,127,84810
1,11,9,158,106985
2,11,9,158,106985
3,11,9,177,118659
1,11,10,9,5800
2,11,10,9,5800
3,11,10,10,6433
1,11,11,0,0
2,11,11,0,0
3,11,11,0,0
1,11,12,64,43734
2,11,12,64,43734
3,11,12,72,48506
1,11,13,65,43820
2,11,13,65,43820
3,11,13,73,48601
1,11,14,87,58905
2,11,14,87,58905
3,11,14,98,65333
1,11,15,104,70881
2,11,15,104,70881
3,11,15,117,78615
1,11,16,91,61674
2,11,16,91,61674
3,11,16,102,68404
1,11,17,138,93387
2,11,17,138,93387
3,11,17,155,103577
1,11,18,160,108889
2,11,18,160,108889
3,11,18,180,120771
1,11,19,122,82995
2,11,19,122,82995
3,11,19,138,92051
1,11,20,16,10984
2,11,20,16,10984
3,11,20,18,12182
1,11,21,15,10057
2,11,21,15,10057
3,11,21,17,11155
1,11,22,126,85489
2,11,22,126,85489
3,11,22,142,94817
1,11,23,124,84302
2,11,23,124,84302
3,11,23,140,93501
1,11,24,126,85489
2,11,24,126,85489
3,11,24,142,94817
1,11,25,12,8357
2,11,25,12,8357
3,11,25,14,9268
1,11,26,89,60542
2,11,26,89,60542
3,11,26,100,67148
1,11,27,142,96619
2,11,27,142,96619
3,11,27,160,107161
1,11,28,69,47013
2,11,28,69,47013
3,11,28,78,52144
1,11,29,51,34944
2,11,29,51,34944
3,11,29,58,38757
1,11,30,54,36842
2,11,30,54,36842
3,11,30,61,40862
1,11,31,33,22237
2,11,31,33,22237
3,11,31,37,24664
1,11,32,105,71206
2,11,32,105,71206
3,11,32,118,78975
1,11,33,4,2696
2,11,33,4,2696
3,11,33,4,2990
1,11,34,73,49352
2,11,34,73,49352
3,11,34,82,54738
1,11,35,111,75502
2,11,35,111,75502
3,11,35,125,83741
1,11,36,70,47364
2,11,36,70,47364
3,11,36,79,52532
1,11,37,129,87565
2,11,37,129,87565
3,11,37,145,97120
1,11,38,123,83643
2,11,38,123,83643
3,11,38,139,92769
1,11,39,71,48318
2,11,39,71,48318
3,11,39,80,53590
1,12,1,63,42752
2,12,1,63,42752
3,12,1,71,47417
1,12,2,14,9328
2,12,2,14,9328
3,12,2,15,10346
1,12,3,48,32266
2,12,3,48,32266
3,12,3,53,35787
1,12,4,89,60083
2,12,4,89,60083
3,12,4,100,66639
1,12,5,43,29194
2,12,5,43,29194
3,12,5,48,32380
1,12,6,46,31474
2,12,6,46,31474
3,12,6,52,34908
1,12,7,43,29032
2,12,7,43,29032
3,12,7,48,32200
1,12,8,66,44779
2,12,8,66,44779
3,12,8,74,49666
1,12,9,111,75298
2,12,9,111,75298
3,12,9,125,83515
1,12,10,71,48057
2,12,10,71,48057
3,12,10,80,53301
1,12,11,64,43734
2,12,11,64,43734
3,12,11,72,48506
1,12,12,0,0
2,12,12,0,0
3,12,12,0,0
1,12,13,7,4583
2,12,13,7,4583
3,12,13,8,5083
1,12,14,40,27218
2,12,14,40,27218
3,12,14,45,30188
1,12,15,58,39194
2,12,15,58,39194
3,12,15,65,43470
1,12,16,44,29987
2,12,16,44,29987
3,12,16,50,33259
1,12,17,91,61700
2,12,17,91,61700
3,12,17,102,68433
1,12,18,114,77618
2,12,18,114,77618
3,12,18,129,86088
1,12,19,76,51309
2,12,19,76,51309
3,12,19,85,56907
1,12,20,50,33929
2,12,20,50,33929
3,12,20,56,37631
1,12,21,52,35196
2,12,21,52,35196
3,12,21,58,39036
1,12,22,79,53802
2,12,22,79,53802
3,12,22,89,59672
1,12,23,78,52615
2,12,23,78,52615
3,12,23,87,58356
1,12,24,79,53802
2,12,24,79,53802
3,12,24,89,59672
1,12,25,53,35794
2,12,25,53,35794
3,12,25,59,39699
1,12,26,43,28855
2,12,26,43,28855
3,12,26,48,32004
1,12,27,96,64932
2,12,27,96,64932
3,12,27,108,72017
1,12,28,23,15875
2,12,28,23,15875
3,12,28,26,17608
1,12,29,99,67476
2,12,29,99,67476
3,12,29,112,74839
1,12,30,15,9884
2,12,30,15,9884
3,12,30,16,10963
1,12,31,34,23025
2,12,31,34,23025
3,12,31,38,25538
1,12,32,58,39519
2,12,32,58,39519
3,12,32,66,43831
1,12,33,68,46134
2,12,33,68,46134
3,12,33,76,51168
1,12,34,135,91609
2,12,34,135,91609
3,12,34,152,101605
1,12,35,173,117759
2,12,35,173,117759
3,12,35,195,130609
1,12,36,132,89620
2,12,36,132,89620
3,12,36,149,99400
1,12,37,191,129821
2,12,37,191,129821
3,12,37,215,143987
1,12,38,185,125899
2,12,38,185,125899
3,12,38,209,139637
1,12,39,133,90574
2,12,39,133,90574
3,12,39,150,100458
1,13,1,58,39524
2,13,1,58,39524
3,13,1,66,43837
1,13,2,18,12169
2,13,2,18,12169
3,13,2,20,13497
1,13,3,43,29038
2,13,3,43,29038
3,13,3,48,32207
1,13,4,89,60168
2,13,4,89,60168
3,13,4,100,66734
1,13,5,38,25966
2,13,5,38,25966
3,13,5,43,28800
1,13,6,42,28246
2,13,6,42,28246
3,13,6,47,31328
1,13,7,38,25804
2,13,7,38,25804
3,13,7,43,28620
1,13,8,61,41552
2,13,8,61,41552
3,13,8,69,46086
1,13,9,106,72071
2,13,9,106,72071
3,13,9,119,79935
1,13,10,71,48142
2,13,10,71,48142
3,13,10,80,53395
1,13,11,65,43820
2,13,11,65,43820
3,13,11,73,48601
1,13,12,7,4583
2,13,12,7,4583
3,13,12,8,5083
1,13,13,0,0
2,13,13,0,0
3,13,13,0,0
1,13,14,35,23990
2,13,14,35,23990
3,13,14,40,26608
1,13,15,53,35966
2,13,15,53,35966
3,13,15,60,39890
1,13,16,39,26759
2,13,16,39,26759
3,13,16,44,29679
1,13,17,86,58472
2,13,17,86,58472
3,13,17,97,64852
1,13,18,110,74390
2,13,18,110,74390
3,13,18,123,82508
1,13,19,71,48081
2,13,19,71,48081
3,13,19,80,53327
1,13,20,50,34014
2,13,20,50,34014
3,13,20,56,37726
1,13,21,52,35281
2,13,21,52,35281
3,13,21,58,39131
1,13,22,75,50574
2,13,22,75,50574
3,13,22,84,56092
1,13,23,73,49387
2,13,23,73,49387
3,13,23,82,54776
1,13,24,75,50574
2,13,24,75,50574
3,13,24,84,56092
1,13,25,53,35879
2,13,25,53,35879
3,13,25,59,39794
1,13,26,38,25628
2,13,26,38,25628
3,13,26,42,28424
1,13,27,91,61704
2,13,27,91,61704
3,13,27,102,68437
1,13,28,19,12648
2,13,28,19,12648
3,13,28,21,14028
1,13,29,100,67562
2,13,29,100,67562
3,13,29,112,74934
1,13,30,18,12220
2,13,30,18,12220
3,13,30,20,13553
1,13,31,34,23110
2,13,31,34,23110
3,13,31,38,25632
1,13,32,53,36291
2,13,32,53,36291
3,13,32,60,40251
1,13,33,68,46219
2,13,33,68,46219
3,13,33,77,51263
1,13,34,135,91694
2,13,34,135,91694
3,13,34,152,101700
1,13,35,174,117844
2,13,35,174,117844
3,13,35,195,130703
1,13,36,132,89706
2,13,36,132,89706
3,13,36,149,99494
1,13,37,191,129907
2,13,37,191,129907
3,13,37,215,144082
1,13,38,186,125984
2,13,38,186,125984
3,13,38,209,139731
1,13,39,134,90660
2,13,39,134,90660
3,13,39,150,100552
1,14,1,24,16035
2,14,1,24,16035
3,14,1,27,17784
1,14,2,48,32497
2,14,2,48,32497
3,14,2,54,36043
1,14,3,8,5238
2,14,3,8,5238
3,14,3,9,5810
1,14,4,111,75254
2,14,4,111,75254
3,14,4,125,83465
1,14,5,44,29532
2,14,5,44,29532
3,14,5,49,32754
1,14,6,6,4283
2,14,6,6,4283
3,14,6,7,4751
1,14,7,3,1841
2,14,7,3,1841
3,14,7,3,2042
1,14,8,27,18062
2,14,8,27,18062
3,14,8,30,20033
1,14,9,72,48581
2,14,9,72,48581
3,14,9,81,53882
1,14,10,93,63227
2,14,10,93,63227
3,14,10,105,70127
1,14,11,87,58905
2,14,11,87,58905
3,14,11,98,65333
1,14,12,40,27218
2,14,12,40,27218
3,14,12,45,30188
1,14,13,35,23990
2,14,13,35,23990
3,14,13,40,26608
1,14,14,0,0
2,14,14,0,0
3,14,14,0,0
1,14,15,20,13622
2,14,15,20,13622
3,14,15,23,15108
1,14,16,4,2796
2,14,16,4,2796
3,14,16,5,3101
1,14,17,52,34982
2,14,17,52,34982
3,14,17,58,38800
1,14,18,76,51789
2,14,18,76,51789
3,14,18,86,57440
1,14,19,37,25311
2,14,19,37,25311
3,14,19,42,28073
1,14,20,72,49099
2,14,20,72,49099
3,14,20,81,54457
1,14,21,74,50366
2,14,21,74,50366
3,14,21,83,55862
1,14,22,40,27084
2,14,22,40,27084
3,14,22,45,30039
1,14,23,38,25897
2,14,23,38,25897
3,14,23,43,28723
1,14,24,40,27084
2,14,24,40,27084
3,14,24,45,30039
1,14,25,75,50964
2,14,25,75,50964
3,14,25,84,56525
1,14,26,6,4173
2,14,26,6,4173
3,14,26,7,4629
1,14,27,56,38214
2,14,27,56,38214
3,14,27,63,42384
1,14,28,21,14549
2,14,28,21,14549
3,14,28,24,16136
1,14,29,122,82647
2,14,29,122,82647
3,14,29,137,91665
1,14,30,47,31832
2,14,30,47,31832
3,14,30,53,35305
1,14,31,56,38196
2,14,31,56,38196
3,14,31,63,42364
1,14,32,19,12801
2,14,32,19,12801
3,14,32,21,14198
1,14,33,90,61305
2,14,33,90,61305
3,14,33,102,67994
1,14,34,157,106780
2,14,34,157,106780
3,14,34,177,118431
1,14,35,196,132930
2,14,35,196,132930
3,14,35,220,147435
1,14,36,154,104791
2,14,36,154,104791
3,14,36,174,116226
1,14,37,214,144992
2,14,37,214,144992
3,14,37,240,160813
1,14,38,208,141070
2,14,38,208,141070
3,14,38,234,156463
1,14,39,156,105745
2,14,39,156,105745
3,14,39,175,117284
1,15,1,28,18784
2,15,1,28,18784
3,15,1,31,20834
1,15,2,66,44472
2,15,2,66,44472
3,15,2,74,49325
1,15,3,20,13653
2,15,3,20,13653
3,15,3,23,15143
1,15,4,129,87229
2,15,4,129,87229
3,15,4,145,96747
1,15,5,55,37139
2,15,5,55,37139
3,15,5,62,41191
1,15,6,22,15222
2,15,6,22,15222
3,15,6,25,16883
1,15,7,20,13352
2,15,7,20,13352
3,15,7,22,14809
1,15,8,30,20665
2,15,8,30,20665
3,15,8,34,22920
1,15,9,75,51184
2,15,9,75,51184
3,15,9,85,56769
1,15,10,111,75203
2,15,10,111,75203
3,15,10,125,83409
1,15,11,104,70881
2,15,11,104,70881
3,15,11,117,78615
1,15,12,58,39194
2,15,12,58,39194
3,15,12,65,43470
1,15,13,53,35966
2,15,13,53,35966
3,15,13,60,39890
1,15,14,20,13622
2,15,14,20,13622
3,15,14,23,15108
1,15,15,0,0
2,15,15,0,0
3,15,15,0,0
1,15,16,20,13735
2,15,16,20,13735
3,15,16,23,15234
1,15,17,55,37586
2,15,17,55,37586
3,15,17,62,41687
1,15,18,63,42781
2,15,18,63,42781
3,15,18,71,47449
1,15,19,26,17936
2,15,19,26,17936
3,15,19,30,19893
1,15,20,90,61075
2,15,20,90,61075
3,15,20,101,67739
1,15,21,92,62342
2,15,21,92,62342
3,15,21,103,69145
1,15,22,44,29687
2,15,22,44,29687
3,15,22,49,32927
1,15,23,42,28501
2,15,23,42,28501
3,15,23,47,31610
1,15,24,44,29687
2,15,24,44,29687
3,15,24,49,32927
1,15,25,93,62940
2,15,25,93,62940
3,15,25,104,69808
1,15,26,20,13790
2,15,26,20,13790
3,15,26,23,15294
1,15,27,60,40817
2,15,27,60,40817
3,15,27,68,45271
1,15,28,39,26459
2,15,28,39,26459
3,15,28,44,29346
1,15,29,139,94623
2,15,29,139,94623
3,15,29,157,104948
1,15,30,65,43807
2,15,30,65,43807
3,15,30,73,48587
1,15,31,74,50172
2,15,31,74,50172
3,15,31,83,55646
1,15,32,24,16006
2,15,32,24,16006
3,15,32,27,17752
1,15,33,108,73280
2,15,33,108,73280
3,15,33,121,81276
1,15,34,175,118755
2,15,34,175,118755
3,15,34,197,131714
1,15,35,213,144905
2,15,35,213,144905
3,15,35,240,160717
1,15,36,172,116767
2,15,36,172,116767
3,15,36,194,129508
1,15,37,231,156968
2,15,37,231,156968
3,15,37,260,174095
1,15,38,225,153045
2,15,38,225,153045
3,15,38,254,169745
1,15,39,173,117721
2,15,39,173,117721
3,15,39,195,130566
1,16,1,21,14424
2,16,1,21,14424
3,16,1,24,15998
1,16,2,52,35265
2,16,2,52,35265
3,16,2,58,39113
1,16,3,5,3482
2,16,3,5,3482
3,16,3,6,3862
1,16,4,115,78023
2,16,4,115,78023
3,16,4,129,86536
1,16,5,48,32278
2,16,5,48,32278
3,16,5,54,35800
1,16,6,2,1487
2,16,6,2,1487
3,16,6,2,1649
1,16,7,1,955
2,16,7,1,955
3,16,7,2,1059
1,16,8,24,16451
2,16,8,24,16451
3,16,8,27,18247
1,16,9,69,46970
2,16,9,69,46970
3,16,9,78,52096
1,16,10,97,65996
2,16,10,97,65996
3,16,10,109,73198
1,16,11,91,61674
2,16,11,91,61674
3,16,11,102,68404
1,16,12,44,29987
2,16,12,44,29987
3,16,12,50,33259
1,16,13,39,26759
2,16,13,39,26759
3,16,13,44,29679
1,16,14,4,2796
2,16,14,4,2796
3,16,14,5,3101
1,16,15,20,13735
2,16,15,20,13735
3,16,15,23,15234
1,16,16,0,0
2,16,16,0,0
3,16,16,0,0
1,16,17,49,33372
2,16,17,49,33372
3,16,17,55,37013
1,16,18,75,50833
2,16,18,75,50833
3,16,18,84,56380
1,16,19,36,24202
2,16,19,36,24202
3,16,19,40,26843
1,16,20,76,51868
2,16,20,76,51868
3,16,20,86,57528
1,16,21,78,53135
2,16,21,78,53135
3,16,21,88,58933
1,16,22,38,25474
2,16,22,38,25474
3,16,22,42,28253
1,16,23,36,24287
2,16,23,36,24287
3,16,23,40,26937
1,16,24,38,25474
2,16,24,38,25474
3,16,24,42,28253
1,16,25,79,53733
2,16,25,79,53733
3,16,25,89,59596
1,16,26,9,6296
2,16,26,9,6296
3,16,26,10,6983
1,16,27,54,36603
2,16,27,54,36603
3,16,27,61,40598
1,16,28,25,17295
2,16,28,25,17295
3,16,28,29,19183
1,16,29,126,85416
2,16,29,126,85416
3,16,29,142,94736
1,16,30,51,34600
2,16,30,51,34600
3,16,30,57,38376
1,16,31,60,40965
2,16,31,60,40965
3,16,31,68,45435
1,16,32,16,11191
2,16,32,16,11191
3,16,32,19,12412
1,16,33,94,64074
2,16,33,94,64074
3,16,33,106,71065
1,16,34,161,109549
2,16,34,161,109549
3,16,34,182,121502
1,16,35,200,135699
2,16,35,200,135699
3,16,35,225,150505
1,16,36,158,107560
2,16,36,158,107560
3,16,36,178,119296
1,16,37,218,147761
2,16,37,218,147761
3,16,37,245,163884
1,16,38,212,143839
2,16,38,212,143839
3,16,38,238,159534
1,16,39,160,108514
2,16,39,160,108514
3,16,39,180,120355
1,17,1,32,22026
2,17,1,32,22026
3,17,1,37,24430
1,17,2,99,66978
2,17,2,99,66978
3,17,2,111,74287
1,17,3,47,31878
2,17,3,47,31878
3,17,3,53,35356
1,17,4,162,109736
2,17,4,162,109736
3,17,4,182,121710
1,17,5,94,63948
2,17,5,94,63948
3,17,5,106,70925
1,17,6,51,34859
2,17,6,51,34859
3,17,6,58,38663
1,17,7,49,33393
2,17,7,49,33393
3,17,7,55,37036
1,17,8,31,20854
2,17,8,31,20854
3,17,8,35,23129
1,17,9,29,19628
2,17,9,29,19628
3,17,9,33,21770
1,17,10,144,97709
2,17,10,144,97709
3,17,10,162,108371
1,17,11,138,93387
2,17,11,138,93387
3,17,11,155,103577
1,17,12,91,61700
2,17,12,91,61700
3,17,12,102,68433
1,17,13,86,58472
2,17,13,86,58472
3,17,13,97,64852
1,17,14,52,34982
2,17,14,52,34982
3,17,14,58,38800
1,17,15,55,37586
2,17,15,55,37586
3,17,15,62,41687
1,17,16,49,33372
2,17,16,49,33372
3,17,16,55,37013
1,17,17,0,0
2,17,17,0,0
3,17,17,0,0
1,17,18,86,58371
2,17,18,86,58371
3,17,18,97,64740
1,17,19,46,31409
2,17,19,46,31409
3,17,19,52,34836
1,17,20,123,83581
2,17,20,123,83581
3,17,20,139,92702
1,17,21,125,84848
2,17,21,125,84848
3,17,21,141,94107
1,17,22,20,13561
2,17,22,20,13561
3,17,22,22,15041
1,17,23,18,12375
2,17,23,18,12375
3,17,23,21,13725
1,17,24,20,13561
2,17,24,20,13561
3,17,24,22,15041
1,17,25,126,85446
2,17,25,126,85446
3,17,25,142,94770
1,17,26,55,37024
2,17,26,55,37024
3,17,26,61,41064
1,17,27,9,5792
2,17,27,9,5792
3,17,27,10,6424
1,17,28,72,48965
2,17,28,72,48965
3,17,28,81,54308
1,17,29,173,117129
2,17,29,173,117129
3,17,29,194,129910
1,17,30,98,66313
2,17,30,98,66313
3,17,30,110,73549
1,17,31,107,72678
2,17,31,107,72678
3,17,31,120,80608
1,17,32,35,24066
2,17,32,35,24066
3,17,32,40,26693
1,17,33,141,95787
2,17,33,141,95787
3,17,33,159,106239
1,17,34,208,141262
2,17,34,208,141262
3,17,34,234,156676
1,17,35,247,167412
2,17,35,247,167412
3,17,35,277,185679
1,17,36,205,139273
2,17,36,205,139273
3,17,36,231,154470
1,17,37,264,179474
2,17,37,264,179474
3,17,37,297,199057
1,17,38,259,175552
2,17,38,259,175552
3,17,38,291,194707
1,17,39,207,140227
2,17,39,207,140227
3,17,39,232,155528
1,18,1,67,45672
2,18,1,67,45672
3,18,1,76,50656
1,18,2,122,82897
2,18,2,122,82897
3,18,2,137,91942
1,18,3,73,49630
2,18,3,73,49630
3,18,3,82,55045
1,18,4,185,125238
2,18,4,185,125238
3,18,4,208,138903
1,18,5,81,54760
2,18,5,81,54760
3,18,5,91,60736
1,18,6,77,52320
2,18,6,77,52320
3,18,6,87,58029
1,18,7,75,50770
2,18,7,75,50770
3,18,7,84,56310
1,18,8,69,46703
2,18,8,69,46703
3,18,8,77,51799
1,18,9,106,71742
2,18,9,106,71742
3,18,9,119,79570
1,18,10,167,113212
2,18,10,167,113212
3,18,10,188,125565
1,18,11,160,108889
2,18,11,160,108889
3,18,11,180,120771
1,18,12,114,77618
2,18,12,114,77618
3,18,12,129,86088
1,18,13,110,74390
2,18,13,110,74390
3,18,13,123,82508
1,18,14,76,51789
2,18,14,76,51789
3,18,14,86,57440
1,18,15,63,42781
2,18,15,63,42781
3,18,15,71,47449
1,18,16,75,50833
2,18,16,75,50833
3,18,16,84,56380
1,18,17,86,58371
2,18,17,86,58371
3,18,17,97,64740
1,18,18,0,0
2,18,18,0,0
3,18,18,0,0
1,18,19,41,28043
2,18,19,41,28043
3,18,19,46,31103
1,18,20,146,99084
2,18,20,146,99084
3,18,20,164,109895
1,18,21,148,100351
2,18,21,148,100351
3,18,21,166,111300
1,18,22,74,50222
2,18,22,74,50222
3,18,22,83,55702
1,18,23,72,49035
2,18,23,72,49035
3,18,23,81,54386
1,18,24,74,50222
2,18,24,74,50222
3,18,24,83,55702
1,18,25,149,100948
2,18,25,149,100948
3,18,25,167,111963
1,18,26,77,52215
2,18,26,77,52215
3,18,26,87,57912
1,18,27,91,61539
2,18,27,91,61539
3,18,27,102,68254
1,18,28,96,64883
2,18,28,96,64883
3,18,28,108,71963
1,18,29,194,131467
2,18,29,194,131467
3,18,29,218,145813
1,18,30,121,82232
2,18,30,121,82232
3,18,30,136,91204
1,18,31,130,88180
2,18,31,130,88180
3,18,31,146,97802
1,18,32,67,45410
2,18,32,67,45410
3,18,32,75,50365
1,18,33,164,111289
2,18,33,164,111289
3,18,33,184,123432
1,18,34,231,156764
2,18,34,231,156764
3,18,34,260,173869
1,18,35,269,182914
2,18,35,269,182914
3,18,35,303,202873
1,18,36,228,154775
2,18,36,228,154775
3,18,36,257,171664
1,18,37,287,194976
2,18,37,287,194976
3,18,37,323,216251
1,18,38,281,191054
2,18,38,281,191054
3,18,38,317,211901
1,18,39,229,155729
2,18,39,229,155729
3,18,39,258,172722
1,19,1,28,18710
2,19,1,28,18710
3,19,1,31,20752
1,19,2,83,56587
2,19,2,83,56587
3,19,2,94,62762
1,19,3,34,22923
2,19,3,34,22923
3,19,3,38,25424
1,19,4,146,99344
2,19,4,146,99344
3,19,4,165,110184
1,19,5,54,36614
2,19,5,54,36614
3,19,5,61,40610
1,19,6,38,25689
2,19,6,38,25689
3,19,6,43,28492
1,19,7,36,24164
2,19,7,36,24164
3,19,7,40,26801
1,19,8,29,19741
2,19,8,29,19741
3,19,8,33,21895
1,19,9,66,44779
2,19,9,66,44779
3,19,9,74,49666
1,19,10,129,87318
2,19,10,129,87318
3,19,10,145,96846
1,19,11,122,82995
2,19,11,122,82995
3,19,11,138,92051
1,19,12,76,51309
2,19,12,76,51309
3,19,12,85,56907
1,19,13,71,48081
2,19,13,71,48081
3,19,13,80,53327
1,19,14,37,25311
2,19,14,37,25311
3,19,14,42,28073
1,19,15,26,17936
2,19,15,26,17936
3,19,15,30,19893
1,19,16,36,24202
2,19,16,36,24202
3,19,16,40,26843
1,19,17,46,31409
2,19,17,46,31409
3,19,17,52,34836
1,19,18,41,28043
2,19,18,41,28043
3,19,18,46,31103
1,19,19,0,0
2,19,19,0,0
3,19,19,0,0
1,19,20,108,73190
2,19,20,108,73190
3,19,20,121,81176
1,19,21,110,74457
2,19,21,110,74457
3,19,21,123,82581
1,19,22,34,23260
2,19,22,34,23260
3,19,22,39,25798
1,19,23,33,22073
2,19,23,33,22073
3,19,23,37,24482
1,19,24,34,23260
2,19,24,34,23260
3,19,24,39,25798
1,19,25,111,75055
2,19,25,111,75055
3,19,25,124,83244
1,19,26,38,25942
2,19,26,38,25942
3,19,26,43,28773
1,19,27,51,34577
2,19,27,51,34577
3,19,27,57,38350
1,19,28,57,38573
2,19,28,57,38573
3,19,28,64,42782
1,19,29,157,106737
2,19,29,157,106737
3,19,29,177,118384
1,19,30,82,55922
2,19,30,82,55922
3,19,30,93,62024
1,19,31,92,62286
2,19,31,92,62286
3,19,31,103,69083
1,19,32,27,18452
2,19,32,27,18452
3,19,32,31,20466
1,19,33,126,85395
2,19,33,126,85395
3,19,33,142,94713
1,19,34,193,130870
2,19,34,193,130870
3,19,34,217,145150
1,19,35,231,157020
2,19,35,231,157020
3,19,35,260,174154
1,19,36,190,128881
2,19,36,190,128881
3,19,36,214,142945
1,19,37,249,169082
2,19,37,249,169082
3,19,37,280,187532
1,19,38,243,165160
2,19,38,243,165160
3,19,38,274,183182
1,19,39,191,129835
2,19,39,191,129835
3,19,39,215,144003
1,20,1,95,64634
2,20,1,95,64634
3,20,1,107,71686
1,20,2,43,29053
2,20,2,43,29053
3,20,2,48,32223
1,20,3,80,54147
2,20,3,80,54147
3,20,3,90,60056
1,20,4,40,27333
2,20,4,40,27333
3,20,4,45,30315
1,20,5,73,49733
2,20,5,73,49733
3,20,5,82,55160
1,20,6,79,53355
2,20,6,79,53355
3,20,6,88,59177
1,20,7,75,50913
2,20,7,75,50913
3,20,7,84,56469
1,20,8,98,66661
2,20,8,98,66661
3,20,8,110,73935
1,20,9,143,97180
2,20,9,143,97180
3,20,9,161,107784
1,20,10,23,15306
2,20,10,23,15306
3,20,10,25,16976
1,20,11,16,10984
2,20,11,16,10984
3,20,11,18,12182
1,20,12,50,33929
2,20,12,50,33929
3,20,12,56,37631
1,20,13,50,34014
2,20,13,50,34014
3,20,13,56,37726
1,20,14,72,49099
2,20,14,72,49099
3,20,14,81,54457
1,20,15,90,61075
2,20,15,90,61075
3,20,15,101,67739
1,20,16,76,51868
2,20,16,76,51868
3,20,16,86,57528
1,20,17,123,83581
2,20,17,123,83581
3,20,17,139,92702
1,20,18,146,99084
2,20,18,146,99084
3,20,18,164,109895
1,20,19,108,73190
2,20,19,108,73190
3,20,19,121,81176
1,20,20,0,0
2,20,20,0,0
3,20,20,0,0
1,20,21,4,2385
2,20,21,4,2385
3,20,21,4,2646
1,20,22,112,75683
2,20,22,112,75683
3,20,22,125,83941
1,20,23,110,74496
2,20,23,110,74496
3,20,23,123,82625
1,20,24,112,75683
2,20,24,112,75683
3,20,24,125,83941
1,20,25,4,2983
2,20,25,4,2983
3,20,25,5,3309
1,20,26,75,50737
2,20,26,75,50737
3,20,26,84,56273
1,20,27,128,86813
2,20,27,128,86813
3,20,27,144,96286
1,20,28,55,37208
2,20,28,55,37208
3,20,28,62,41268
1,20,29,53,35807
2,20,29,53,35807
3,20,29,59,39714
1,20,30,40,27036
2,20,30,40,27036
3,20,30,45,29986
1,20,31,18,12432
2,20,31,18,12432
3,20,31,21,13788
1,20,32,90,61400
2,20,32,90,61400
3,20,32,102,68100
1,20,33,20,13384
2,20,33,20,13384
3,20,33,22,14844
1,20,34,87,58859
2,20,34,87,58859
3,20,34,98,65281
1,20,35,125,85009
2,20,35,125,85009
3,20,35,141,94284
1,20,36,84,56870
2,20,36,84,56870
3,20,36,94,63075
1,20,37,143,97071
2,20,37,143,97071
3,20,37,161,107663
1,20,38,137,93149
2,20,38,137,93149
3,20,38,154,103313
1,20,39,85,57824
2,20,39,85,57824
3,20,39,96,64133
1,21,1,97,65901
2,21,1,97,65901
3,21,1,109,73091
1,21,2,45,30320
2,21,2,45,30320
3,21,2,50,33628
1,21,3,82,55414
2,21,3,82,55414
3,21,3,92,61461
1,21,4,39,26406
2,21,4,39,26406
3,21,4,44,29287
1,21,5,75,51000
2,21,5,75,51000
3,21,5,85,56565
1,21,6,80,54622
2,21,6,80,54622
3,21,6,91,60582
1,21,7,77,52180
2,21,7,77,52180
3,21,7,86,57874
1,21,8,100,67928
2,21,8,100,67928
3,21,8,113,75340
1,21,9,145,98447
2,21,9,145,98447
3,21,9,163,109189
1,21,10,21,14380
2,21,10,21,14380
3,21,10,24,15949
1,21,11,15,10057
2,21,11,15,10057
3,21,11,17,11155
1,21,12,52,35196
2,21,12,52,35196
3,21,12,58,39036
1,21,13,52,35281
2,21,13,52,35281
3,21,13,58,39131
1,21,14,74,50366
2,21,14,74,50366
3,21,14,83,55862
