#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,2,3,4
# Vessel count: 1,2,2,1
# Number of cargoes: 22
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
6
# for each vessel: vessel index, home port, starting time, capacity
1,8,0,13200
2,13,111,16500
3,31,199,16500
4,14,25,24000
5,12,0,24000
6,12,79,33200
# number of cargoes
22
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,2,3,4,8,9,11,12,13,16,17,18,21
2,1,2,3,4,5,8,9,11,13,16,17,18,19,21,22
3,1,3,4,5,8,9,11,13,16,17,19,21,22
4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
6,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,11,27,15965,929218,1132,1204,1132,1677
2,27,3,12057,369141,190,262,190,614
3,33,37,6242,631931,1254,1326,1254,1780
4,10,38,11380,604268,298,370,298,837
5,4,38,13684,393773,753,825,753,1252
6,33,36,20237,548913,439,511,439,933
7,23,20,18912,511297,832,904,832,1333
8,34,18,8937,784739,1072,1144,1072,1663
9,16,36,2394,676118,822,894,822,1352
10,2,39,21124,634457,414,486,414,962
11,17,35,8414,869544,1011,1083,1011,1675
12,14,20,4846,503569,0,72,0,450
13,6,17,10782,536840,594,666,594,1014
14,11,27,18664,705166,489,561,489,1034
15,3,27,19802,631611,91,163,91,554
16,29,36,10164,602289,670,742,670,1313
17,31,36,10088,439306,668,740,668,1133
18,19,4,7734,690567,194,266,194,798
19,33,37,13210,422513,189,261,189,724
20,9,11,18519,811659,147,219,147,729
21,29,9,12053,599149,220,292,220,777
22,33,35,14754,591787,315,387,315,791
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
6,5,24,84,75428
1,5,25,76,51598
2,5,25,71,41758
3,5,25,71,41758
4,5,25,86,57228
5,5,25,86,57228
6,5,25,78,69438
1,5,26,46,31103
2,5,26,43,25172
3,5,26,43,25172
4,5,26,52,34497
5,5,26,52,34497
6,5,26,47,41857
1,5,27,99,67179
2,5,27,92,54368
3,5,27,92,54368
4,5,27,111,74510
5,5,27,111,74510
6,5,27,101,90406
1,5,28,23,15308
2,5,28,21,12388
3,5,28,21,12388
4,5,28,25,16978
5,5,28,25,16978
6,5,28,23,20600
1,5,29,123,83210
2,5,29,114,67342
3,5,29,114,67342
4,5,29,138,92290
5,5,29,138,92290
6,5,29,125,111980
1,5,30,50,33799
2,5,30,46,27354
3,5,30,46,27354
4,5,30,56,37487
5,5,30,56,37487
6,5,30,51,45485
1,5,31,57,38830
2,5,31,53,31425
3,5,31,53,31425
4,5,31,64,43067
5,5,31,64,43067
6,5,31,59,52255
1,5,32,62,41766
2,5,32,57,33801
3,5,32,57,33801
4,5,32,69,46324
5,5,32,69,46324
6,5,32,63,56207
1,5,33,91,61939
2,5,33,85,50127
3,5,33,85,50127
4,5,33,103,68697
5,5,33,103,68697
6,5,33,93,83353
1,5,34,158,107414
2,5,34,147,86929
3,5,34,147,86929
4,5,34,178,119134
5,5,34,178,119134
6,5,34,162,144551
1,5,35,197,133563
2,5,35,183,108093
3,5,35,183,108093
4,5,35,221,148138
5,5,35,221,148138
6,5,35,201,179742
1,5,36,155,105425
2,5,36,145,85320
3,5,36,145,85320
4,5,36,175,116929
5,5,36,175,116929
6,5,36,159,141875
1,5,37,215,145626
2,5,37,200,117854
3,5,37,200,117854
4,5,37,241,161516
5,5,37,241,161516
6,5,37,219,195975
1,5,38,209,141704
2,5,38,194,114680
3,5,38,194,114680
4,5,38,235,157166
5,5,38,235,157166
6,5,38,214,190697
1,5,39,157,106379
2,5,39,146,86092
3,5,39,146,86092
4,5,39,176,117987
5,5,39,176,117987
6,5,39,160,143159
1,6,1,23,15911
2,6,1,22,12877
3,6,1,22,12877
4,6,1,26,17647
5,6,1,26,17647
6,6,1,24,21412
1,6,2,54,36752
2,6,2,50,29744
3,6,2,50,29744
4,6,2,61,40763
5,6,2,61,40763
6,6,2,55,49459
1,6,3,7,4969
2,6,3,7,4021
3,6,3,7,4021
4,6,3,8,5511
5,6,3,8,5511
6,6,3,7,6687
1,6,4,117,79509
2,6,4,109,64347
3,6,4,109,64347
4,6,4,132,88185
5,6,4,132,88185
6,6,4,120,106999
1,6,5,50,33765
2,6,5,46,27326
3,6,5,46,27326
4,6,5,56,37450
5,6,5,56,37450
6,6,5,51,45439
1,6,6,0,0
2,6,6,0,0
3,6,6,0,0
4,6,6,0,0
5,6,6,0,0
6,6,6,0,0
1,6,7,4,2442
2,6,7,3,1976
3,6,7,3,1976
4,6,7,4,2708
5,6,7,4,2708
6,6,7,4,3286
1,6,8,26,17938
2,6,8,25,14517
3,6,8,25,14517
4,6,8,30,19896
5,6,8,30,19896
6,6,8,27,24140
1,6,9,71,48457
2,6,9,66,39216
3,6,9,66,39216
4,6,9,80,53745
5,6,9,80,53745
6,6,9,73,65211
1,6,10,99,67483
2,6,10,93,54614
3,6,10,93,54614
4,6,10,112,74847
5,6,10,112,74847
6,6,10,102,90815
1,6,11,93,63161
2,6,11,87,51116
3,6,11,87,51116
4,6,11,105,70053
5,6,11,105,70053
6,6,11,95,84998
1,6,12,46,31474
2,6,12,43,25472
3,6,12,43,25472
4,6,12,52,34908
5,6,12,52,34908
6,6,12,47,42356
1,6,13,42,28246
2,6,13,39,22859
3,6,13,39,22859
4,6,13,47,31328
5,6,13,47,31328
6,6,13,43,38012
1,6,14,6,4283
2,6,14,6,3466
3,6,14,6,3466
4,6,14,7,4751
5,6,14,7,4751
6,6,14,6,5764
1,6,15,22,15222
2,6,15,21,12319
3,6,15,21,12319
4,6,15,25,16883
5,6,15,25,16883
6,6,15,23,20485
1,6,16,2,1487
2,6,16,2,1203
3,6,16,2,1203
4,6,16,2,1649
5,6,16,2,1649
6,6,16,2,2001
1,6,17,51,34859
2,6,17,48,28211
3,6,17,48,28211
4,6,17,58,38663
5,6,17,58,38663
6,6,17,53,46911
1,6,18,77,52320
2,6,18,72,42342
3,6,18,72,42342
4,6,18,87,58029
5,6,18,87,58029
6,6,18,79,70410
1,6,19,38,25689
2,6,19,35,20790
3,6,19,35,20790
4,6,19,43,28492
5,6,19,43,28492
6,6,19,39,34571
1,6,20,79,53355
2,6,20,73,43180
3,6,20,73,43180
4,6,20,88,59177
5,6,20,88,59177
6,6,20,80,71803
1,6,21,80,54622
2,6,21,75,44206
3,6,21,75,44206
4,6,21,91,60582
5,6,21,91,60582
6,6,21,82,73507
1,6,22,40,26961
2,6,22,37,21819
3,6,22,37,21819
4,6,22,45,29902
5,6,22,45,29902
6,6,22,41,36282
1,6,23,38,25774
2,6,23,35,20859
3,6,23,35,20859
4,6,23,43,28586
5,6,23,43,28586
6,6,23,39,34685
1,6,24,40,26961
2,6,24,37,21819
3,6,24,37,21819
4,6,24,45,29902
5,6,24,45,29902
6,6,24,41,36282
1,6,25,81,55220
2,6,25,76,44689
3,6,25,76,44689
4,6,25,92,61245
5,6,25,92,61245
6,6,25,83,74312
1,6,26,11,7783
2,6,26,11,6299
3,6,26,11,6299
4,6,26,13,8633
5,6,26,13,8633
6,6,26,12,10474
1,6,27,56,38091
2,6,27,52,30827
3,6,27,52,30827
4,6,27,63,42247
5,6,27,63,42247
6,6,27,57,51260
1,6,28,28,18783
2,6,28,26,15201
3,6,28,26,15201
4,6,28,31,20832
5,6,28,31,20832
6,6,28,28,25276
1,6,29,128,86903
2,6,29,119,70330
3,6,29,119,70330
4,6,29,144,96385
5,6,29,144,96385
6,6,29,131,116949
1,6,30,53,36087
2,6,30,50,29205
3,6,30,50,29205
4,6,30,60,40025
5,6,30,60,40025
6,6,30,54,48564
1,6,31,63,42452
2,6,31,58,34356
3,6,31,58,34356
4,6,31,70,47084
5,6,31,70,47084
6,6,31,64,57129
1,6,32,19,12678
2,6,32,17,10260
3,6,32,17,10260
4,6,32,21,14061
5,6,32,21,14061
6,6,32,19,17061
1,6,33,97,65560
2,6,33,90,53058
3,6,33,90,53058
4,6,33,109,72714
5,6,33,109,72714
6,6,33,99,88228
1,6,34,164,111036
2,6,34,152,89861
3,6,34,152,89861
4,6,34,184,123151
5,6,34,184,123151
6,6,34,167,149425
1,6,35,202,137186
2,6,35,188,111024
3,6,35,188,111024
4,6,35,227,152155
5,6,35,227,152155
6,6,35,207,184616
1,6,36,161,109047
2,6,36,150,88251
3,6,36,150,88251
4,6,36,181,120946
5,6,36,181,120946
6,6,36,164,146749
1,6,37,220,149248
2,6,37,205,120786
3,6,37,205,120786
4,6,37,247,165533
5,6,37,247,165533
6,6,37,225,200849
1,6,38,214,145326
2,6,38,199,117612
3,6,38,199,117612
4,6,38,241,161183
5,6,38,241,161183
6,6,38,219,195571
1,6,39,162,110001
2,6,39,151,89023
3,6,39,151,89023
4,6,39,182,122004
5,6,39,182,122004
6,6,39,166,148033
1,7,1,21,14445
2,7,1,20,11690
3,7,1,20,11690
4,7,1,24,16021
5,7,1,24,16021
6,7,1,22,19439
1,7,2,51,34311
2,7,2,47,27768
3,7,2,47,27768
4,7,2,57,38054
5,7,2,57,38054
6,7,2,52,46173
1,7,3,5,3506
2,7,3,5,2837
3,7,3,5,2837
4,7,3,6,3888
5,7,3,6,3888
6,7,3,5,4718
1,7,4,114,77068
2,7,4,106,62371
3,7,4,106,62371
4,7,4,128,85477
5,7,4,128,85477
6,7,4,116,103713
1,7,5,46,31326
2,7,5,43,25352
3,7,5,43,25352
4,7,5,52,34744
5,7,5,52,34744
6,7,5,47,42157
1,7,6,4,2442
2,7,6,3,1976
3,7,6,3,1976
4,7,6,4,2708
5,7,6,4,2708
6,7,6,4,3286
1,7,7,0,0
2,7,7,0,0
3,7,7,0,0
4,7,7,0,0
5,7,7,0,0
6,7,7,0,0
1,7,8,24,16472
2,7,8,23,13331
3,7,8,23,13331
4,7,8,27,18269
5,7,8,27,18269
6,7,8,25,22167
1,7,9,69,46991
2,7,9,64,38030
3,7,9,64,38030
4,7,9,78,52118
5,7,9,78,52118
6,7,9,71,63238
1,7,10,96,65041
2,7,10,89,52638
3,7,10,89,52638
4,7,10,108,72139
5,7,10,108,72139
6,7,10,98,87529
1,7,11,89,60719
2,7,11,83,49140
3,7,11,83,49140
4,7,11,101,67344
5,7,11,101,67344
6,7,11,91,81712
1,7,12,43,29032
2,7,12,40,23496
3,7,12,40,23496
4,7,12,48,32200
5,7,12,48,32200
6,7,12,44,39070
1,7,13,38,25804
2,7,13,35,20883
3,7,13,35,20883
4,7,13,43,28620
5,7,13,43,28620
6,7,13,39,34726
1,7,14,3,1841
2,7,14,3,1490
3,7,14,3,1490
4,7,14,3,2042
5,7,14,3,2042
6,7,14,3,2478
1,7,15,20,13352
2,7,15,18,10806
3,7,15,18,10806
4,7,15,22,14809
5,7,15,22,14809
6,7,15,20,17968
1,7,16,1,955
2,7,16,1,773
3,7,16,1,773
4,7,16,2,1059
5,7,16,2,1059
6,7,16,1,1285
1,7,17,49,33393
2,7,17,46,27024
3,7,17,46,27024
4,7,17,55,37036
5,7,17,55,37036
6,7,17,50,44938
1,7,18,75,50770
2,7,18,70,41088
3,7,18,70,41088
4,7,18,84,56310
5,7,18,84,56310
6,7,18,76,68324
1,7,19,36,24164
2,7,19,33,19556
3,7,19,33,19556
4,7,19,40,26801
5,7,19,40,26801
6,7,19,36,32518
1,7,20,75,50913
2,7,20,70,41204
3,7,20,70,41204
4,7,20,84,56469
5,7,20,84,56469
6,7,20,77,68517
1,7,21,77,52180
2,7,21,72,42229
3,7,21,72,42229
4,7,21,86,57874
5,7,21,86,57874
6,7,21,79,70221
1,7,22,38,25494
2,7,22,35,20632
3,7,22,35,20632
4,7,22,42,28276
5,7,22,42,28276
6,7,22,38,34309
1,7,23,36,24308
2,7,23,33,19672
3,7,23,33,19672
4,7,23,40,26960
5,7,23,40,26960
6,7,23,37,32712
1,7,24,38,25494
2,7,24,35,20632
3,7,24,35,20632
4,7,24,42,28276
5,7,24,42,28276
6,7,24,38,34309
1,7,25,78,52778
2,7,25,72,42713
3,7,25,72,42713
4,7,25,87,58537
5,7,25,87,58537
6,7,25,80,71026
1,7,26,8,5417
2,7,26,7,4384
3,7,26,7,4384
4,7,26,9,6009
5,7,26,9,6009
6,7,26,8,7290
1,7,27,54,36624
2,7,27,50,29640
3,7,27,50,29640
4,7,27,61,40620
5,7,27,61,40620
6,7,27,55,49287
1,7,28,24,16343
2,7,28,22,13226
3,7,28,22,13226
4,7,28,27,18126
5,7,28,27,18126
6,7,28,25,21994
1,7,29,124,84461
2,7,29,116,68354
3,7,29,116,68354
4,7,29,140,93677
5,7,29,140,93677
6,7,29,127,113663
1,7,30,50,33646
2,7,30,46,27229
3,7,30,46,27229
4,7,30,56,37317
5,7,30,56,37317
6,7,30,51,45278
1,7,31,59,40010
2,7,31,55,32380
3,7,31,55,32380
4,7,31,66,44376
5,7,31,66,44376
6,7,31,60,53843
1,7,32,17,11211
2,7,32,15,9073
3,7,32,15,9073
4,7,32,19,12435
5,7,32,19,12435
6,7,32,17,15087
1,7,33,93,63119
2,7,33,87,51082
3,7,33,87,51082
4,7,33,105,70006
5,7,33,105,70006
6,7,33,95,84942
1,7,34,160,108594
2,7,34,149,87885
3,7,34,149,87885
4,7,34,180,120443
5,7,34,180,120443
6,7,34,164,146139
1,7,35,199,134744
2,7,35,185,109048
3,7,35,185,109048
4,7,35,223,149446
5,7,35,223,149446
6,7,35,203,181330
1,7,36,157,106605
2,7,36,146,86275
3,7,36,146,86275
4,7,36,177,118237
5,7,36,177,118237
6,7,36,161,143463
1,7,37,216,146806
2,7,37,201,118810
3,7,37,201,118810
4,7,37,243,162825
5,7,37,243,162825
6,7,37,221,197563
1,7,38,211,142884
2,7,38,196,115635
3,7,38,196,115635
4,7,38,237,158475
5,7,38,237,158475
6,7,38,215,192285
1,7,39,158,107559
2,7,39,148,87047
3,7,39,148,87047
4,7,39,178,119296
5,7,39,178,119296
6,7,39,162,144747
1,8,1,8,5106
2,8,1,7,4132
3,8,1,7,4132
4,8,1,8,5663
5,8,1,8,5663
6,8,1,8,6871
1,8,2,74,50058
2,8,2,69,40512
3,8,2,69,40512
4,8,2,83,55520
5,8,2,83,55520
6,8,2,75,67365
1,8,3,22,14957
2,8,3,21,12105
3,8,3,21,12105
4,8,3,25,16589
5,8,3,25,16589
6,8,3,23,20129
1,8,4,137,92815
2,8,4,127,75115
3,8,4,127,75115
4,8,4,154,102943
5,8,4,154,102943
6,8,4,140,124905
1,8,5,69,47027
2,8,5,65,38059
3,8,5,65,38059
4,8,5,78,52159
5,8,5,78,52159
6,8,5,71,63286
1,8,6,26,17938
2,8,6,25,14517
3,8,6,25,14517
4,8,6,30,19896
5,8,6,30,19896
6,8,6,27,24140
1,8,7,24,16472
2,8,7,23,13331
3,8,7,23,13331
4,8,7,27,18269
5,8,7,27,18269
6,8,7,25,22167
1,8,8,0,0
2,8,8,0,0
3,8,8,0,0
4,8,8,0,0
5,8,8,0,0
6,8,8,0,0
1,8,9,51,34452
2,8,9,47,27882
3,8,9,47,27882
4,8,9,57,38211
5,8,9,57,38211
6,8,9,52,46364
1,8,10,119,80789
2,8,10,111,65382
3,8,10,111,65382
4,8,10,134,89604
5,8,10,134,89604
6,8,10,122,108721
1,8,11,113,76466
2,8,11,105,61884
3,8,11,105,61884
4,8,11,127,84810
5,8,11,127,84810
6,8,11,115,102904
1,8,12,66,44779
2,8,12,61,36240
3,8,12,61,36240
4,8,12,74,49666
5,8,12,74,49666
6,8,12,67,60262
1,8,13,61,41552
2,8,13,57,33628
3,8,13,57,33628
4,8,13,69,46086
5,8,13,69,46086
6,8,13,63,55918
1,8,14,27,18062
2,8,14,25,14617
3,8,14,25,14617
4,8,14,30,20033
5,8,14,30,20033
6,8,14,27,24307
1,8,15,30,20665
2,8,15,28,16724
3,8,15,28,16724
4,8,15,34,22920
5,8,15,34,22920
6,8,15,31,27810
1,8,16,24,16451
2,8,16,23,13314
3,8,16,23,13314
4,8,16,27,18247
5,8,16,27,18247
6,8,16,25,22139
1,8,17,31,20854
2,8,17,29,16877
3,8,17,29,16877
4,8,17,35,23129
5,8,17,35,23129
6,8,17,31,28064
1,8,18,69,46703
2,8,18,64,37797
3,8,18,64,37797
4,8,18,77,51799
5,8,18,77,51799
6,8,18,70,62851
1,8,19,29,19741
2,8,19,27,15976
3,8,19,27,15976
4,8,19,33,21895
5,8,19,33,21895
6,8,19,30,26566
1,8,20,98,66661
2,8,20,91,53948
3,8,20,91,53948
4,8,20,110,73935
5,8,20,110,73935
6,8,20,100,89708
1,8,21,100,67928
2,8,21,93,54974
3,8,21,93,54974
4,8,21,113,75340
5,8,21,113,75340
6,8,21,102,91413
1,8,22,19,12955
2,8,22,18,10485
3,8,22,18,10485
4,8,22,21,14369
5,8,22,21,14369
6,8,22,20,17435
1,8,23,17,11769
2,8,23,16,9524
3,8,23,16,9524
4,8,23,20,13053
5,8,23,20,13053
6,8,23,18,15838
1,8,24,19,12955
2,8,24,18,10485
3,8,24,18,10485
4,8,24,21,14369
5,8,24,21,14369
6,8,24,20,17435
1,8,25,101,68526
2,8,25,94,55458
3,8,25,94,55458
4,8,25,114,76003
5,8,25,114,76003
6,8,25,103,92218
1,8,26,30,20103
2,8,26,28,16269
3,8,26,28,16269
4,8,26,33,22297
5,8,26,33,22297
6,8,26,30,27054
1,8,27,35,24085
2,8,27,33,19492
3,8,27,33,19492
4,8,27,40,26714
5,8,27,40,26714
6,8,27,36,32413
1,8,28,47,32044
2,8,28,44,25933
3,8,28,44,25933
4,8,28,53,35541
5,8,28,53,35541
6,8,28,48,43123
1,8,29,148,100208
2,8,29,137,81098
3,8,29,137,81098
4,8,29,166,111143
5,8,29,166,111143
6,8,29,151,134855
1,8,30,73,49393
2,8,30,68,39973
3,8,30,68,39973
4,8,30,82,54782
5,8,30,82,54782
6,8,30,74,66470
1,8,31,82,55757
2,8,31,76,45124
3,8,31,76,45124
4,8,31,92,61841
5,8,31,92,61841
6,8,31,84,75035
1,8,32,11,7146
2,8,32,10,5783
3,8,32,10,5783
4,8,32,12,7926
5,8,32,12,7926
6,8,32,11,9616
1,8,33,116,78866
2,8,33,108,63826
3,8,33,108,63826
4,8,33,131,87472
5,8,33,131,87472
6,8,33,119,106134
1,8,34,183,124341
2,8,34,171,100629
3,8,34,171,100629
4,8,34,206,137909
5,8,34,206,137909
6,8,34,187,167331
1,8,35,222,150491
2,8,35,206,121792
3,8,35,206,121792
4,8,35,249,166912
5,8,35,249,166912
6,8,35,227,202522
1,8,36,180,122352
2,8,36,168,99019
3,8,36,168,99019
4,8,36,203,135703
5,8,36,203,135703
6,8,36,184,164655
1,8,37,239,162553
2,8,37,223,131554
3,8,37,223,131554
4,8,37,269,180290
5,8,37,269,180290
6,8,37,245,218755
1,8,38,234,158631
2,8,38,218,128380
3,8,38,218,128380
4,8,38,263,175940
5,8,38,263,175940
6,8,38,239,213477
1,8,39,182,123306
2,8,39,169,99791
3,8,39,169,99791
4,8,39,204,136761
5,8,39,204,136761
6,8,39,186,165939
1,9,1,52,35625
2,9,1,49,28831
3,9,1,49,28831
4,9,1,59,39512
5,9,1,59,39512
6,9,1,54,47942
1,9,2,119,80577
2,9,2,111,65211
3,9,2,111,65211
4,9,2,134,89369
5,9,2,134,89369
6,9,2,121,108436
1,9,3,67,45476
2,9,3,62,36804
3,9,3,62,36804
4,9,3,75,50439
5,9,3,75,50439
6,9,3,69,61200
1,9,4,182,123334
2,9,4,169,99814
3,9,4,169,99814
4,9,4,204,136792
5,9,4,204,136792
6,9,4,186,165976
1,9,5,114,77546
2,9,5,106,62758
3,9,5,106,62758
4,9,5,129,86008
5,9,5,129,86008
6,9,5,117,104357
1,9,6,71,48457
2,9,6,66,39216
3,9,6,66,39216
4,9,6,80,53745
5,9,6,80,53745
6,9,6,73,65211
1,9,7,69,46991
2,9,7,64,38030
3,9,7,64,38030
4,9,7,78,52118
5,9,7,78,52118
6,9,7,71,63238
1,9,8,51,34452
2,9,8,47,27882
3,9,8,47,27882
4,9,8,57,38211
5,9,8,57,38211
6,9,8,52,46364
1,9,9,0,0
2,9,9,0,0
3,9,9,0,0
4,9,9,0,0
5,9,9,0,0
6,9,9,0,0
1,9,10,164,111308
2,9,10,153,90081
3,9,10,153,90081
4,9,10,184,123453
5,9,10,184,123453
6,9,10,168,149792
1,9,11,158,106985
2,9,11,147,86583
3,9,11,147,86583
4,9,11,177,118659
5,9,11,177,118659
6,9,11,161,143975
1,9,12,111,75298
2,9,12,103,60939
3,9,12,103,60939
4,9,12,125,83515
5,9,12,125,83515
6,9,12,113,101332
1,9,13,106,72071
2,9,13,99,58327
3,9,13,99,58327
4,9,13,119,79935
5,9,13,119,79935
6,9,13,109,96989
1,9,14,72,48581
2,9,14,67,39316
3,9,14,67,39316
4,9,14,81,53882
5,9,14,81,53882
6,9,14,73,65377
1,9,15,75,51184
2,9,15,70,41423
3,9,15,70,41423
4,9,15,85,56769
5,9,15,85,56769
6,9,15,77,68881
1,9,16,69,46970
2,9,16,64,38013
3,9,16,64,38013
4,9,16,78,52096
5,9,16,78,52096
6,9,16,71,63210
1,9,17,29,19628
2,9,17,27,15885
3,9,17,27,15885
4,9,17,33,21770
5,9,17,33,21770
6,9,17,30,26414
1,9,18,106,71742
2,9,18,98,58060
3,9,18,98,58060
4,9,18,119,79570
5,9,18,119,79570
6,9,18,108,96546
1,9,19,66,44779
2,9,19,61,36240
3,9,19,61,36240
4,9,19,74,49666
5,9,19,74,49666
6,9,19,67,60262
1,9,20,143,97180
2,9,20,133,78647
3,9,20,133,78647
4,9,20,161,107784
5,9,20,161,107784
6,9,20,146,130779
1,9,21,145,98447
2,9,21,135,79673
3,9,21,135,79673
4,9,21,163,109189
5,9,21,163,109189
6,9,21,148,132484
1,9,22,39,26506
2,9,22,36,21451
3,9,22,36,21451
4,9,22,44,29398
5,9,22,44,29398
6,9,22,40,35670
1,9,23,37,25319
2,9,23,35,20491
3,9,23,35,20491
4,9,23,42,28082
5,9,23,42,28082
6,9,23,38,34073
1,9,24,39,26506
2,9,24,36,21451
3,9,24,36,21451
4,9,24,44,29398
5,9,24,44,29398
6,9,24,40,35670
1,9,25,146,99045
2,9,25,136,80157
3,9,25,136,80157
4,9,25,164,109852
5,9,25,164,109852
6,9,25,149,133289
1,9,26,75,50622
2,9,26,69,40968
3,9,26,69,40968
4,9,26,84,56146
5,9,26,84,56146
6,9,26,76,68124
1,9,27,22,14596
2,9,27,20,11812
3,9,27,20,11812
4,9,27,24,16189
5,9,27,24,16189
6,9,27,22,19642
1,9,28,92,62563
2,9,28,86,50632
3,9,28,86,50632
4,9,28,104,69390
5,9,28,104,69390
6,9,28,94,84194
1,9,29,193,130727
2,9,29,179,105797
3,9,29,179,105797
4,9,29,217,144992
5,9,29,217,144992
6,9,29,197,175926
1,9,30,118,79912
2,9,30,110,64673
3,9,30,110,64673
4,9,30,132,88632
5,9,30,132,88632
6,9,30,120,107541
1,9,31,127,86276
2,9,31,118,69823
3,9,31,118,69823
4,9,31,143,95690
5,9,31,143,95690
6,9,31,130,116106
1,9,32,55,37665
2,9,32,52,30482
3,9,32,52,30482
4,9,32,62,41775
5,9,32,62,41775
6,9,32,57,50687
1,9,33,161,109385
2,9,33,150,88525
3,9,33,150,88525
4,9,33,181,121321
5,9,33,181,121321
6,9,33,165,147204
1,9,34,228,154860
2,9,34,212,125328
3,9,34,212,125328
4,9,34,257,171758
5,9,34,257,171758
6,9,34,233,208402
1,9,35,267,181010
2,9,35,248,146491
3,9,35,248,146491
4,9,35,300,200761
5,9,35,300,200761
6,9,35,273,243593
1,9,36,225,152871
2,9,36,210,123718
3,9,36,210,123718
4,9,36,253,169552
5,9,36,253,169552
6,9,36,230,205726
1,9,37,284,193072
2,9,37,265,156253
3,9,37,265,156253
4,9,37,320,214140
5,9,37,320,214140
6,9,37,291,259826
1,9,38,279,189150
2,9,38,259,153079
3,9,38,259,153079
4,9,38,314,209790
5,9,38,314,209790
6,9,38,285,254548
1,9,39,227,153825
2,9,39,211,124490
3,9,39,211,124490
4,9,39,255,170610
5,9,39,255,170610
6,9,39,232,207010
1,10,1,116,78762
2,10,1,108,63741
3,10,1,108,63741
4,10,1,131,87356
5,10,1,131,87356
6,10,1,119,105993
1,10,2,64,43181
2,10,2,59,34946
3,10,2,59,34946
4,10,2,72,47892
5,10,2,72,47892
6,10,2,65,58110
1,10,3,101,68275
2,10,3,94,55255
3,10,3,94,55255
4,10,3,113,75725
5,10,3,113,75725
6,10,3,103,91881
1,10,4,18,12316
2,10,4,17,9967
3,10,4,17,9967
4,10,4,20,13660
5,10,4,20,13660
6,10,4,19,16574
1,10,5,94,63861
2,10,5,88,51683
3,10,5,88,51683
4,10,5,106,70830
5,10,5,106,70830
6,10,5,96,85941
1,10,6,99,67483
2,10,6,93,54614
3,10,6,93,54614
4,10,6,112,74847
5,10,6,112,74847
6,10,6,102,90815
1,10,7,96,65041
2,10,7,89,52638
3,10,7,89,52638
4,10,7,108,72139
5,10,7,108,72139
6,10,7,98,87529
1,10,8,119,80789
2,10,8,111,65382
3,10,8,111,65382
4,10,8,134,89604
5,10,8,134,89604
6,10,8,122,108721
1,10,9,164,111308
2,10,9,153,90081
3,10,9,153,90081
4,10,9,184,123453
5,10,9,184,123453
6,10,9,168,149792
1,10,10,0,0
2,10,10,0,0
3,10,10,0,0
4,10,10,0,0
5,10,10,0,0
6,10,10,0,0
1,10,11,9,5800
2,10,11,8,4694
3,10,11,8,4694
4,10,11,10,6433
5,10,11,10,6433
6,10,11,9,7806
1,10,12,71,48057
2,10,12,66,38892
3,10,12,66,38892
4,10,12,80,53301
5,10,12,80,53301
6,10,12,72,64672
1,10,13,71,48142
2,10,13,66,38961
3,10,13,66,38961
4,10,13,80,53395
5,10,13,80,53395
6,10,13,73,64787
1,10,14,93,63227
2,10,14,87,51170
3,10,14,87,51170
4,10,14,105,70127
5,10,14,105,70127
6,10,14,95,85088
1,10,15,111,75203
2,10,15,103,60862
3,10,15,103,60862
4,10,15,125,83409
5,10,15,125,83409
6,10,15,113,101204
1,10,16,97,65996
2,10,16,91,53411
3,10,16,91,53411
4,10,16,109,73198
5,10,16,109,73198
6,10,16,99,88814
1,10,17,144,97709
2,10,17,134,79076
3,10,17,134,79076
4,10,17,162,108371
5,10,17,162,108371
6,10,17,147,131492
1,10,18,167,113212
2,10,18,155,91622
3,10,18,155,91622
4,10,18,188,125565
5,10,18,188,125565
6,10,18,171,152354
1,10,19,129,87318
2,10,19,120,70666
3,10,19,120,70666
4,10,19,145,96846
5,10,19,145,96846
6,10,19,132,117507
1,10,20,23,15306
2,10,20,21,12387
3,10,20,21,12387
4,10,20,25,16976
5,10,20,25,16976
6,10,20,23,20598
1,10,21,21,14380
2,10,21,20,11637
3,10,21,20,11637
4,10,21,24,15949
5,10,21,24,15949
6,10,21,22,19351
1,10,22,132,89811
2,10,22,123,72684
3,10,22,123,72684
4,10,22,149,99611
5,10,22,149,99611
6,10,22,135,120863
1,10,23,131,88624
2,10,23,122,71723
3,10,23,122,71723
4,10,23,147,98295
5,10,23,147,98295
6,10,23,134,119265
1,10,24,132,89811
2,10,24,123,72684
3,10,24,123,72684
4,10,24,149,99611
5,10,24,149,99611
6,10,24,135,120863
1,10,25,19,12679
2,10,25,17,10261
3,10,25,17,10261
4,10,25,21,14063
5,10,25,21,14063
6,10,25,19,17063
