#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 5,6
# Vessel count: 3,2
# Number of cargoes: 18
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
5
# for each vessel: vessel index, home port, starting time, capacity
1,13,11,63000
2,78,0,63000
3,73,0,63000
4,41,78,81200
5,33,0,81200
# number of cargoes
18
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,4,5,6,8,9,10,11,12,14,15,16,18
2,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18
3,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18
4,1,2,4,5,6,8,9,11,12,14,16,17,18
5,1,2,4,5,6,8,9,10,11,12,14,15,16,17,18
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,72,54,9271,4841167,417,585,417,1605
2,42,86,56950,9236573,483,651,483,1112
3,76,34,26128,8513426,39,207,39,1204
4,76,41,41677,6614722,838,1006,838,1473
5,48,68,21401,7241011,1051,1219,1051,1845
6,41,7,16814,15011955,1291,1459,1291,2128
7,74,54,33578,6004504,43,211,43,685
8,84,60,23851,7980250,834,1002,834,1579
9,72,47,17141,6303588,792,960,792,1499
10,64,77,35485,8071456,82,250,82,1015
11,78,57,23623,6103478,318,486,318,1006
12,46,71,33747,10349159,1174,1342,1174,2015
13,78,37,31174,8942200,0,168,0,753
14,78,39,16822,11399117,862,1030,862,2077
15,25,57,11952,9087246,235,403,235,1298
16,72,50,31746,4567584,834,1002,834,1523
17,77,48,65853,5483884,261,429,261,895
18,56,35,19613,13550006,379,547,379,2480
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
5,9,24,27,168454
1,9,25,17,82147
2,9,25,17,82147
3,9,25,17,82147
4,9,25,16,101041
5,9,25,16,101041
1,9,26,14,67432
2,9,26,14,67432
3,9,26,14,67432
4,9,26,13,82941
5,9,26,13,82941
1,9,27,16,79914
2,9,27,16,79914
3,9,27,16,79914
4,9,27,16,98294
5,9,27,16,98294
1,9,28,45,221646
2,9,28,45,221646
3,9,28,45,221646
4,9,28,44,272624
5,9,28,44,272624
1,9,29,13,65397
2,9,29,13,65397
3,9,29,13,65397
4,9,29,13,80439
5,9,29,13,80439
1,9,30,13,65479
2,9,30,13,65479
3,9,30,13,65479
4,9,30,13,80539
5,9,30,13,80539
1,9,31,291,1428660
2,9,31,291,1428660
3,9,31,291,1428660
4,9,31,286,1757253
5,9,31,286,1757253
1,9,32,239,1175619
2,9,32,239,1175619
3,9,32,239,1175619
4,9,32,235,1446012
5,9,32,235,1446012
1,9,33,213,1048293
2,9,33,213,1048293
3,9,33,213,1048293
4,9,33,210,1289401
5,9,33,210,1289401
1,9,34,210,1034902
2,9,34,210,1034902
3,9,34,210,1034902
4,9,34,207,1272930
5,9,34,207,1272930
1,9,35,179,880728
2,9,35,179,880728
3,9,35,179,880728
4,9,35,176,1083295
5,9,35,176,1083295
1,9,36,196,962205
2,9,36,196,962205
3,9,36,196,962205
4,9,36,193,1183513
5,9,36,193,1183513
1,9,37,230,1132598
2,9,37,230,1132598
3,9,37,230,1132598
4,9,37,227,1393095
5,9,37,227,1393095
1,9,38,181,889865
2,9,38,181,889865
3,9,38,181,889865
4,9,38,178,1094534
5,9,38,178,1094534
1,9,39,212,1042030
2,9,39,212,1042030
3,9,39,212,1042030
4,9,39,209,1281698
5,9,39,209,1281698
1,9,40,465,2286679
2,9,40,465,2286679
3,9,40,465,2286679
4,9,40,458,2814974
5,9,40,458,2814974
1,9,41,469,2305891
2,9,41,469,2305891
3,9,41,469,2305891
4,9,41,462,2838605
5,9,41,462,2838605
1,9,42,437,2148226
2,9,42,437,2148226
3,9,42,437,2148226
4,9,42,430,2644677
5,9,42,430,2644677
1,9,43,483,2372950
2,9,43,483,2372950
3,9,43,483,2372950
4,9,43,475,2921089
5,9,43,475,2921089
1,9,44,471,2315257
2,9,44,471,2315257
3,9,44,471,2315257
4,9,44,464,2850125
5,9,44,464,2850125
1,9,45,445,2190312
2,9,45,445,2190312
3,9,45,445,2190312
4,9,45,439,2696445
5,9,45,439,2696445
1,9,46,479,2356775
2,9,46,479,2356775
3,9,46,479,2356775
4,9,46,472,2901194
5,9,46,472,2901194
1,9,47,477,2346788
2,9,47,477,2346788
3,9,47,477,2346788
4,9,47,470,2888909
5,9,47,470,2888909
1,9,48,492,2421177
2,9,48,492,2421177
3,9,48,492,2421177
4,9,48,485,2980408
5,9,48,485,2980408
1,9,49,475,2334238
2,9,49,475,2334238
3,9,49,475,2334238
4,9,49,468,2873472
5,9,49,468,2873472
1,9,50,470,2308955
2,9,50,470,2308955
3,9,50,470,2308955
4,9,50,462,2842375
5,9,50,462,2842375
1,9,51,482,2368444
2,9,51,482,2368444
3,9,51,482,2368444
4,9,51,474,2915546
5,9,51,474,2915546
1,9,52,489,2404010
2,9,52,489,2404010
3,9,52,489,2404010
4,9,52,482,2959292
5,9,52,482,2959292
1,9,53,478,2351456
2,9,53,478,2351456
3,9,53,478,2351456
4,9,53,471,2894650
5,9,53,471,2894650
1,9,54,468,2300185
2,9,54,468,2300185
3,9,54,468,2300185
4,9,54,461,2831587
5,9,54,461,2831587
1,9,55,495,2432255
2,9,55,495,2432255
3,9,55,495,2432255
4,9,55,487,2994033
5,9,55,487,2994033
1,9,56,468,2301462
2,9,56,468,2301462
3,9,56,468,2301462
4,9,56,461,2833159
5,9,56,461,2833159
1,9,57,482,2368601
2,9,57,482,2368601
3,9,57,482,2368601
4,9,57,474,2915740
5,9,57,474,2915740
1,9,58,497,2442708
2,9,58,497,2442708
3,9,58,497,2442708
4,9,58,489,3006892
5,9,58,489,3006892
1,9,59,65,321151
2,9,59,65,321151
3,9,59,65,321151
4,9,59,64,395017
5,9,59,64,395017
1,9,60,128,630591
2,9,60,128,630591
3,9,60,128,630591
4,9,60,126,775626
5,9,60,126,775626
1,9,61,64,313509
2,9,61,64,313509
3,9,61,64,313509
4,9,61,63,385615
5,9,61,63,385615
1,9,62,75,368958
2,9,62,75,368958
3,9,62,75,368958
4,9,62,74,453819
5,9,62,74,453819
1,9,63,100,490168
2,9,63,100,490168
3,9,63,100,490168
4,9,63,98,602906
5,9,63,98,602906
1,9,64,62,303969
2,9,64,62,303969
3,9,64,62,303969
4,9,64,61,373882
5,9,64,61,373882
1,9,65,101,494281
2,9,65,101,494281
3,9,65,101,494281
4,9,65,99,607966
5,9,65,99,607966
1,9,66,131,646182
2,9,66,131,646182
3,9,66,131,646182
4,9,66,129,794805
5,9,66,129,794805
1,9,67,122,598233
2,9,67,122,598233
3,9,67,122,598233
4,9,67,120,735825
5,9,67,120,735825
1,9,68,99,486376
2,9,68,99,486376
3,9,68,99,486376
4,9,68,97,598242
5,9,68,97,598242
1,9,69,380,1866308
2,9,69,380,1866308
3,9,69,380,1866308
4,9,69,374,2297919
5,9,69,374,2297919
1,9,70,208,1024265
2,9,70,208,1024265
3,9,70,208,1024265
4,9,70,205,1259845
5,9,70,205,1259845
1,9,71,165,810011
2,9,71,165,810011
3,9,71,165,810011
4,9,71,162,996313
5,9,71,162,996313
1,9,72,405,1991926
2,9,72,405,1991926
3,9,72,405,1991926
4,9,72,399,2453610
5,9,72,399,2453610
1,9,73,361,1772898
2,9,73,361,1772898
3,9,73,361,1772898
4,9,73,355,2184205
5,9,73,355,2184205
1,9,74,361,1775885
2,9,74,361,1775885
3,9,74,361,1775885
4,9,74,356,2187877
5,9,74,356,2187877
1,9,75,406,1997590
2,9,75,406,1997590
3,9,75,406,1997590
4,9,75,400,2460575
5,9,75,400,2460575
1,9,76,403,1979229
2,9,76,403,1979229
3,9,76,403,1979229
4,9,76,397,2437992
5,9,76,397,2437992
1,9,77,407,2000951
2,9,77,407,2000951
3,9,77,407,2000951
4,9,77,401,2464710
5,9,77,401,2464710
1,9,78,399,1960166
2,9,78,399,1960166
3,9,78,399,1960166
4,9,78,393,2414544
5,9,78,393,2414544
1,9,79,374,1838007
2,9,79,374,1838007
3,9,79,374,1838007
4,9,79,368,2264289
5,9,79,368,2264289
1,9,80,407,1998641
2,9,80,407,1998641
3,9,80,407,1998641
4,9,80,401,2461869
5,9,80,401,2461869
1,9,81,398,1959288
2,9,81,398,1959288
3,9,81,398,1959288
4,9,81,393,2413464
5,9,81,393,2413464
1,9,82,210,1032238
2,9,82,210,1032238
3,9,82,210,1032238
4,9,82,207,1269652
5,9,82,207,1269652
1,9,83,26,127383
2,9,83,26,127383
3,9,83,26,127383
4,9,83,25,156679
5,9,83,25,156679
1,9,84,194,953287
2,9,84,194,953287
3,9,84,194,953287
4,9,84,191,1172543
5,9,84,191,1172543
1,9,85,55,270026
2,9,85,55,270026
3,9,85,55,270026
4,9,85,54,332133
5,9,85,54,332133
1,9,86,154,758110
2,9,86,154,758110
3,9,86,154,758110
4,9,86,152,932477
5,9,86,152,932477
1,10,1,309,1519820
2,10,1,309,1519820
3,10,1,309,1519820
4,10,1,305,1871737
5,10,1,305,1871737
1,10,2,310,1525386
2,10,2,310,1525386
3,10,2,310,1525386
4,10,2,306,1878585
5,10,2,306,1878585
1,10,3,22,107174
2,10,3,22,107174
3,10,3,22,107174
4,10,3,21,131823
5,10,3,21,131823
1,10,4,48,234856
2,10,4,48,234856
3,10,4,48,234856
4,10,4,47,288873
5,10,4,47,288873
1,10,5,11,56161
2,10,5,11,56161
3,10,5,11,56161
4,10,5,11,69079
5,10,5,11,69079
1,10,6,22,107664
2,10,6,22,107664
3,10,6,22,107664
4,10,6,22,132427
5,10,6,22,132427
1,10,7,13,64272
2,10,7,13,64272
3,10,7,13,64272
4,10,7,13,79054
5,10,7,13,79054
1,10,8,11,53910
2,10,8,11,53910
3,10,8,11,53910
4,10,8,11,66308
5,10,8,11,66308
1,10,9,10,51501
2,10,9,10,51501
3,10,9,10,51501
4,10,9,10,63345
5,10,9,10,63345
1,10,10,0,0
2,10,10,0,0
3,10,10,0,0
4,10,10,0,0
5,10,10,0,0
1,10,11,13,65207
2,10,11,13,65207
3,10,11,13,65207
4,10,11,13,80205
5,10,11,13,80205
1,10,12,43,213872
2,10,12,43,213872
3,10,12,43,213872
4,10,12,43,263064
5,10,12,43,263064
1,10,13,88,434214
2,10,13,88,434214
3,10,13,88,434214
4,10,13,87,534083
5,10,13,87,534083
1,10,14,61,300855
2,10,14,61,300855
3,10,14,61,300855
4,10,14,60,370053
5,10,14,60,370053
1,10,15,45,222807
2,10,15,45,222807
3,10,15,45,222807
4,10,15,45,274053
5,10,15,45,274053
1,10,16,1,5576
2,10,16,1,5576
3,10,16,1,5576
4,10,16,1,6858
5,10,16,1,6858
1,10,17,41,199643
2,10,17,41,199643
3,10,17,41,199643
4,10,17,40,245560
5,10,17,40,245560
1,10,18,41,201041
2,10,18,41,201041
3,10,18,41,201041
4,10,18,40,247281
5,10,18,40,247281
1,10,19,0,0
2,10,19,0,0
3,10,19,0,0
4,10,19,0,0
5,10,19,0,0
1,10,20,19,95323
2,10,20,19,95323
3,10,20,19,95323
4,10,20,19,117247
5,10,20,19,117247
1,10,21,47,232211
2,10,21,47,232211
3,10,21,47,232211
4,10,21,46,285621
5,10,21,46,285621
1,10,22,63,308268
2,10,22,63,308268
3,10,22,63,308268
4,10,22,62,379171
5,10,22,62,379171
1,10,23,19,92462
2,10,23,19,92462
3,10,23,19,92462
4,10,23,19,113729
5,10,23,19,113729
1,10,24,21,105366
2,10,24,21,105366
3,10,24,21,105366
4,10,24,21,129599
5,10,24,21,129599
1,10,25,24,118012
2,10,25,24,118012
3,10,25,24,118012
4,10,25,24,145156
5,10,25,24,145156
1,10,26,21,103298
2,10,26,21,103298
3,10,26,21,103298
4,10,26,21,127057
5,10,26,21,127057
1,10,27,24,115779
2,10,27,24,115779
3,10,27,24,115779
4,10,27,23,142407
5,10,27,23,142407
1,10,28,52,257512
2,10,28,52,257512
3,10,28,52,257512
4,10,28,52,316739
5,10,28,52,316739
1,10,29,21,101263
2,10,29,21,101263
3,10,29,21,101263
4,10,29,20,124552
5,10,29,20,124552
1,10,30,21,101345
2,10,30,21,101345
3,10,30,21,101345
4,10,30,20,124653
5,10,30,20,124653
1,10,31,298,1464526
2,10,31,298,1464526
3,10,31,298,1464526
4,10,31,293,1801366
5,10,31,293,1801366
1,10,32,246,1211484
2,10,32,246,1211484
3,10,32,246,1211484
4,10,32,242,1490126
5,10,32,242,1490126
1,10,33,221,1084159
2,10,33,221,1084159
3,10,33,221,1084159
4,10,33,217,1333516
5,10,33,217,1333516
1,10,34,218,1070768
2,10,34,218,1070768
3,10,34,218,1070768
4,10,34,214,1317044
5,10,34,214,1317044
1,10,35,186,916594
2,10,35,186,916594
3,10,35,186,916594
4,10,35,183,1127410
5,10,35,183,1127410
1,10,36,203,998071
2,10,36,203,998071
3,10,36,203,998071
4,10,36,200,1227627
5,10,36,200,1227627
1,10,37,238,1168462
2,10,37,238,1168462
3,10,37,238,1168462
4,10,37,234,1437210
5,10,37,234,1437210
1,10,38,188,925730
2,10,38,188,925730
3,10,38,188,925730
4,10,38,185,1138647
5,10,38,185,1138647
1,10,39,219,1077896
2,10,39,219,1077896
3,10,39,219,1077896
4,10,39,216,1325812
5,10,39,216,1325812
1,10,40,472,2322545
2,10,40,472,2322545
3,10,40,472,2322545
4,10,40,465,2859089
5,10,40,465,2859089
1,10,41,476,2341756
2,10,41,476,2341756
3,10,41,476,2341756
4,10,41,469,2882720
5,10,41,469,2882720
1,10,42,444,2184091
2,10,42,444,2184091
3,10,42,444,2184091
4,10,42,437,2688792
5,10,42,437,2688792
1,10,43,490,2408816
2,10,43,490,2408816
3,10,43,490,2408816
4,10,43,482,2965202
5,10,43,482,2965202
1,10,44,478,2351123
2,10,44,478,2351123
3,10,44,478,2351123
4,10,44,471,2894240
5,10,44,471,2894240
1,10,45,453,2226178
2,10,45,453,2226178
3,10,45,453,2226178
4,10,45,446,2740559
5,10,45,446,2740559
1,10,46,487,2392641
2,10,46,487,2392641
3,10,46,487,2392641
4,10,46,479,2945309
5,10,46,479,2945309
1,10,47,485,2382654
2,10,47,485,2382654
3,10,47,485,2382654
4,10,47,477,2933024
5,10,47,477,2933024
1,10,48,500,2457043
2,10,48,500,2457043
3,10,48,500,2457043
4,10,48,492,3024522
5,10,48,492,3024522
1,10,49,482,2370102
2,10,49,482,2370102
3,10,49,482,2370102
4,10,49,475,2917586
5,10,49,475,2917586
1,10,50,477,2344820
2,10,50,477,2344820
3,10,50,477,2344820
4,10,50,470,2886490
5,10,50,470,2886490
1,10,51,489,2404310
2,10,51,489,2404310
3,10,51,489,2404310
4,10,51,482,2959661
5,10,51,482,2959661
1,10,52,496,2439875
2,10,52,496,2439875
3,10,52,496,2439875
4,10,52,489,3003406
5,10,52,489,3003406
1,10,53,486,2387320
2,10,53,486,2387320
3,10,53,486,2387320
4,10,53,478,2938765
5,10,53,478,2938765
1,10,54,475,2336049
2,10,54,475,2336049
3,10,54,475,2336049
4,10,54,468,2875700
5,10,54,468,2875700
1,10,55,502,2468120
2,10,55,502,2468120
3,10,55,502,2468120
4,10,55,494,3038148
5,10,55,494,3038148
1,10,56,475,2337327
2,10,56,475,2337327
3,10,56,475,2337327
4,10,56,468,2877273
5,10,56,468,2877273
1,10,57,489,2404467
2,10,57,489,2404467
3,10,57,489,2404467
4,10,57,482,2959854
5,10,57,482,2959854
1,10,58,504,2478574
2,10,58,504,2478574
3,10,58,504,2478574
4,10,58,496,3051005
5,10,58,496,3051005
1,10,59,73,357017
2,10,59,73,357017
3,10,59,73,357017
4,10,59,71,439132
5,10,59,71,439132
1,10,60,136,666457
2,10,60,136,666457
3,10,60,136,666457
4,10,60,133,819741
5,10,60,133,819741
1,10,61,71,349374
2,10,61,71,349374
3,10,61,71,349374
4,10,61,70,429730
5,10,61,70,429730
1,10,62,82,404823
2,10,62,82,404823
3,10,62,82,404823
4,10,62,81,497934
5,10,62,81,497934
1,10,63,107,526034
2,10,63,107,526034
3,10,63,107,526034
4,10,63,105,647021
5,10,63,105,647021
1,10,64,69,339835
2,10,64,69,339835
3,10,64,69,339835
4,10,64,68,417997
5,10,64,68,417997
1,10,65,108,530146
2,10,65,108,530146
3,10,65,108,530146
4,10,65,106,652080
5,10,65,106,652080
1,10,66,139,682048
2,10,66,139,682048
3,10,66,139,682048
4,10,66,137,838918
5,10,66,137,838918
1,10,67,129,634098
2,10,67,129,634098
3,10,67,129,634098
4,10,67,127,779940
5,10,67,127,779940
1,10,68,106,522242
2,10,68,106,522242
3,10,68,106,522242
4,10,68,105,642356
5,10,68,105,642356
1,10,69,387,1902172
2,10,69,387,1902172
3,10,69,387,1902172
4,10,69,381,2342032
5,10,69,381,2342032
1,10,70,214,1049842
2,10,70,214,1049842
3,10,70,214,1049842
4,10,70,210,1291306
5,10,70,210,1291306
1,10,71,170,835589
2,10,71,170,835589
3,10,71,170,835589
4,10,71,167,1027775
5,10,71,167,1027775
1,10,72,412,2024422
2,10,72,412,2024422
3,10,72,412,2024422
4,10,72,406,2493580
5,10,72,406,2493580
1,10,73,367,1805395
2,10,73,367,1805395
3,10,73,367,1805395
4,10,73,362,2224175
5,10,73,362,2224175
1,10,74,368,1808381
2,10,74,368,1808381
3,10,74,368,1808381
4,10,74,362,2227849
5,10,74,362,2227849
1,10,75,413,2030086
2,10,75,413,2030086
3,10,75,413,2030086
4,10,75,407,2500547
5,10,75,407,2500547
1,10,76,409,2011725
2,10,76,409,2011725
3,10,76,409,2011725
4,10,76,403,2477962
5,10,76,403,2477962
1,10,77,414,2033447
2,10,77,414,2033447
3,10,77,414,2033447
4,10,77,408,2504680
5,10,77,408,2504680
1,10,78,405,1992662
2,10,78,405,1992662
3,10,78,405,1992662
4,10,78,399,2454514
5,10,78,399,2454514
1,10,79,380,1870503
2,10,79,380,1870503
3,10,79,380,1870503
4,10,79,375,2304259
5,10,79,375,2304259
1,10,80,413,2031138
2,10,80,413,2031138
3,10,80,413,2031138
4,10,80,407,2501841
5,10,80,407,2501841
1,10,81,405,1991784
2,10,81,405,1991784
3,10,81,405,1991784
4,10,81,399,2453435
5,10,81,399,2453435
1,10,82,217,1068102
2,10,82,217,1068102
3,10,82,217,1068102
4,10,82,214,1313766
5,10,82,214,1313766
1,10,83,33,163247
2,10,83,33,163247
3,10,83,33,163247
4,10,83,33,200795
5,10,83,33,200795
1,10,84,201,989153
2,10,84,201,989153
3,10,84,201,989153
4,10,84,198,1216658
5,10,84,198,1216658
1,10,85,62,305892
2,10,85,62,305892
3,10,85,62,305892
4,10,85,61,376248
5,10,85,61,376248
1,10,86,161,793976
2,10,86,161,793976
3,10,86,161,793976
4,10,86,159,976592
5,10,86,159,976592
1,11,1,318,1564063
2,11,1,318,1564063
3,11,1,318,1564063
4,11,1,313,1926157
5,11,1,313,1926157
1,11,2,319,1569629
2,11,2,319,1569629
3,11,2,319,1569629
4,11,2,315,1933005
5,11,2,315,1933005
1,11,3,31,151417
2,11,3,31,151417
3,11,3,31,151417
4,11,3,30,186243
5,11,3,30,186243
1,11,4,57,279099
2,11,4,57,279099
3,11,4,57,279099
4,11,4,56,343293
5,11,4,56,343293
1,11,5,20,100405
2,11,5,20,100405
3,11,5,20,100405
4,11,5,20,123499
5,11,5,20,123499
1,11,6,31,151909
2,11,6,31,151909
3,11,6,31,151909
4,11,6,30,186847
5,11,6,30,186847
1,11,7,22,108515
2,11,7,22,108515
3,11,7,22,108515
4,11,7,22,133474
5,11,7,22,133474
1,11,8,5,23024
2,11,8,5,23024
3,11,8,5,23024
4,11,8,5,28319
5,11,8,5,28319
1,11,9,19,95744
2,11,9,19,95744
3,11,9,19,95744
4,11,9,19,117764
5,11,9,19,117764
1,11,10,13,65207
2,11,10,13,65207
3,11,10,13,65207
4,11,10,13,80205
5,11,10,13,80205
1,11,11,0,0
2,11,11,0,0
3,11,11,0,0
4,11,11,0,0
5,11,11,0,0
1,11,12,52,258117
2,11,12,52,258117
3,11,12,52,258117
4,11,12,52,317484
5,11,12,52,317484
1,11,13,97,478457
2,11,13,97,478457
3,11,13,97,478457
4,11,13,96,588503
5,11,13,96,588503
1,11,14,70,345099
2,11,14,70,345099
3,11,14,70,345099
4,11,14,69,424472
5,11,14,69,424472
1,11,15,54,267051
2,11,15,54,267051
3,11,15,54,267051
4,11,15,53,328473
5,11,15,53,328473
1,11,16,12,60490
2,11,16,12,60490
3,11,16,12,60490
4,11,16,12,74402
5,11,16,12,74402
1,11,17,50,244630
2,11,17,50,244630
3,11,17,50,244630
4,11,17,49,300895
5,11,17,49,300895
1,11,18,50,245284
2,11,18,50,245284
3,11,18,50,245284
4,11,18,49,301701
5,11,18,49,301701
1,11,19,13,65207
2,11,19,13,65207
3,11,19,13,65207
4,11,19,13,80205
5,11,19,13,80205
1,11,20,28,139568
2,11,20,28,139568
3,11,20,28,139568
4,11,20,28,171667
5,11,20,28,171667
1,11,21,56,276456
2,11,21,56,276456
3,11,21,56,276456
4,11,21,55,340040
5,11,21,55,340040
1,11,22,72,352513
2,11,22,72,352513
3,11,22,72,352513
4,11,22,71,433590
5,11,22,71,433590
1,11,23,28,137450
2,11,23,28,137450
3,11,23,28,137450
4,11,23,28,169063
5,11,23,28,169063
1,11,24,12,58021
2,11,24,12,58021
3,11,24,12,58021
4,11,24,12,71367
5,11,24,12,71367
1,11,25,33,162257
2,11,25,33,162257
3,11,25,33,162257
4,11,25,32,199576
5,11,25,32,199576
1,11,26,30,147541
2,11,26,30,147541
3,11,26,30,147541
4,11,26,30,181476
5,11,26,30,181476
1,11,27,33,160022
2,11,27,33,160022
3,11,27,33,160022
4,11,27,32,196827
5,11,27,32,196827
1,11,28,61,301755
2,11,28,61,301755
3,11,28,61,301755
4,11,28,60,371159
5,11,28,60,371159
1,11,29,30,145506
2,11,29,30,145506
3,11,29,30,145506
4,11,29,29,178972
5,11,29,29,178972
1,11,30,30,145588
2,11,30,30,145588
3,11,30,30,145588
4,11,30,29,179074
5,11,30,29,179074
1,11,31,307,1508769
2,11,31,307,1508769
3,11,31,307,1508769
4,11,31,302,1855786
5,11,31,302,1855786
1,11,32,255,1255729
2,11,32,255,1255729
3,11,32,255,1255729
4,11,32,251,1544545
5,11,32,251,1544545
1,11,33,230,1128402
2,11,33,230,1128402
3,11,33,230,1128402
4,11,33,226,1387936
5,11,33,226,1387936
1,11,34,227,1115011
2,11,34,227,1115011
3,11,34,227,1115011
4,11,34,223,1371463
5,11,34,223,1371463
1,11,35,195,960837
2,11,35,195,960837
3,11,35,195,960837
4,11,35,192,1181830
5,11,35,192,1181830
1,11,36,212,1042314
2,11,36,212,1042314
3,11,36,212,1042314
4,11,36,209,1282046
5,11,36,209,1282046
1,11,37,247,1212707
2,11,37,247,1212707
3,11,37,247,1212707
4,11,37,243,1491630
5,11,37,243,1491630
1,11,38,197,969974
2,11,38,197,969974
3,11,38,197,969974
4,11,38,194,1193067
5,11,38,194,1193067
1,11,39,228,1122139
2,11,39,228,1122139
3,11,39,228,1122139
4,11,39,225,1380231
5,11,39,225,1380231
1,11,40,481,2366788
2,11,40,481,2366788
3,11,40,481,2366788
4,11,40,474,2913509
5,11,40,474,2913509
1,11,41,485,2386000
2,11,41,485,2386000
3,11,41,485,2386000
4,11,41,478,2937140
5,11,41,478,2937140
1,11,42,453,2228334
2,11,42,453,2228334
3,11,42,453,2228334
4,11,42,446,2743211
5,11,42,446,2743211
1,11,43,499,2453059
2,11,43,499,2453059
3,11,43,499,2453059
4,11,43,491,3019622
5,11,43,491,3019622
1,11,44,487,2395366
2,11,44,487,2395366
3,11,44,487,2395366
4,11,44,480,2948660
5,11,44,480,2948660
1,11,45,462,2270421
2,11,45,462,2270421
3,11,45,462,2270421
4,11,45,455,2794978
5,11,45,455,2794978
1,11,46,496,2436884
2,11,46,496,2436884
3,11,46,496,2436884
4,11,46,488,2999728
5,11,46,488,2999728
1,11,47,494,2426897
2,11,47,494,2426897
3,11,47,494,2426897
4,11,47,486,2987443
5,11,47,486,2987443
1,11,48,509,2501286
2,11,48,509,2501286
3,11,48,509,2501286
4,11,48,501,3078941
5,11,48,501,3078941
1,11,49,491,2414347
2,11,49,491,2414347
3,11,49,491,2414347
4,11,49,484,2972007
5,11,49,484,2972007
1,11,50,486,2389064
2,11,50,486,2389064
3,11,50,486,2389064
4,11,50,479,2940909
5,11,50,479,2940909
1,11,51,498,2448553
2,11,51,498,2448553
3,11,51,498,2448553
4,11,51,490,3014081
5,11,51,490,3014081
1,11,52,505,2484119
2,11,52,505,2484119
3,11,52,505,2484119
4,11,52,498,3057825
5,11,52,498,3057825
1,11,53,495,2431565
2,11,53,495,2431565
3,11,53,495,2431565
4,11,53,487,2993185
5,11,53,487,2993185
1,11,54,484,2380294
2,11,54,484,2380294
3,11,54,484,2380294
4,11,54,477,2930120
5,11,54,477,2930120
1,11,55,511,2512363
2,11,55,511,2512363
3,11,55,511,2512363
4,11,55,503,3092568
5,11,55,503,3092568
1,11,56,484,2381572
2,11,56,484,2381572
3,11,56,484,2381572
4,11,56,477,2931692
5,11,56,477,2931692
1,11,57,498,2448710
2,11,57,498,2448710
3,11,57,498,2448710
4,11,57,490,3014275
5,11,57,490,3014275
1,11,58,513,2522818
2,11,58,513,2522818
3,11,58,513,2522818
4,11,58,505,3105425
5,11,58,505,3105425
1,11,59,82,401260
2,11,59,82,401260
3,11,59,82,401260
4,11,59,80,493551
5,11,59,80,493551
1,11,60,145,710700
2,11,60,145,710700
3,11,60,145,710700
4,11,60,142,874161
5,11,60,142,874161
1,11,61,80,393617
2,11,61,80,393617
3,11,61,80,393617
4,11,61,79,484150
5,11,61,79,484150
1,11,62,91,449068
2,11,62,91,449068
3,11,62,91,449068
4,11,62,90,552353
5,11,62,90,552353
1,11,63,116,570277
2,11,63,116,570277
3,11,63,116,570277
4,11,63,114,701441
5,11,63,114,701441
1,11,64,78,384078
2,11,64,78,384078
3,11,64,78,384078
4,11,64,77,472417
5,11,64,77,472417
1,11,65,117,574390
2,11,65,117,574390
3,11,65,117,574390
4,11,65,115,706499
5,11,65,115,706499
1,11,66,148,726291
2,11,66,148,726291
3,11,66,148,726291
4,11,66,145,893338
5,11,66,145,893338
1,11,67,138,678342
2,11,67,138,678342
3,11,67,138,678342
4,11,67,136,834360
5,11,67,136,834360
1,11,68,115,566485
2,11,68,115,566485
3,11,68,115,566485
4,11,68,113,696777
5,11,68,113,696777
1,11,69,396,1946417
2,11,69,396,1946417
3,11,69,396,1946417
4,11,69,390,2396452
5,11,69,390,2396452
1,11,70,223,1094830
2,11,70,223,1094830
3,11,70,223,1094830
4,11,70,219,1346641
5,11,70,219,1346641
1,11,71,179,880576
2,11,71,179,880576
3,11,71,179,880576
4,11,71,176,1083109
5,11,71,176,1083109
1,11,72,421,2069410
2,11,72,421,2069410
3,11,72,421,2069410
4,11,72,415,2548914
5,11,72,415,2548914
1,11,73,376,1850382
2,11,73,376,1850382
3,11,73,376,1850382
4,11,73,371,2279510
5,11,73,371,2279510
1,11,74,377,1853368
2,11,74,377,1853368
3,11,74,377,1853368
4,11,74,372,2283182
5,11,74,372,2283182
1,11,75,422,2075072
2,11,75,422,2075072
3,11,75,422,2075072
4,11,75,416,2555880
5,11,75,416,2555880
1,11,76,418,2056713
2,11,76,418,2056713
3,11,76,418,2056713
4,11,76,412,2533295
5,11,76,412,2533295
1,11,77,423,2078435
2,11,77,423,2078435
3,11,77,423,2078435
4,11,77,417,2560014
5,11,77,417,2560014
1,11,78,414,2037648
2,11,78,414,2037648
3,11,78,414,2037648
4,11,78,408,2509849
5,11,78,408,2509849
1,11,79,390,1915490
2,11,79,390,1915490
