#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 6,7
# Vessel count: 7,6
# Number of cargoes: 35
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,8,90,100
2,13,0,100
3,31,0,100
4,14,0,100
5,12,235,100
6,12,0,100
7,27,99,100
8,38,108,100
9,19,0,100
10,17,0,100
11,24,98,100
12,32,71,100
13,9,22,100
# number of cargoes
35
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,4,5,6,7,8,9,11,13,14,16,18,20,21,24,25,26,27,28,30,31,32,33,34,35
2,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
3,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5,1,2,5,6,7,8,9,11,13,16,18,21,25,27,28,30,31,33,34,35
6,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
7,1,2,4,5,6,7,8,9,11,13,14,16,18,20,21,24,25,26,27,28,30,31,33,34,35
8,1,2,4,5,6,7,8,9,11,13,16,18,21,25,26,27,28,30,31,32,34,35
9,1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35
10,1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35
11,1,2,4,5,6,7,8,9,11,13,14,16,18,20,21,24,25,26,27,28,30,31,32,33,34,35
12,1,2,4,5,6,7,8,9,11,13,14,15,16,18,20,21,24,25,26,27,28,30,31,32,33,34,35
13,1,2,4,5,6,7,8,9,11,12,13,14,16,18,20,21,23,24,25,26,27,28,30,31,32,33,34,35
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,100,245380,560,632,560,989
2,10,36,100,234887,680,752,680,1122
3,31,35,100,285131,0,72,0,507
4,29,34,100,303368,219,291,219,743
5,17,35,100,575251,554,626,554,1169
6,31,37,100,328996,490,562,490,1011
7,32,27,100,227878,430,502,430,821
8,31,34,100,301096,765,837,765,1225
9,31,27,100,326043,594,666,594,1065
10,2,38,100,356453,0,72,0,545
11,11,35,100,286185,415,487,415,937
12,17,37,100,372724,0,72,0,637
13,25,9,100,348192,636,708,636,1142
14,18,11,100,457792,150,222,150,713
15,15,21,100,250565,28,100,28,516
16,11,19,100,326474,357,429,357,830
17,13,5,100,214778,0,72,0,409
18,33,34,100,216042,1020,1092,1020,1453
19,30,39,100,323993,0,72,0,491
20,22,27,100,202437,130,202,130,532
21,19,32,100,351735,525,597,525,959
22,19,27,100,244591,20,92,20,425
23,17,35,100,411817,0,72,0,628
24,28,24,100,246784,169,241,169,614
25,25,24,100,289849,235,307,235,705
26,10,37,100,407532,219,291,219,732
27,22,36,100,407095,840,912,840,1392
28,19,34,100,337054,349,421,349,906
29,30,18,100,394956,0,72,0,475
30,4,9,100,473553,451,523,451,1042
31,27,16,100,201423,402,474,402,813
32,35,20,100,374340,280,352,280,765
33,16,17,100,177134,232,304,232,676
34,17,27,100,187528,472,544,472,838
35,30,39,100,350219,264,336,264,746
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
4,8,2,77,18828
5,8,2,77,18828
6,8,2,77,18828
7,8,2,77,18828
8,8,2,80,27413
9,8,2,80,27413
10,8,2,80,27413
11,8,2,80,27413
12,8,2,80,27413
13,8,2,80,27413
1,8,3,23,5626
2,8,3,23,5626
3,8,3,23,5626
4,8,3,23,5626
5,8,3,23,5626
6,8,3,23,5626
7,8,3,23,5626
8,8,3,24,8191
9,8,3,24,8191
10,8,3,24,8191
11,8,3,24,8191
12,8,3,24,8191
13,8,3,24,8191
1,8,4,142,34909
2,8,4,142,34909
3,8,4,142,34909
4,8,4,142,34909
5,8,4,142,34909
6,8,4,142,34909
7,8,4,142,34909
8,8,4,148,50828
9,8,4,148,50828
10,8,4,148,50828
11,8,4,148,50828
12,8,4,148,50828
13,8,4,148,50828
1,8,5,72,17688
2,8,5,72,17688
3,8,5,72,17688
4,8,5,72,17688
5,8,5,72,17688
6,8,5,72,17688
7,8,5,72,17688
8,8,5,75,25753
9,8,5,75,25753
10,8,5,75,25753
11,8,5,75,25753
12,8,5,75,25753
13,8,5,75,25753
1,8,6,27,6747
2,8,6,27,6747
3,8,6,27,6747
4,8,6,27,6747
5,8,6,27,6747
6,8,6,27,6747
7,8,6,27,6747
8,8,6,29,9823
9,8,6,29,9823
10,8,6,29,9823
11,8,6,29,9823
12,8,6,29,9823
13,8,6,29,9823
1,8,7,25,6195
2,8,7,25,6195
3,8,7,25,6195
4,8,7,25,6195
5,8,7,25,6195
6,8,7,25,6195
7,8,7,25,6195
8,8,7,26,9020
9,8,7,26,9020
10,8,7,26,9020
11,8,7,26,9020
12,8,7,26,9020
13,8,7,26,9020
1,8,8,0,0
2,8,8,0,0
3,8,8,0,0
4,8,8,0,0
5,8,8,0,0
6,8,8,0,0
7,8,8,0,0
8,8,8,0,0
9,8,8,0,0
10,8,8,0,0
11,8,8,0,0
12,8,8,0,0
13,8,8,0,0
1,8,9,53,12958
2,8,9,53,12958
3,8,9,53,12958
4,8,9,53,12958
5,8,9,53,12958
6,8,9,53,12958
7,8,9,53,12958
8,8,9,55,18867
9,8,9,55,18867
10,8,9,55,18867
11,8,9,55,18867
12,8,9,55,18867
13,8,9,55,18867
1,8,10,124,30386
2,8,10,124,30386
3,8,10,124,30386
4,8,10,124,30386
5,8,10,124,30386
6,8,10,124,30386
7,8,10,124,30386
8,8,10,129,44242
9,8,10,129,44242
10,8,10,129,44242
11,8,10,129,44242
12,8,10,129,44242
13,8,10,129,44242
1,8,11,117,28760
2,8,11,117,28760
3,8,11,117,28760
4,8,11,117,28760
5,8,11,117,28760
6,8,11,117,28760
7,8,11,117,28760
8,8,11,122,41875
9,8,11,122,41875
10,8,11,122,41875
11,8,11,122,41875
12,8,11,122,41875
13,8,11,122,41875
1,8,12,69,16842
2,8,12,69,16842
3,8,12,69,16842
4,8,12,69,16842
5,8,12,69,16842
6,8,12,69,16842
7,8,12,69,16842
8,8,12,71,24522
9,8,12,71,24522
10,8,12,71,24522
11,8,12,71,24522
12,8,12,71,24522
13,8,12,71,24522
1,8,13,64,15628
2,8,13,64,15628
3,8,13,64,15628
4,8,13,64,15628
5,8,13,64,15628
6,8,13,64,15628
7,8,13,64,15628
8,8,13,66,22755
9,8,13,66,22755
10,8,13,66,22755
11,8,13,66,22755
12,8,13,66,22755
13,8,13,66,22755
1,8,14,28,6793
2,8,14,28,6793
3,8,14,28,6793
4,8,14,28,6793
5,8,14,28,6793
6,8,14,28,6793
7,8,14,28,6793
8,8,14,29,9891
9,8,14,29,9891
10,8,14,29,9891
11,8,14,29,9891
12,8,14,29,9891
13,8,14,29,9891
1,8,15,32,7772
2,8,15,32,7772
3,8,15,32,7772
4,8,15,32,7772
5,8,15,32,7772
6,8,15,32,7772
7,8,15,32,7772
8,8,15,33,11317
9,8,15,33,11317
10,8,15,33,11317
11,8,15,33,11317
12,8,15,33,11317
13,8,15,33,11317
1,8,16,25,6188
2,8,16,25,6188
3,8,16,25,6188
4,8,16,25,6188
5,8,16,25,6188
6,8,16,25,6188
7,8,16,25,6188
8,8,16,26,9009
9,8,16,26,9009
10,8,16,26,9009
11,8,16,26,9009
12,8,16,26,9009
13,8,16,26,9009
1,8,17,32,7843
2,8,17,32,7843
3,8,17,32,7843
4,8,17,32,7843
5,8,17,32,7843
6,8,17,32,7843
7,8,17,32,7843
8,8,17,33,11420
9,8,17,33,11420
10,8,17,33,11420
11,8,17,33,11420
12,8,17,33,11420
13,8,17,33,11420
1,8,18,71,17566
2,8,18,71,17566
3,8,18,71,17566
4,8,18,71,17566
5,8,18,71,17566
6,8,18,71,17566
7,8,18,71,17566
8,8,18,74,25576
9,8,18,74,25576
10,8,18,74,25576
11,8,18,74,25576
12,8,18,74,25576
13,8,18,74,25576
1,8,19,30,7425
2,8,19,30,7425
3,8,19,30,7425
4,8,19,30,7425
5,8,19,30,7425
6,8,19,30,7425
7,8,19,30,7425
8,8,19,31,10811
9,8,19,31,10811
10,8,19,31,10811
11,8,19,31,10811
12,8,19,31,10811
13,8,19,31,10811
1,8,20,102,25072
2,8,20,102,25072
3,8,20,102,25072
4,8,20,102,25072
5,8,20,102,25072
6,8,20,102,25072
7,8,20,102,25072
8,8,20,106,36505
9,8,20,106,36505
10,8,20,106,36505
11,8,20,106,36505
12,8,20,106,36505
13,8,20,106,36505
1,8,21,104,25549
2,8,21,104,25549
3,8,21,104,25549
4,8,21,104,25549
5,8,21,104,25549
6,8,21,104,25549
7,8,21,104,25549
8,8,21,108,37199
9,8,21,108,37199
10,8,21,108,37199
11,8,21,108,37199
12,8,21,108,37199
13,8,21,108,37199
1,8,22,20,4873
2,8,22,20,4873
3,8,22,20,4873
4,8,22,20,4873
5,8,22,20,4873
6,8,22,20,4873
7,8,22,20,4873
8,8,22,21,7095
9,8,22,21,7095
10,8,22,21,7095
11,8,22,21,7095
12,8,22,21,7095
13,8,22,21,7095
1,8,23,18,4426
2,8,23,18,4426
3,8,23,18,4426
4,8,23,18,4426
5,8,23,18,4426
6,8,23,18,4426
7,8,23,18,4426
8,8,23,19,6445
9,8,23,19,6445
10,8,23,19,6445
11,8,23,19,6445
12,8,23,19,6445
13,8,23,19,6445
1,8,24,20,4873
2,8,24,20,4873
3,8,24,20,4873
4,8,24,20,4873
5,8,24,20,4873
6,8,24,20,4873
7,8,24,20,4873
8,8,24,21,7095
9,8,24,21,7095
10,8,24,21,7095
11,8,24,21,7095
12,8,24,21,7095
13,8,24,21,7095
1,8,25,105,25774
2,8,25,105,25774
3,8,25,105,25774
4,8,25,105,25774
5,8,25,105,25774
6,8,25,105,25774
7,8,25,105,25774
8,8,25,109,37526
9,8,25,109,37526
10,8,25,109,37526
11,8,25,109,37526
12,8,25,109,37526
13,8,25,109,37526
1,8,26,31,7561
2,8,26,31,7561
3,8,26,31,7561
4,8,26,31,7561
5,8,26,31,7561
6,8,26,31,7561
7,8,26,31,7561
8,8,26,32,11009
9,8,26,32,11009
10,8,26,32,11009
11,8,26,32,11009
12,8,26,32,11009
13,8,26,32,11009
1,8,27,37,9059
2,8,27,37,9059
3,8,27,37,9059
4,8,27,37,9059
5,8,27,37,9059
6,8,27,37,9059
7,8,27,37,9059
8,8,27,38,13190
9,8,27,38,13190
10,8,27,38,13190
11,8,27,38,13190
12,8,27,38,13190
13,8,27,38,13190
1,8,28,49,12052
2,8,28,49,12052
3,8,28,49,12052
4,8,28,49,12052
5,8,28,49,12052
6,8,28,49,12052
7,8,28,49,12052
8,8,28,51,17548
9,8,28,51,17548
10,8,28,51,17548
11,8,28,51,17548
12,8,28,51,17548
13,8,28,51,17548
1,8,29,153,37690
2,8,29,153,37690
3,8,29,153,37690
4,8,29,153,37690
5,8,29,153,37690
6,8,29,153,37690
7,8,29,153,37690
8,8,29,159,54877
9,8,29,159,54877
10,8,29,159,54877
11,8,29,159,54877
12,8,29,159,54877
13,8,29,159,54877
1,8,30,76,18577
2,8,30,76,18577
3,8,30,76,18577
4,8,30,76,18577
5,8,30,76,18577
6,8,30,76,18577
7,8,30,76,18577
8,8,30,79,27049
9,8,30,79,27049
10,8,30,79,27049
11,8,30,79,27049
12,8,30,79,27049
13,8,30,79,27049
1,8,31,85,20971
2,8,31,85,20971
3,8,31,85,20971
4,8,31,85,20971
5,8,31,85,20971
6,8,31,85,20971
7,8,31,85,20971
8,8,31,89,30534
9,8,31,89,30534
10,8,31,89,30534
11,8,31,89,30534
12,8,31,89,30534
13,8,31,89,30534
1,8,32,11,2688
2,8,32,11,2688
3,8,32,11,2688
4,8,32,11,2688
5,8,32,11,2688
6,8,32,11,2688
7,8,32,11,2688
8,8,32,11,3913
9,8,32,11,3913
10,8,32,11,3913
11,8,32,11,3913
12,8,32,11,3913
13,8,32,11,3913
1,8,33,121,29663
2,8,33,121,29663
3,8,33,121,29663
4,8,33,121,29663
5,8,33,121,29663
6,8,33,121,29663
7,8,33,121,29663
8,8,33,125,43189
9,8,33,125,43189
10,8,33,125,43189
11,8,33,125,43189
12,8,33,125,43189
13,8,33,125,43189
1,8,34,190,46767
2,8,34,190,46767
3,8,34,190,46767
4,8,34,190,46767
5,8,34,190,46767
6,8,34,190,46767
7,8,34,190,46767
8,8,34,198,68092
9,8,34,198,68092
10,8,34,198,68092
11,8,34,198,68092
12,8,34,198,68092
13,8,34,198,68092
1,8,35,230,56602
2,8,35,230,56602
3,8,35,230,56602
4,8,35,230,56602
5,8,35,230,56602
6,8,35,230,56602
7,8,35,230,56602
8,8,35,239,82413
9,8,35,239,82413
10,8,35,239,82413
11,8,35,239,82413
12,8,35,239,82413
13,8,35,239,82413
1,8,36,187,46019
2,8,36,187,46019
3,8,36,187,46019
4,8,36,187,46019
5,8,36,187,46019
6,8,36,187,46019
7,8,36,187,46019
8,8,36,195,67003
9,8,36,195,67003
10,8,36,195,67003
11,8,36,195,67003
12,8,36,195,67003
13,8,36,195,67003
1,8,37,249,61139
2,8,37,249,61139
3,8,37,249,61139
4,8,37,249,61139
5,8,37,249,61139
6,8,37,249,61139
7,8,37,249,61139
8,8,37,259,89018
9,8,37,259,89018
10,8,37,259,89018
11,8,37,259,89018
12,8,37,259,89018
13,8,37,259,89018
1,8,38,243,59664
2,8,38,243,59664
3,8,38,243,59664
4,8,38,243,59664
5,8,38,243,59664
6,8,38,243,59664
7,8,38,243,59664
8,8,38,252,86870
9,8,38,252,86870
10,8,38,252,86870
11,8,38,252,86870
12,8,38,252,86870
13,8,38,252,86870
1,8,39,189,46377
2,8,39,189,46377
3,8,39,189,46377
4,8,39,189,46377
5,8,39,189,46377
6,8,39,189,46377
7,8,39,189,46377
8,8,39,196,67526
9,8,39,196,67526
10,8,39,196,67526
11,8,39,196,67526
12,8,39,196,67526
13,8,39,196,67526
1,9,1,55,13399
2,9,1,55,13399
3,9,1,55,13399
4,9,1,55,13399
5,9,1,55,13399
6,9,1,55,13399
7,9,1,55,13399
8,9,1,57,19509
9,9,1,57,19509
10,9,1,57,19509
11,9,1,57,19509
12,9,1,57,19509
13,9,1,57,19509
1,9,2,123,30306
2,9,2,123,30306
3,9,2,123,30306
4,9,2,123,30306
5,9,2,123,30306
6,9,2,123,30306
7,9,2,123,30306
8,9,2,128,44126
9,9,2,128,44126
10,9,2,128,44126
11,9,2,128,44126
12,9,2,128,44126
13,9,2,128,44126
1,9,3,70,17104
2,9,3,70,17104
3,9,3,70,17104
4,9,3,70,17104
5,9,3,70,17104
6,9,3,70,17104
7,9,3,70,17104
8,9,3,72,24904
9,9,3,72,24904
10,9,3,72,24904
11,9,3,72,24904
12,9,3,72,24904
13,9,3,72,24904
1,9,4,189,46388
2,9,4,189,46388
3,9,4,189,46388
4,9,4,189,46388
5,9,4,189,46388
6,9,4,189,46388
7,9,4,189,46388
8,9,4,196,67541
9,9,4,196,67541
10,9,4,196,67541
11,9,4,196,67541
12,9,4,196,67541
13,9,4,196,67541
1,9,5,119,29166
2,9,5,119,29166
3,9,5,119,29166
4,9,5,119,29166
5,9,5,119,29166
6,9,5,119,29166
7,9,5,119,29166
8,9,5,123,42466
9,9,5,123,42466
10,9,5,123,42466
11,9,5,123,42466
12,9,5,123,42466
13,9,5,123,42466
1,9,6,74,18226
2,9,6,74,18226
3,9,6,74,18226
4,9,6,74,18226
5,9,6,74,18226
6,9,6,74,18226
7,9,6,74,18226
8,9,6,77,26536
9,9,6,77,26536
10,9,6,77,26536
11,9,6,77,26536
12,9,6,77,26536
13,9,6,77,26536
1,9,7,72,17674
2,9,7,72,17674
3,9,7,72,17674
4,9,7,72,17674
5,9,7,72,17674
6,9,7,72,17674
7,9,7,72,17674
8,9,7,75,25733
9,9,7,75,25733
10,9,7,75,25733
11,9,7,75,25733
12,9,7,75,25733
13,9,7,75,25733
1,9,8,53,12958
2,9,8,53,12958
3,9,8,53,12958
4,9,8,53,12958
5,9,8,53,12958
6,9,8,53,12958
7,9,8,53,12958
8,9,8,55,18867
9,9,8,55,18867
10,9,8,55,18867
11,9,8,55,18867
12,9,8,55,18867
13,9,8,55,18867
1,9,9,0,0
2,9,9,0,0
3,9,9,0,0
4,9,9,0,0
5,9,9,0,0
6,9,9,0,0
7,9,9,0,0
8,9,9,0,0
9,9,9,0,0
10,9,9,0,0
11,9,9,0,0
12,9,9,0,0
13,9,9,0,0
1,9,10,170,41865
2,9,10,170,41865
3,9,10,170,41865
4,9,10,170,41865
5,9,10,170,41865
6,9,10,170,41865
7,9,10,170,41865
8,9,10,177,60955
9,9,10,177,60955
10,9,10,177,60955
11,9,10,177,60955
12,9,10,177,60955
13,9,10,177,60955
1,9,11,164,40239
2,9,11,164,40239
3,9,11,164,40239
4,9,11,164,40239
5,9,11,164,40239
6,9,11,164,40239
7,9,11,164,40239
8,9,11,170,58588
9,9,11,170,58588
10,9,11,170,58588
11,9,11,170,58588
12,9,11,170,58588
13,9,11,170,58588
1,9,12,115,28321
2,9,12,115,28321
3,9,12,115,28321
4,9,12,115,28321
5,9,12,115,28321
6,9,12,115,28321
7,9,12,115,28321
8,9,12,120,41235
9,9,12,120,41235
10,9,12,120,41235
11,9,12,120,41235
12,9,12,120,41235
13,9,12,120,41235
1,9,13,110,27107
2,9,13,110,27107
3,9,13,110,27107
4,9,13,110,27107
5,9,13,110,27107
6,9,13,110,27107
7,9,13,110,27107
8,9,13,115,39468
9,9,13,115,39468
10,9,13,115,39468
11,9,13,115,39468
12,9,13,115,39468
13,9,13,115,39468
1,9,14,74,18272
2,9,14,74,18272
3,9,14,74,18272
4,9,14,74,18272
5,9,14,74,18272
6,9,14,74,18272
7,9,14,74,18272
8,9,14,77,26604
9,9,14,77,26604
10,9,14,77,26604
11,9,14,77,26604
12,9,14,77,26604
13,9,14,77,26604
1,9,15,78,19251
2,9,15,78,19251
3,9,15,78,19251
4,9,15,78,19251
5,9,15,78,19251
6,9,15,78,19251
7,9,15,78,19251
8,9,15,81,28030
9,9,15,81,28030
10,9,15,81,28030
11,9,15,81,28030
12,9,15,81,28030
13,9,15,81,28030
1,9,16,72,17666
2,9,16,72,17666
3,9,16,72,17666
4,9,16,72,17666
5,9,16,72,17666
6,9,16,72,17666
7,9,16,72,17666
8,9,16,75,25722
9,9,16,75,25722
10,9,16,75,25722
11,9,16,75,25722
12,9,16,75,25722
13,9,16,75,25722
1,9,17,30,7383
2,9,17,30,7383
3,9,17,30,7383
4,9,17,30,7383
5,9,17,30,7383
6,9,17,30,7383
7,9,17,30,7383
8,9,17,31,10749
9,9,17,31,10749
10,9,17,31,10749
11,9,17,31,10749
12,9,17,31,10749
13,9,17,31,10749
1,9,18,110,26983
2,9,18,110,26983
3,9,18,110,26983
4,9,18,110,26983
5,9,18,110,26983
6,9,18,110,26983
7,9,18,110,26983
8,9,18,114,39287
9,9,18,114,39287
10,9,18,114,39287
11,9,18,114,39287
12,9,18,114,39287
13,9,18,114,39287
1,9,19,69,16842
2,9,19,69,16842
3,9,19,69,16842
4,9,19,69,16842
5,9,19,69,16842
6,9,19,69,16842
7,9,19,69,16842
8,9,19,71,24522
9,9,19,71,24522
10,9,19,71,24522
11,9,19,71,24522
12,9,19,71,24522
13,9,19,71,24522
1,9,20,149,36551
2,9,20,149,36551
3,9,20,149,36551
4,9,20,149,36551
5,9,20,149,36551
6,9,20,149,36551
7,9,20,149,36551
8,9,20,155,53218
9,9,20,155,53218
10,9,20,155,53218
11,9,20,155,53218
12,9,20,155,53218
13,9,20,155,53218
1,9,21,151,37027
2,9,21,151,37027
3,9,21,151,37027
4,9,21,151,37027
5,9,21,151,37027
6,9,21,151,37027
7,9,21,151,37027
8,9,21,157,53912
9,9,21,157,53912
10,9,21,157,53912
11,9,21,157,53912
12,9,21,157,53912
13,9,21,157,53912
1,9,22,41,9969
2,9,22,41,9969
3,9,22,41,9969
4,9,22,41,9969
5,9,22,41,9969
6,9,22,41,9969
7,9,22,41,9969
8,9,22,42,14515
9,9,22,42,14515
10,9,22,42,14515
11,9,22,42,14515
12,9,22,42,14515
13,9,22,42,14515
1,9,23,39,9523
2,9,23,39,9523
3,9,23,39,9523
4,9,23,39,9523
5,9,23,39,9523
6,9,23,39,9523
7,9,23,39,9523
8,9,23,40,13865
9,9,23,40,13865
10,9,23,40,13865
11,9,23,40,13865
12,9,23,40,13865
13,9,23,40,13865
1,9,24,41,9969
2,9,24,41,9969
3,9,24,41,9969
4,9,24,41,9969
5,9,24,41,9969
6,9,24,41,9969
7,9,24,41,9969
8,9,24,42,14515
9,9,24,42,14515
10,9,24,42,14515
11,9,24,42,14515
12,9,24,42,14515
13,9,24,42,14515
1,9,25,152,37252
2,9,25,152,37252
3,9,25,152,37252
4,9,25,152,37252
5,9,25,152,37252
6,9,25,152,37252
7,9,25,152,37252
8,9,25,158,54239
9,9,25,158,54239
10,9,25,158,54239
11,9,25,158,54239
12,9,25,158,54239
13,9,25,158,54239
1,9,26,77,19040
2,9,26,77,19040
3,9,26,77,19040
4,9,26,77,19040
5,9,26,77,19040
6,9,26,77,19040
7,9,26,77,19040
8,9,26,81,27722
9,9,26,81,27722
10,9,26,81,27722
11,9,26,81,27722
12,9,26,81,27722
13,9,26,81,27722
1,9,27,22,5490
2,9,27,22,5490
3,9,27,22,5490
4,9,27,22,5490
5,9,27,22,5490
6,9,27,22,5490
7,9,27,22,5490
8,9,27,23,7993
9,9,27,23,7993
10,9,27,23,7993
11,9,27,23,7993
12,9,27,23,7993
13,9,27,23,7993
1,9,28,96,23531
2,9,28,96,23531
3,9,28,96,23531
4,9,28,96,23531
5,9,28,96,23531
6,9,28,96,23531
7,9,28,96,23531
8,9,28,100,34261
9,9,28,100,34261
10,9,28,100,34261
11,9,28,100,34261
12,9,28,100,34261
13,9,28,100,34261
1,9,29,200,49169
2,9,29,200,49169
3,9,29,200,49169
4,9,29,200,49169
5,9,29,200,49169
6,9,29,200,49169
7,9,29,200,49169
8,9,29,208,71590
9,9,29,208,71590
10,9,29,208,71590
11,9,29,208,71590
12,9,29,208,71590
13,9,29,208,71590
1,9,30,122,30056
2,9,30,122,30056
3,9,30,122,30056
4,9,30,122,30056
5,9,30,122,30056
6,9,30,122,30056
7,9,30,122,30056
8,9,30,127,43762
9,9,30,127,43762
10,9,30,127,43762
11,9,30,127,43762
12,9,30,127,43762
13,9,30,127,43762
1,9,31,132,32450
2,9,31,132,32450
3,9,31,132,32450
4,9,31,132,32450
5,9,31,132,32450
6,9,31,132,32450
7,9,31,132,32450
8,9,31,137,47247
9,9,31,137,47247
10,9,31,137,47247
11,9,31,137,47247
12,9,31,137,47247
13,9,31,137,47247
1,9,32,58,14166
2,9,32,58,14166
3,9,32,58,14166
4,9,32,58,14166
5,9,32,58,14166
6,9,32,58,14166
7,9,32,58,14166
8,9,32,60,20626
9,9,32,60,20626
10,9,32,60,20626
11,9,32,60,20626
12,9,32,60,20626
13,9,32,60,20626
1,9,33,167,41141
2,9,33,167,41141
3,9,33,167,41141
4,9,33,167,41141
5,9,33,167,41141
6,9,33,167,41141
7,9,33,167,41141
8,9,33,174,59902
9,9,33,174,59902
10,9,33,174,59902
11,9,33,174,59902
12,9,33,174,59902
13,9,33,174,59902
1,9,34,237,58245
2,9,34,237,58245
3,9,34,237,58245
4,9,34,237,58245
5,9,34,237,58245
6,9,34,237,58245
7,9,34,237,58245
8,9,34,246,84805
9,9,34,246,84805
10,9,34,246,84805
11,9,34,246,84805
12,9,34,246,84805
13,9,34,246,84805
1,9,35,277,68081
2,9,35,277,68081
3,9,35,277,68081
4,9,35,277,68081
5,9,35,277,68081
6,9,35,277,68081
7,9,35,277,68081
8,9,35,288,99126
9,9,35,288,99126
10,9,35,288,99126
11,9,35,288,99126
12,9,35,288,99126
13,9,35,288,99126
1,9,36,234,57497
2,9,36,234,57497
3,9,36,234,57497
4,9,36,234,57497
5,9,36,234,57497
6,9,36,234,57497
7,9,36,234,57497
8,9,36,243,83716
9,9,36,243,83716
10,9,36,243,83716
11,9,36,243,83716
12,9,36,243,83716
13,9,36,243,83716
1,9,37,295,72618
2,9,37,295,72618
3,9,37,295,72618
4,9,37,295,72618
5,9,37,295,72618
6,9,37,295,72618
7,9,37,295,72618
8,9,37,307,105731
9,9,37,307,105731
10,9,37,307,105731
11,9,37,307,105731
12,9,37,307,105731
13,9,37,307,105731
1,9,38,289,71142
2,9,38,289,71142
3,9,38,289,71142
4,9,38,289,71142
5,9,38,289,71142
6,9,38,289,71142
7,9,38,289,71142
8,9,38,301,103583
9,9,38,301,103583
10,9,38,301,103583
11,9,38,301,103583
12,9,38,301,103583
13,9,38,301,103583
1,9,39,235,57856
2,9,39,235,57856
3,9,39,235,57856
4,9,39,235,57856
5,9,39,235,57856
6,9,39,235,57856
7,9,39,235,57856
8,9,39,245,84239
9,9,39,245,84239
10,9,39,245,84239
11,9,39,245,84239
12,9,39,245,84239
13,9,39,245,84239
1,10,1,121,29623
2,10,1,121,29623
3,10,1,121,29623
4,10,1,121,29623
5,10,1,121,29623
6,10,1,121,29623
7,10,1,121,29623
8,10,1,125,43132
9,10,1,125,43132
10,10,1,125,43132
11,10,1,125,43132
12,10,1,125,43132
13,10,1,125,43132
1,10,2,66,16241
2,10,2,66,16241
3,10,2,66,16241
4,10,2,66,16241
5,10,2,66,16241
6,10,2,66,16241
7,10,2,66,16241
8,10,2,69,23647
9,10,2,69,23647
10,10,2,69,23647
11,10,2,69,23647
12,10,2,69,23647
13,10,2,69,23647
1,10,3,104,25679
2,10,3,104,25679
3,10,3,104,25679
4,10,3,104,25679
5,10,3,104,25679
6,10,3,104,25679
7,10,3,104,25679
8,10,3,109,37389
9,10,3,109,37389
10,10,3,109,37389
11,10,3,109,37389
12,10,3,109,37389
13,10,3,109,37389
1,10,4,19,4632
2,10,4,19,4632
3,10,4,19,4632
4,10,4,19,4632
5,10,4,19,4632
6,10,4,19,4632
7,10,4,19,4632
8,10,4,20,6744
9,10,4,20,6744
10,10,4,20,6744
11,10,4,20,6744
12,10,4,20,6744
13,10,4,20,6744
1,10,5,98,24019
2,10,5,98,24019
3,10,5,98,24019
4,10,5,98,24019
5,10,5,98,24019
6,10,5,98,24019
7,10,5,98,24019
8,10,5,102,34972
9,10,5,102,34972
10,10,5,102,34972
11,10,5,102,34972
12,10,5,102,34972
13,10,5,102,34972
1,10,6,103,25381
2,10,6,103,25381
3,10,6,103,25381
4,10,6,103,25381
5,10,6,103,25381
6,10,6,103,25381
7,10,6,103,25381
8,10,6,107,36955
9,10,6,107,36955
10,10,6,107,36955
11,10,6,107,36955
12,10,6,107,36955
13,10,6,107,36955
1,10,7,100,24463
2,10,7,100,24463
3,10,7,100,24463
4,10,7,100,24463
5,10,7,100,24463
6,10,7,100,24463
7,10,7,100,24463
8,10,7,103,35618
9,10,7,103,35618
10,10,7,103,35618
11,10,7,103,35618
12,10,7,103,35618
13,10,7,103,35618
1,10,8,124,30386
2,10,8,124,30386
3,10,8,124,30386
4,10,8,124,30386
5,10,8,124,30386
6,10,8,124,30386
7,10,8,124,30386
8,10,8,129,44242
9,10,8,129,44242
10,10,8,129,44242
11,10,8,129,44242
12,10,8,129,44242
13,10,8,129,44242
1,10,9,170,41865
2,10,9,170,41865
