#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 5,6
# Vessel count: 7,6
# Number of cargoes: 35
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,13,94,100
2,78,515,100
3,73,0,100
4,41,12,100
5,33,0,100
6,45,206,100
7,41,498,100
8,30,0,100
9,24,205,100
10,62,0,100
11,58,0,100
12,72,0,100
13,62,0,100
# number of cargoes
35
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,7,8,9,10,11,12,13,15,18,19,20,22,26,28,30,31,32,33,34,35
2,1,2,3,7,8,9,11,13,18,19,20,22,26,28,30,31,32,33,34
3,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35
4,1,2,3,4,5,6,7,8,9,11,12,13,14,17,18,19,20,22,24,26,28,29,30,31,32,33,34
5,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,22,26,28,29,30,31,32,33,34,35
6,1,2,3,4,6,7,8,9,11,12,13,18,19,20,22,26,28,29,30,31,32,33,34
7,1,2,3,7,8,9,11,12,18,19,20,22,26,28,30,31,32,33,34
8,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,26,28,30,31,32,33,34,35
9,1,2,3,7,8,9,11,15,18,19,20,22,26,28,30,31,32,33,34,35
10,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,26,28,29,30,31,32,33,34,35
11,1,2,3,4,5,6,7,8,9,11,12,13,14,16,17,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34
12,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34
13,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,26,28,29,30,31,32,33,34,35
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,72,54,100,6542020,1170,1338,1170,1744
2,42,86,100,9408951,1022,1190,1022,1725
3,76,34,100,8642725,658,826,658,1472
4,76,41,100,4566222,279,447,279,850
5,48,68,100,11236297,0,168,0,880
6,41,7,100,12160712,112,280,112,966
7,74,54,100,4490550,1335,1503,1335,2029
8,84,60,100,8435921,1266,1434,1266,1970
9,72,47,100,8412182,777,945,777,1454
10,64,77,100,8793975,0,168,0,794
11,78,57,100,6797213,628,796,628,1289
12,46,71,100,11127195,492,660,492,1301
13,78,37,100,11268429,355,523,355,1200
14,78,39,100,9904853,246,414,246,1049
15,25,57,100,8381836,234,402,234,1086
16,72,50,100,5164946,0,168,0,651
17,77,48,100,4973018,238,406,238,830
18,56,35,100,9442326,2140,2308,2140,2954
19,72,48,100,5806243,560,728,560,1104
20,72,51,100,6049182,819,987,819,1428
21,7,79,100,9094203,0,168,0,783
22,76,9,100,10111384,1396,1564,1396,2231
23,72,55,100,5631906,0,168,0,590
24,77,58,100,9375859,142,310,142,767
25,74,53,100,7466377,46,214,46,700
26,35,25,100,11763396,952,1120,952,1597
27,79,40,100,7489902,0,168,0,619
28,79,45,100,6108530,728,896,728,1335
29,46,75,100,13109956,288,456,288,980
30,78,40,100,9449696,711,879,711,1368
31,3,34,100,6307412,1117,1285,1117,1814
32,78,49,100,7268063,1077,1245,1077,1660
33,31,56,100,7504191,2040,2208,2040,2779
34,77,32,100,7715030,658,826,658,1387
35,20,79,100,6874916,214,382,214,1044
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
9,3,79,358,2199445
10,3,79,358,2199445
11,3,79,358,2199445
12,3,79,358,2199445
13,3,79,358,2199445
1,3,80,396,1945924
2,3,80,396,1945924
3,3,80,396,1945924
4,3,80,396,1945924
5,3,80,396,1945924
6,3,80,396,1945924
7,3,80,396,1945924
8,3,80,390,2397027
9,3,80,390,2397027
10,3,80,390,2397027
11,3,80,390,2397027
12,3,80,390,2397027
13,3,80,390,2397027
1,3,81,388,1906570
2,3,81,388,1906570
3,3,81,388,1906570
4,3,81,388,1906570
5,3,81,388,1906570
6,3,81,388,1906570
7,3,81,388,1906570
8,3,81,382,2348622
9,3,81,382,2348622
10,3,81,382,2348622
11,3,81,382,2348622
12,3,81,382,2348622
13,3,81,382,2348622
1,3,82,199,979345
2,3,82,199,979345
3,3,82,199,979345
4,3,82,199,979345
5,3,82,199,979345
6,3,82,199,979345
7,3,82,199,979345
8,3,82,196,1204594
9,3,82,196,1204594
10,3,82,196,1204594
11,3,82,196,1204594
12,3,82,196,1204594
13,3,82,196,1204594
1,3,83,15,74664
2,3,83,15,74664
3,3,83,15,74664
4,3,83,15,74664
5,3,83,15,74664
6,3,83,15,74664
7,3,83,15,74664
8,3,83,15,91836
9,3,83,15,91836
10,3,83,15,91836
11,3,83,15,91836
12,3,83,15,91836
13,3,83,15,91836
1,3,84,183,900569
2,3,84,183,900569
3,3,84,183,900569
4,3,84,183,900569
5,3,84,183,900569
6,3,84,183,900569
7,3,84,183,900569
8,3,84,180,1107699
9,3,84,180,1107699
10,3,84,180,1107699
11,3,84,180,1107699
12,3,84,180,1107699
13,3,84,180,1107699
1,3,85,44,217134
2,3,85,44,217134
3,3,85,44,217134
4,3,85,44,217134
5,3,85,44,217134
6,3,85,44,217134
7,3,85,44,217134
8,3,85,43,267076
9,3,85,43,267076
10,3,85,43,267076
11,3,85,43,267076
12,3,85,43,267076
13,3,85,43,267076
1,3,86,143,705218
2,3,86,143,705218
3,3,86,143,705218
4,3,86,143,705218
5,3,86,143,705218
6,3,86,143,705218
7,3,86,143,705218
8,3,86,141,867420
9,3,86,141,867420
10,3,86,141,867420
11,3,86,141,867420
12,3,86,141,867420
13,3,86,141,867420
1,4,1,271,1334453
2,4,1,271,1334453
3,4,1,271,1334453
4,4,1,271,1334453
5,4,1,271,1334453
6,4,1,271,1334453
7,4,1,271,1334453
8,4,1,267,1643737
9,4,1,267,1643737
10,4,1,267,1643737
11,4,1,267,1643737
12,4,1,267,1643737
13,4,1,267,1643737
1,4,2,273,1340021
2,4,2,273,1340021
3,4,2,273,1340021
4,4,2,273,1340021
5,4,2,273,1340021
6,4,2,273,1340021
7,4,2,273,1340021
8,4,2,269,1650586
9,4,2,269,1650586
10,4,2,269,1650586
11,4,2,269,1650586
12,4,2,269,1650586
13,4,2,269,1650586
1,4,3,30,146097
2,4,3,30,146097
3,4,3,30,146097
4,4,3,30,146097
5,4,3,30,146097
6,4,3,30,146097
7,4,3,30,146097
8,4,3,29,179701
9,4,3,29,179701
10,4,3,29,179701
11,4,3,29,179701
12,4,3,29,179701
13,4,3,29,179701
1,4,4,0,0
2,4,4,0,0
3,4,4,0,0
4,4,4,0,0
5,4,4,0,0
6,4,4,0,0
7,4,4,0,0
8,4,4,0,0
9,4,4,0,0
10,4,4,0,0
11,4,4,0,0
12,4,4,0,0
13,4,4,0,0
1,4,5,39,190932
2,4,5,39,190932
3,4,5,39,190932
4,4,5,39,190932
5,4,5,39,190932
6,4,5,39,190932
7,4,5,39,190932
8,4,5,38,234846
9,4,5,38,234846
10,4,5,38,234846
11,4,5,38,234846
12,4,5,38,234846
13,4,5,38,234846
1,4,6,26,129180
2,4,6,26,129180
3,4,6,26,129180
4,4,6,26,129180
5,4,6,26,129180
6,4,6,26,129180
7,4,6,26,129180
8,4,6,26,158892
9,4,6,26,158892
10,4,6,26,158892
11,4,6,26,158892
12,4,6,26,158892
13,4,6,26,158892
1,4,7,36,178078
2,4,7,36,178078
3,4,7,36,178078
4,4,7,36,178078
5,4,7,36,178078
6,4,7,36,178078
7,4,7,36,178078
8,4,7,36,219036
9,4,7,36,219036
10,4,7,36,219036
11,4,7,36,219036
12,4,7,36,219036
13,4,7,36,219036
1,4,8,54,266253
2,4,8,54,266253
3,4,8,54,266253
4,4,8,54,266253
5,4,8,54,266253
6,4,8,54,266253
7,4,8,54,266253
8,4,8,53,327491
9,4,8,53,327491
10,4,8,53,327491
11,4,8,53,327491
12,4,8,53,327491
13,4,8,53,327491
1,4,9,40,198990
2,4,9,40,198990
3,4,9,40,198990
4,4,9,40,198990
5,4,9,40,198990
6,4,9,40,198990
7,4,9,40,198990
8,4,9,40,244758
9,4,9,40,244758
10,4,9,40,244758
11,4,9,40,244758
12,4,9,40,244758
13,4,9,40,244758
1,4,10,48,234856
2,4,10,48,234856
3,4,10,48,234856
4,4,10,48,234856
5,4,10,48,234856
6,4,10,48,234856
7,4,10,48,234856
8,4,10,47,288873
9,4,10,47,288873
10,4,10,47,288873
11,4,10,47,288873
12,4,10,47,288873
13,4,10,47,288873
1,4,11,57,279099
2,4,11,57,279099
3,4,11,57,279099
4,4,11,57,279099
5,4,11,57,279099
6,4,11,57,279099
7,4,11,57,279099
8,4,11,56,343293
9,4,11,56,343293
10,4,11,56,343293
11,4,11,56,343293
12,4,11,56,343293
13,4,11,56,343293
1,4,12,8,37080
2,4,12,8,37080
3,4,12,8,37080
4,4,12,8,37080
5,4,12,8,37080
6,4,12,8,37080
7,4,12,8,37080
8,4,12,7,45607
9,4,12,7,45607
10,4,12,7,45607
11,4,12,7,45607
12,4,12,7,45607
13,4,12,7,45607
1,4,13,51,248849
2,4,13,51,248849
3,4,13,51,248849
4,4,13,51,248849
5,4,13,51,248849
6,4,13,51,248849
7,4,13,51,248849
8,4,13,50,306083
9,4,13,50,306083
10,4,13,50,306083
11,4,13,50,306083
12,4,13,50,306083
13,4,13,50,306083
1,4,14,23,115490
2,4,14,23,115490
3,4,14,23,115490
4,4,14,23,115490
5,4,14,23,115490
6,4,14,23,115490
7,4,14,23,115490
8,4,14,23,142052
9,4,14,23,142052
10,4,14,23,142052
11,4,14,23,142052
12,4,14,23,142052
13,4,14,23,142052
1,4,15,28,137036
2,4,15,28,137036
3,4,15,28,137036
4,4,15,28,137036
5,4,15,28,137036
6,4,15,28,137036
7,4,15,28,137036
8,4,15,27,168555
9,4,15,27,168555
10,4,15,27,168555
11,4,15,27,168555
12,4,15,27,168555
13,4,15,27,168555
1,4,16,47,230138
2,4,16,47,230138
3,4,16,47,230138
4,4,16,47,230138
5,4,16,47,230138
6,4,16,47,230138
7,4,16,47,230138
8,4,16,46,283070
9,4,16,46,283070
10,4,16,46,283070
11,4,16,46,283070
12,4,16,46,283070
13,4,16,46,283070
1,4,17,67,329531
2,4,17,67,329531
3,4,17,67,329531
4,4,17,67,329531
5,4,17,67,329531
6,4,17,67,329531
7,4,17,67,329531
8,4,17,66,405323
9,4,17,66,405323
10,4,17,66,405323
11,4,17,66,405323
12,4,17,66,405323
13,4,17,66,405323
1,4,18,10,48373
2,4,18,10,48373
3,4,18,10,48373
4,4,18,10,48373
5,4,18,10,48373
6,4,18,10,48373
7,4,18,10,48373
8,4,18,10,59498
9,4,18,10,59498
10,4,18,10,59498
11,4,18,10,59498
12,4,18,10,59498
13,4,18,10,59498
1,4,19,48,234856
2,4,19,48,234856
3,4,19,48,234856
4,4,19,48,234856
5,4,19,48,234856
6,4,19,48,234856
7,4,19,48,234856
8,4,19,47,288873
9,4,19,47,288873
10,4,19,47,288873
11,4,19,47,288873
12,4,19,47,288873
13,4,19,47,288873
1,4,20,30,149247
2,4,20,30,149247
3,4,20,30,149247
4,4,20,30,149247
5,4,20,30,149247
6,4,20,30,149247
7,4,20,30,149247
8,4,20,30,183573
9,4,20,30,183573
10,4,20,30,183573
11,4,20,30,183573
12,4,20,30,183573
13,4,20,30,183573
1,4,21,2,8308
2,4,21,2,8308
3,4,21,2,8308
4,4,21,2,8308
5,4,21,2,8308
6,4,21,2,8308
7,4,21,2,8308
8,4,21,2,10217
9,4,21,2,10217
10,4,21,2,10217
11,4,21,2,10217
12,4,21,2,10217
13,4,21,2,10217
1,4,22,25,122903
2,4,22,25,122903
3,4,22,25,122903
4,4,22,25,122903
5,4,22,25,122903
6,4,22,25,122903
7,4,22,25,122903
8,4,22,25,151170
9,4,22,25,151170
10,4,22,25,151170
11,4,22,25,151170
12,4,22,25,151170
13,4,22,25,151170
1,4,23,46,224944
2,4,23,46,224944
3,4,23,46,224944
4,4,23,46,224944
5,4,23,46,224944
6,4,23,46,224944
7,4,23,46,224944
8,4,23,45,276682
9,4,23,45,276682
10,4,23,45,276682
11,4,23,45,276682
12,4,23,45,276682
13,4,23,45,276682
1,4,24,65,320310
2,4,24,65,320310
3,4,24,65,320310
4,4,24,65,320310
5,4,24,65,320310
6,4,24,65,320310
7,4,24,65,320310
8,4,24,64,393980
9,4,24,64,393980
10,4,24,64,393980
11,4,24,64,393980
12,4,24,64,393980
13,4,24,64,393980
1,4,25,36,176786
2,4,25,36,176786
3,4,25,36,176786
4,4,25,36,176786
5,4,25,36,176786
6,4,25,36,176786
7,4,25,36,176786
8,4,25,35,217446
9,4,25,35,217446
10,4,25,35,217446
11,4,25,35,217446
12,4,25,35,217446
13,4,25,35,217446
1,4,26,29,142221
2,4,26,29,142221
3,4,26,29,142221
4,4,26,29,142221
5,4,26,29,142221
6,4,26,29,142221
7,4,26,29,142221
8,4,26,28,174933
9,4,26,28,174933
10,4,26,28,174933
11,4,26,28,174933
12,4,26,28,174933
13,4,26,28,174933
1,4,27,28,135689
2,4,27,28,135689
3,4,27,28,135689
4,4,27,28,135689
5,4,27,28,135689
6,4,27,28,135689
7,4,27,28,135689
8,4,27,27,166897
9,4,27,27,166897
10,4,27,27,166897
11,4,27,27,166897
12,4,27,27,166897
13,4,27,27,166897
1,4,28,15,72145
2,4,28,15,72145
3,4,28,15,72145
4,4,28,15,72145
5,4,28,15,72145
6,4,28,15,72145
7,4,28,15,72145
8,4,28,14,88739
9,4,28,14,88739
10,4,28,14,88739
11,4,28,14,88739
12,4,28,14,88739
13,4,28,14,88739
1,4,29,29,140186
2,4,29,29,140186
3,4,29,29,140186
4,4,29,29,140186
5,4,29,29,140186
6,4,29,29,140186
7,4,29,29,140186
8,4,29,28,172430
9,4,29,28,172430
10,4,29,28,172430
11,4,29,28,172430
12,4,29,28,172430
13,4,29,28,172430
1,4,30,28,136391
2,4,30,28,136391
3,4,30,28,136391
4,4,30,28,136391
5,4,30,28,136391
6,4,30,28,136391
7,4,30,28,136391
8,4,30,27,167761
9,4,30,27,167761
10,4,30,27,167761
11,4,30,27,167761
12,4,30,27,167761
13,4,30,27,167761
1,4,31,260,1279160
2,4,31,260,1279160
3,4,31,260,1279160
4,4,31,260,1279160
5,4,31,260,1279160
6,4,31,260,1279160
7,4,31,260,1279160
8,4,31,256,1573367
9,4,31,256,1573367
10,4,31,256,1573367
11,4,31,256,1573367
12,4,31,256,1573367
13,4,31,256,1573367
1,4,32,209,1026215
2,4,32,209,1026215
3,4,32,209,1026215
4,4,32,209,1026215
5,4,32,209,1026215
6,4,32,209,1026215
7,4,32,209,1026215
8,4,32,205,1262243
9,4,32,205,1262243
10,4,32,205,1262243
11,4,32,205,1262243
12,4,32,205,1262243
13,4,32,205,1262243
1,4,33,183,898890
2,4,33,183,898890
3,4,33,183,898890
4,4,33,183,898890
5,4,33,183,898890
6,4,33,183,898890
7,4,33,183,898890
8,4,33,180,1105634
9,4,33,180,1105634
10,4,33,180,1105634
11,4,33,180,1105634
12,4,33,180,1105634
13,4,33,180,1105634
1,4,34,180,885497
2,4,34,180,885497
3,4,34,180,885497
4,4,34,180,885497
5,4,34,180,885497
6,4,34,180,885497
7,4,34,180,885497
8,4,34,177,1089163
9,4,34,177,1089163
10,4,34,177,1089163
11,4,34,177,1089163
12,4,34,177,1089163
13,4,34,177,1089163
1,4,35,149,731325
2,4,35,149,731325
3,4,35,149,731325
4,4,35,149,731325
5,4,35,149,731325
6,4,35,149,731325
7,4,35,149,731325
8,4,35,146,899530
9,4,35,146,899530
10,4,35,146,899530
11,4,35,146,899530
12,4,35,146,899530
13,4,35,146,899530
1,4,36,165,812800
2,4,36,165,812800
3,4,36,165,812800
4,4,36,165,812800
5,4,36,165,812800
6,4,36,165,812800
7,4,36,165,812800
8,4,36,163,999744
9,4,36,163,999744
10,4,36,163,999744
11,4,36,163,999744
12,4,36,163,999744
13,4,36,163,999744
1,4,37,200,983193
2,4,37,200,983193
3,4,37,200,983193
4,4,37,200,983193
5,4,37,200,983193
6,4,37,200,983193
7,4,37,200,983193
8,4,37,197,1209328
9,4,37,197,1209328
10,4,37,197,1209328
11,4,37,197,1209328
12,4,37,197,1209328
13,4,37,197,1209328
1,4,38,152,745320
2,4,38,152,745320
3,4,38,152,745320
4,4,38,152,745320
5,4,38,152,745320
6,4,38,152,745320
7,4,38,152,745320
8,4,38,149,916743
9,4,38,149,916743
10,4,38,149,916743
11,4,38,149,916743
12,4,38,149,916743
13,4,38,149,916743
1,4,39,182,892626
2,4,39,182,892626
3,4,39,182,892626
4,4,39,182,892626
5,4,39,182,892626
6,4,39,182,892626
7,4,39,182,892626
8,4,39,179,1097929
9,4,39,179,1097929
10,4,39,179,1097929
11,4,39,179,1097929
12,4,39,179,1097929
13,4,39,179,1097929
1,4,40,435,2137178
2,4,40,435,2137178
3,4,40,435,2137178
4,4,40,435,2137178
5,4,40,435,2137178
6,4,40,435,2137178
7,4,40,435,2137178
8,4,40,428,2631089
9,4,40,428,2631089
10,4,40,428,2631089
11,4,40,428,2631089
12,4,40,428,2631089
13,4,40,428,2631089
1,4,41,439,2156391
2,4,41,439,2156391
3,4,41,439,2156391
4,4,41,439,2156391
5,4,41,439,2156391
6,4,41,439,2156391
7,4,41,439,2156391
8,4,41,432,2654720
9,4,41,432,2654720
10,4,41,432,2654720
11,4,41,432,2654720
12,4,41,432,2654720
13,4,41,432,2654720
1,4,42,407,1998726
2,4,42,407,1998726
3,4,42,407,1998726
4,4,42,407,1998726
5,4,42,407,1998726
6,4,42,407,1998726
7,4,42,407,1998726
8,4,42,400,2460793
9,4,42,400,2460793
10,4,42,400,2460793
11,4,42,400,2460793
12,4,42,400,2460793
13,4,42,400,2460793
1,4,43,452,2223449
2,4,43,452,2223449
3,4,43,452,2223449
4,4,43,452,2223449
5,4,43,452,2223449
6,4,43,452,2223449
7,4,43,452,2223449
8,4,43,445,2737204
9,4,43,445,2737204
10,4,43,445,2737204
11,4,43,445,2737204
12,4,43,445,2737204
13,4,43,445,2737204
1,4,44,440,2165756
2,4,44,440,2165756
3,4,44,440,2165756
4,4,44,440,2165756
5,4,44,440,2165756
6,4,44,440,2165756
7,4,44,440,2165756
8,4,44,434,2666240
9,4,44,434,2666240
10,4,44,434,2666240
11,4,44,434,2666240
12,4,44,434,2666240
13,4,44,434,2666240
1,4,45,415,2040813
2,4,45,415,2040813
3,4,45,415,2040813
4,4,45,415,2040813
5,4,45,415,2040813
6,4,45,415,2040813
7,4,45,415,2040813
8,4,45,409,2512560
9,4,45,409,2512560
10,4,45,409,2512560
11,4,45,409,2512560
12,4,45,409,2512560
13,4,45,409,2512560
1,4,46,449,2207275
2,4,46,449,2207275
3,4,46,449,2207275
4,4,46,449,2207275
5,4,46,449,2207275
6,4,46,449,2207275
7,4,46,449,2207275
8,4,46,442,2717309
9,4,46,442,2717309
10,4,46,442,2717309
11,4,46,442,2717309
12,4,46,442,2717309
13,4,46,442,2717309
1,4,47,447,2197287
2,4,47,447,2197287
3,4,47,447,2197287
4,4,47,447,2197287
5,4,47,447,2197287
6,4,47,447,2197287
7,4,47,447,2197287
8,4,47,440,2705024
9,4,47,440,2705024
10,4,47,440,2705024
11,4,47,440,2705024
12,4,47,440,2705024
13,4,47,440,2705024
1,4,48,462,2271678
2,4,48,462,2271678
3,4,48,462,2271678
4,4,48,462,2271678
5,4,48,462,2271678
6,4,48,462,2271678
7,4,48,462,2271678
8,4,48,455,2796523
9,4,48,455,2796523
10,4,48,455,2796523
11,4,48,455,2796523
12,4,48,455,2796523
13,4,48,455,2796523
1,4,49,444,2184737
2,4,49,444,2184737
3,4,49,444,2184737
4,4,49,444,2184737
5,4,49,444,2184737
6,4,49,444,2184737
7,4,49,444,2184737
8,4,49,438,2689587
9,4,49,438,2689587
10,4,49,438,2689587
11,4,49,438,2689587
12,4,49,438,2689587
13,4,49,438,2689587
1,4,50,439,2159455
2,4,50,439,2159455
3,4,50,439,2159455
4,4,50,439,2159455
5,4,50,439,2159455
6,4,50,439,2159455
7,4,50,439,2159455
8,4,50,433,2658489
9,4,50,433,2658489
10,4,50,433,2658489
11,4,50,433,2658489
12,4,50,433,2658489
13,4,50,433,2658489
1,4,51,451,2218944
2,4,51,451,2218944
3,4,51,451,2218944
4,4,51,451,2218944
5,4,51,451,2218944
6,4,51,451,2218944
7,4,51,451,2218944
8,4,51,444,2731661
9,4,51,444,2731661
10,4,51,444,2731661
11,4,51,444,2731661
12,4,51,444,2731661
13,4,51,444,2731661
1,4,52,459,2254510
2,4,52,459,2254510
3,4,52,459,2254510
4,4,52,459,2254510
5,4,52,459,2254510
6,4,52,459,2254510
7,4,52,459,2254510
8,4,52,452,2775407
9,4,52,452,2775407
10,4,52,452,2775407
11,4,52,452,2775407
12,4,52,452,2775407
13,4,52,452,2775407
1,4,53,448,2201955
2,4,53,448,2201955
3,4,53,448,2201955
4,4,53,448,2201955
5,4,53,448,2201955
6,4,53,448,2201955
7,4,53,448,2201955
8,4,53,441,2710765
9,4,53,441,2710765
10,4,53,441,2710765
11,4,53,441,2710765
12,4,53,441,2710765
13,4,53,441,2710765
1,4,54,437,2150684
2,4,54,437,2150684
3,4,54,437,2150684
4,4,54,437,2150684
5,4,54,437,2150684
6,4,54,437,2150684
7,4,54,437,2150684
8,4,54,431,2647702
9,4,54,431,2647702
10,4,54,431,2647702
11,4,54,431,2647702
12,4,54,431,2647702
13,4,54,431,2647702
1,4,55,464,2282755
2,4,55,464,2282755
3,4,55,464,2282755
4,4,55,464,2282755
5,4,55,464,2282755
6,4,55,464,2282755
7,4,55,464,2282755
8,4,55,457,2810148
9,4,55,457,2810148
10,4,55,457,2810148
11,4,55,457,2810148
12,4,55,457,2810148
13,4,55,457,2810148
1,4,56,438,2151962
2,4,56,438,2151962
3,4,56,438,2151962
4,4,56,438,2151962
5,4,56,438,2151962
6,4,56,438,2151962
7,4,56,438,2151962
8,4,56,431,2649274
9,4,56,431,2649274
10,4,56,431,2649274
11,4,56,431,2649274
12,4,56,431,2649274
13,4,56,431,2649274
1,4,57,451,2219102
2,4,57,451,2219102
3,4,57,451,2219102
4,4,57,451,2219102
5,4,57,451,2219102
6,4,57,451,2219102
7,4,57,451,2219102
8,4,57,445,2731855
9,4,57,445,2731855
10,4,57,445,2731855
11,4,57,445,2731855
12,4,57,445,2731855
13,4,57,445,2731855
1,4,58,466,2293208
2,4,58,466,2293208
3,4,58,466,2293208
4,4,58,466,2293208
5,4,58,466,2293208
6,4,58,466,2293208
7,4,58,466,2293208
8,4,58,459,2823007
9,4,58,459,2823007
10,4,58,459,2823007
11,4,58,459,2823007
12,4,58,459,2823007
13,4,58,459,2823007
1,4,59,35,171652
2,4,59,35,171652
3,4,59,35,171652
4,4,59,35,171652
5,4,59,35,171652
6,4,59,35,171652
7,4,59,35,171652
8,4,59,34,211132
9,4,59,34,211132
10,4,59,34,211132
11,4,59,34,211132
12,4,59,34,211132
13,4,59,34,211132
1,4,60,98,481092
2,4,60,98,481092
3,4,60,98,481092
4,4,60,98,481092
5,4,60,98,481092
6,4,60,98,481092
7,4,60,98,481092
8,4,60,96,591741
9,4,60,96,591741
10,4,60,96,591741
11,4,60,96,591741
12,4,60,96,591741
13,4,60,96,591741
1,4,61,33,164009
2,4,61,33,164009
3,4,61,33,164009
4,4,61,33,164009
5,4,61,33,164009
6,4,61,33,164009
7,4,61,33,164009
8,4,61,33,201730
9,4,61,33,201730
10,4,61,33,201730
11,4,61,33,201730
12,4,61,33,201730
13,4,61,33,201730
1,4,62,45,219458
2,4,62,45,219458
3,4,62,45,219458
4,4,62,45,219458
5,4,62,45,219458
6,4,62,45,219458
7,4,62,45,219458
8,4,62,44,269934
9,4,62,44,269934
10,4,62,44,269934
11,4,62,44,269934
12,4,62,44,269934
13,4,62,44,269934
1,4,63,69,340668
2,4,63,69,340668
3,4,63,69,340668
4,4,63,69,340668
5,4,63,69,340668
6,4,63,69,340668
7,4,63,69,340668
8,4,63,68,419021
9,4,63,68,419021
10,4,63,68,419021
11,4,63,68,419021
12,4,63,68,419021
13,4,63,68,419021
1,4,64,31,154469
2,4,64,31,154469
3,4,64,31,154469
4,4,64,31,154469
5,4,64,31,154469
6,4,64,31,154469
7,4,64,31,154469
8,4,64,31,189997
9,4,64,31,189997
10,4,64,31,189997
11,4,64,31,189997
12,4,64,31,189997
13,4,64,31,189997
1,4,65,70,344781
2,4,65,70,344781
3,4,65,70,344781
4,4,65,70,344781
5,4,65,70,344781
6,4,65,70,344781
7,4,65,70,344781
8,4,65,69,424081
9,4,65,69,424081
10,4,65,69,424081
11,4,65,69,424081
12,4,65,69,424081
13,4,65,69,424081
1,4,66,101,496683
2,4,66,101,496683
3,4,66,101,496683
4,4,66,101,496683
5,4,66,101,496683
6,4,66,101,496683
7,4,66,101,496683
8,4,66,99,610920
9,4,66,99,610920
10,4,66,99,610920
11,4,66,99,610920
12,4,66,99,610920
13,4,66,99,610920
1,4,67,91,448732
2,4,67,91,448732
3,4,67,91,448732
4,4,67,91,448732
5,4,67,91,448732
6,4,67,91,448732
7,4,67,91,448732
8,4,67,90,551940
9,4,67,90,551940
10,4,67,90,551940
11,4,67,90,551940
12,4,67,90,551940
13,4,67,90,551940
1,4,68,69,336875
2,4,68,69,336875
3,4,68,69,336875
4,4,68,69,336875
5,4,68,69,336875
6,4,68,69,336875
7,4,68,69,336875
8,4,68,67,414357
9,4,68,67,414357
10,4,68,67,414357
11,4,68,67,414357
12,4,68,67,414357
13,4,68,67,414357
1,4,69,349,1716807
2,4,69,349,1716807
3,4,69,349,1716807
4,4,69,349,1716807
5,4,69,349,1716807
6,4,69,349,1716807
7,4,69,349,1716807
8,4,69,344,2114034
9,4,69,344,2114034
10,4,69,344,2114034
11,4,69,344,2114034
12,4,69,344,2114034
13,4,69,344,2114034
1,4,70,190,936084
2,4,70,190,936084
3,4,70,190,936084
4,4,70,190,936084
5,4,70,190,936084
6,4,70,190,936084
7,4,70,190,936084
8,4,70,187,1151384
9,4,70,187,1151384
10,4,70,187,1151384
11,4,70,187,1151384
12,4,70,187,1151384
13,4,70,187,1151384
1,4,71,149,732361
2,4,71,149,732361
3,4,71,149,732361
4,4,71,149,732361
5,4,71,149,732361
6,4,71,149,732361
7,4,71,149,732361
8,4,71,147,900803
9,4,71,147,900803
10,4,71,147,900803
11,4,71,147,900803
12,4,71,147,900803
13,4,71,147,900803
1,4,72,382,1875949
2,4,72,382,1875949
3,4,72,382,1875949
4,4,72,382,1875949
5,4,72,382,1875949
6,4,72,382,1875949
7,4,72,382,1875949
8,4,72,376,2310958
9,4,72,376,2310958
10,4,72,376,2310958
11,4,72,376,2310958
12,4,72,376,2310958
13,4,72,376,2310958
1,4,73,337,1656921
2,4,73,337,1656921
3,4,73,337,1656921
4,4,73,337,1656921
5,4,73,337,1656921
6,4,73,337,1656921
7,4,73,337,1656921
8,4,73,332,2041554
9,4,73,332,2041554
10,4,73,332,2041554
11,4,73,332,2041554
12,4,73,332,2041554
13,4,73,332,2041554
1,4,74,338,1659908
2,4,74,338,1659908
3,4,74,338,1659908
4,4,74,338,1659908
5,4,74,338,1659908
6,4,74,338,1659908
7,4,74,338,1659908
8,4,74,333,2045226
9,4,74,333,2045226
10,4,74,333,2045226
11,4,74,333,2045226
12,4,74,333,2045226
13,4,74,333,2045226
1,4,75,383,1881612
2,4,75,383,1881612
3,4,75,383,1881612
4,4,75,383,1881612
5,4,75,383,1881612
