#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 3,4
# Vessel count: 3,3
# Number of cargoes: 16
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
6
# for each vessel: vessel index, home port, starting time, capacity
1,8,78,100
2,13,0,100
3,31,0,100
4,14,221,100
5,12,0,100
6,12,0,100
# number of cargoes
16
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,6,7,8,10,11,12,14,15,16
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,1,2,3,4,5,6,8,10,11,15,16
5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,100,536483,409,481,409,913
2,10,36,100,654683,945,1017,945,1419
3,31,35,100,806522,724,796,724,1274
4,29,34,100,838607,951,1023,951,1529
5,17,35,100,1247629,205,277,205,865
6,31,37,100,647860,894,966,894,1470
7,32,27,100,443167,151,223,151,606
8,31,34,100,687896,579,651,579,1102
9,31,27,100,662649,61,133,61,582
10,2,38,100,789071,416,488,416,1009
11,11,35,100,838077,763,835,763,1330
12,17,37,100,960719,57,129,74,794
13,25,9,100,745367,0,72,0,576
14,18,11,100,714438,166,238,166,774
15,15,21,100,952763,387,459,387,917
16,11,19,100,624285,242,314,242,824
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
5,5,30,51,45485
6,5,30,51,45485
1,5,31,64,43067
2,5,31,64,43067
3,5,31,64,43067
4,5,31,59,52255
5,5,31,59,52255
6,5,31,59,52255
1,5,32,69,46324
2,5,32,69,46324
3,5,32,69,46324
4,5,32,63,56207
5,5,32,63,56207
6,5,32,63,56207
1,5,33,103,68697
2,5,33,103,68697
3,5,33,103,68697
4,5,33,93,83353
5,5,33,93,83353
6,5,33,93,83353
1,5,34,178,119134
2,5,34,178,119134
3,5,34,178,119134
4,5,34,162,144551
5,5,34,162,144551
6,5,34,162,144551
1,5,35,221,148138
2,5,35,221,148138
3,5,35,221,148138
4,5,35,201,179742
5,5,35,201,179742
6,5,35,201,179742
1,5,36,175,116929
2,5,36,175,116929
3,5,36,175,116929
4,5,36,159,141875
5,5,36,159,141875
6,5,36,159,141875
1,5,37,241,161516
2,5,37,241,161516
3,5,37,241,161516
4,5,37,219,195975
5,5,37,219,195975
6,5,37,219,195975
1,5,38,235,157166
2,5,38,235,157166
3,5,38,235,157166
4,5,38,214,190697
5,5,38,214,190697
6,5,38,214,190697
1,5,39,176,117987
2,5,39,176,117987
3,5,39,176,117987
4,5,39,160,143159
5,5,39,160,143159
6,5,39,160,143159
1,6,1,26,17647
2,6,1,26,17647
3,6,1,26,17647
4,6,1,24,21412
5,6,1,24,21412
6,6,1,24,21412
1,6,2,61,40763
2,6,2,61,40763
3,6,2,61,40763
4,6,2,55,49459
5,6,2,55,49459
6,6,2,55,49459
1,6,3,8,5511
2,6,3,8,5511
3,6,3,8,5511
4,6,3,7,6687
5,6,3,7,6687
6,6,3,7,6687
1,6,4,132,88185
2,6,4,132,88185
3,6,4,132,88185
4,6,4,120,106999
5,6,4,120,106999
6,6,4,120,106999
1,6,5,56,37450
2,6,5,56,37450
3,6,5,56,37450
4,6,5,51,45439
5,6,5,51,45439
6,6,5,51,45439
1,6,6,0,0
2,6,6,0,0
3,6,6,0,0
4,6,6,0,0
5,6,6,0,0
6,6,6,0,0
1,6,7,4,2708
2,6,7,4,2708
3,6,7,4,2708
4,6,7,4,3286
5,6,7,4,3286
6,6,7,4,3286
1,6,8,30,19896
2,6,8,30,19896
3,6,8,30,19896
4,6,8,27,24140
5,6,8,27,24140
6,6,8,27,24140
1,6,9,80,53745
2,6,9,80,53745
3,6,9,80,53745
4,6,9,73,65211
5,6,9,73,65211
6,6,9,73,65211
1,6,10,112,74847
2,6,10,112,74847
3,6,10,112,74847
4,6,10,102,90815
5,6,10,102,90815
6,6,10,102,90815
1,6,11,105,70053
2,6,11,105,70053
3,6,11,105,70053
4,6,11,95,84998
5,6,11,95,84998
6,6,11,95,84998
1,6,12,52,34908
2,6,12,52,34908
3,6,12,52,34908
4,6,12,47,42356
5,6,12,47,42356
6,6,12,47,42356
1,6,13,47,31328
2,6,13,47,31328
3,6,13,47,31328
4,6,13,43,38012
5,6,13,43,38012
6,6,13,43,38012
1,6,14,7,4751
2,6,14,7,4751
3,6,14,7,4751
4,6,14,6,5764
5,6,14,6,5764
6,6,14,6,5764
1,6,15,25,16883
2,6,15,25,16883
3,6,15,25,16883
4,6,15,23,20485
5,6,15,23,20485
6,6,15,23,20485
1,6,16,2,1649
2,6,16,2,1649
3,6,16,2,1649
4,6,16,2,2001
5,6,16,2,2001
6,6,16,2,2001
1,6,17,58,38663
2,6,17,58,38663
3,6,17,58,38663
4,6,17,53,46911
5,6,17,53,46911
6,6,17,53,46911
1,6,18,87,58029
2,6,18,87,58029
3,6,18,87,58029
4,6,18,79,70410
5,6,18,79,70410
6,6,18,79,70410
1,6,19,43,28492
2,6,19,43,28492
3,6,19,43,28492
4,6,19,39,34571
5,6,19,39,34571
6,6,19,39,34571
1,6,20,88,59177
2,6,20,88,59177
3,6,20,88,59177
4,6,20,80,71803
5,6,20,80,71803
6,6,20,80,71803
1,6,21,91,60582
2,6,21,91,60582
3,6,21,91,60582
4,6,21,82,73507
5,6,21,82,73507
6,6,21,82,73507
1,6,22,45,29902
2,6,22,45,29902
3,6,22,45,29902
4,6,22,41,36282
5,6,22,41,36282
6,6,22,41,36282
1,6,23,43,28586
2,6,23,43,28586
3,6,23,43,28586
4,6,23,39,34685
5,6,23,39,34685
6,6,23,39,34685
1,6,24,45,29902
2,6,24,45,29902
3,6,24,45,29902
4,6,24,41,36282
5,6,24,41,36282
6,6,24,41,36282
1,6,25,92,61245
2,6,25,92,61245
3,6,25,92,61245
4,6,25,83,74312
5,6,25,83,74312
6,6,25,83,74312
1,6,26,13,8633
2,6,26,13,8633
3,6,26,13,8633
4,6,26,12,10474
5,6,26,12,10474
6,6,26,12,10474
1,6,27,63,42247
2,6,27,63,42247
3,6,27,63,42247
4,6,27,57,51260
5,6,27,57,51260
6,6,27,57,51260
1,6,28,31,20832
2,6,28,31,20832
3,6,28,31,20832
4,6,28,28,25276
5,6,28,28,25276
6,6,28,28,25276
1,6,29,144,96385
2,6,29,144,96385
3,6,29,144,96385
4,6,29,131,116949
5,6,29,131,116949
6,6,29,131,116949
1,6,30,60,40025
2,6,30,60,40025
3,6,30,60,40025
4,6,30,54,48564
5,6,30,54,48564
6,6,30,54,48564
1,6,31,70,47084
2,6,31,70,47084
3,6,31,70,47084
4,6,31,64,57129
5,6,31,64,57129
6,6,31,64,57129
1,6,32,21,14061
2,6,32,21,14061
3,6,32,21,14061
4,6,32,19,17061
5,6,32,19,17061
6,6,32,19,17061
1,6,33,109,72714
2,6,33,109,72714
3,6,33,109,72714
4,6,33,99,88228
5,6,33,99,88228
6,6,33,99,88228
1,6,34,184,123151
2,6,34,184,123151
3,6,34,184,123151
4,6,34,167,149425
5,6,34,167,149425
6,6,34,167,149425
1,6,35,227,152155
2,6,35,227,152155
3,6,35,227,152155
4,6,35,207,184616
5,6,35,207,184616
6,6,35,207,184616
1,6,36,181,120946
2,6,36,181,120946
3,6,36,181,120946
4,6,36,164,146749
5,6,36,164,146749
6,6,36,164,146749
1,6,37,247,165533
2,6,37,247,165533
3,6,37,247,165533
4,6,37,225,200849
5,6,37,225,200849
6,6,37,225,200849
1,6,38,241,161183
2,6,38,241,161183
3,6,38,241,161183
4,6,38,219,195571
5,6,38,219,195571
6,6,38,219,195571
1,6,39,182,122004
2,6,39,182,122004
3,6,39,182,122004
4,6,39,166,148033
5,6,39,166,148033
6,6,39,166,148033
1,7,1,24,16021
2,7,1,24,16021
3,7,1,24,16021
4,7,1,22,19439
5,7,1,22,19439
6,7,1,22,19439
1,7,2,57,38054
2,7,2,57,38054
3,7,2,57,38054
4,7,2,52,46173
5,7,2,52,46173
6,7,2,52,46173
1,7,3,6,3888
2,7,3,6,3888
3,7,3,6,3888
4,7,3,5,4718
5,7,3,5,4718
6,7,3,5,4718
1,7,4,128,85477
2,7,4,128,85477
3,7,4,128,85477
4,7,4,116,103713
5,7,4,116,103713
6,7,4,116,103713
1,7,5,52,34744
2,7,5,52,34744
3,7,5,52,34744
4,7,5,47,42157
5,7,5,47,42157
6,7,5,47,42157
1,7,6,4,2708
2,7,6,4,2708
3,7,6,4,2708
4,7,6,4,3286
5,7,6,4,3286
6,7,6,4,3286
1,7,7,0,0
2,7,7,0,0
3,7,7,0,0
4,7,7,0,0
5,7,7,0,0
6,7,7,0,0
1,7,8,27,18269
2,7,8,27,18269
3,7,8,27,18269
4,7,8,25,22167
5,7,8,25,22167
6,7,8,25,22167
1,7,9,78,52118
2,7,9,78,52118
3,7,9,78,52118
4,7,9,71,63238
5,7,9,71,63238
6,7,9,71,63238
1,7,10,108,72139
2,7,10,108,72139
3,7,10,108,72139
4,7,10,98,87529
5,7,10,98,87529
6,7,10,98,87529
1,7,11,101,67344
2,7,11,101,67344
3,7,11,101,67344
4,7,11,91,81712
5,7,11,91,81712
6,7,11,91,81712
1,7,12,48,32200
2,7,12,48,32200
3,7,12,48,32200
4,7,12,44,39070
5,7,12,44,39070
6,7,12,44,39070
1,7,13,43,28620
2,7,13,43,28620
3,7,13,43,28620
4,7,13,39,34726
5,7,13,39,34726
6,7,13,39,34726
1,7,14,3,2042
2,7,14,3,2042
3,7,14,3,2042
4,7,14,3,2478
5,7,14,3,2478
6,7,14,3,2478
1,7,15,22,14809
2,7,15,22,14809
3,7,15,22,14809
4,7,15,20,17968
5,7,15,20,17968
6,7,15,20,17968
1,7,16,2,1059
2,7,16,2,1059
3,7,16,2,1059
4,7,16,1,1285
5,7,16,1,1285
6,7,16,1,1285
1,7,17,55,37036
2,7,17,55,37036
3,7,17,55,37036
4,7,17,50,44938
5,7,17,50,44938
6,7,17,50,44938
1,7,18,84,56310
2,7,18,84,56310
3,7,18,84,56310
4,7,18,76,68324
5,7,18,76,68324
6,7,18,76,68324
1,7,19,40,26801
2,7,19,40,26801
3,7,19,40,26801
4,7,19,36,32518
5,7,19,36,32518
6,7,19,36,32518
1,7,20,84,56469
2,7,20,84,56469
3,7,20,84,56469
4,7,20,77,68517
5,7,20,77,68517
6,7,20,77,68517
1,7,21,86,57874
2,7,21,86,57874
3,7,21,86,57874
4,7,21,79,70221
5,7,21,79,70221
6,7,21,79,70221
1,7,22,42,28276
2,7,22,42,28276
3,7,22,42,28276
4,7,22,38,34309
5,7,22,38,34309
6,7,22,38,34309
1,7,23,40,26960
2,7,23,40,26960
3,7,23,40,26960
4,7,23,37,32712
5,7,23,37,32712
6,7,23,37,32712
1,7,24,42,28276
2,7,24,42,28276
3,7,24,42,28276
4,7,24,38,34309
5,7,24,38,34309
6,7,24,38,34309
1,7,25,87,58537
2,7,25,87,58537
3,7,25,87,58537
4,7,25,80,71026
5,7,25,80,71026
6,7,25,80,71026
1,7,26,9,6009
2,7,26,9,6009
3,7,26,9,6009
4,7,26,8,7290
5,7,26,8,7290
6,7,26,8,7290
1,7,27,61,40620
2,7,27,61,40620
3,7,27,61,40620
4,7,27,55,49287
5,7,27,55,49287
6,7,27,55,49287
1,7,28,27,18126
2,7,28,27,18126
3,7,28,27,18126
4,7,28,25,21994
5,7,28,25,21994
6,7,28,25,21994
1,7,29,140,93677
2,7,29,140,93677
3,7,29,140,93677
4,7,29,127,113663
5,7,29,127,113663
6,7,29,127,113663
1,7,30,56,37317
2,7,30,56,37317
3,7,30,56,37317
4,7,30,51,45278
5,7,30,51,45278
6,7,30,51,45278
1,7,31,66,44376
2,7,31,66,44376
3,7,31,66,44376
4,7,31,60,53843
5,7,31,60,53843
6,7,31,60,53843
1,7,32,19,12435
2,7,32,19,12435
3,7,32,19,12435
4,7,32,17,15087
5,7,32,17,15087
6,7,32,17,15087
1,7,33,105,70006
2,7,33,105,70006
3,7,33,105,70006
4,7,33,95,84942
5,7,33,95,84942
6,7,33,95,84942
1,7,34,180,120443
2,7,34,180,120443
3,7,34,180,120443
4,7,34,164,146139
5,7,34,164,146139
6,7,34,164,146139
1,7,35,223,149446
2,7,35,223,149446
3,7,35,223,149446
4,7,35,203,181330
5,7,35,203,181330
6,7,35,203,181330
1,7,36,177,118237
2,7,36,177,118237
3,7,36,177,118237
4,7,36,161,143463
5,7,36,161,143463
6,7,36,161,143463
1,7,37,243,162825
2,7,37,243,162825
3,7,37,243,162825
4,7,37,221,197563
5,7,37,221,197563
6,7,37,221,197563
1,7,38,237,158475
2,7,38,237,158475
3,7,38,237,158475
4,7,38,215,192285
5,7,38,215,192285
6,7,38,215,192285
1,7,39,178,119296
2,7,39,178,119296
3,7,39,178,119296
4,7,39,162,144747
5,7,39,162,144747
6,7,39,162,144747
1,8,1,8,5663
2,8,1,8,5663
3,8,1,8,5663
4,8,1,8,6871
5,8,1,8,6871
6,8,1,8,6871
1,8,2,83,55520
2,8,2,83,55520
3,8,2,83,55520
4,8,2,75,67365
5,8,2,75,67365
6,8,2,75,67365
1,8,3,25,16589
2,8,3,25,16589
3,8,3,25,16589
4,8,3,23,20129
5,8,3,23,20129
6,8,3,23,20129
1,8,4,154,102943
2,8,4,154,102943
3,8,4,154,102943
4,8,4,140,124905
5,8,4,140,124905
6,8,4,140,124905
1,8,5,78,52159
2,8,5,78,52159
3,8,5,78,52159
4,8,5,71,63286
5,8,5,71,63286
6,8,5,71,63286
1,8,6,30,19896
2,8,6,30,19896
3,8,6,30,19896
4,8,6,27,24140
5,8,6,27,24140
6,8,6,27,24140
1,8,7,27,18269
2,8,7,27,18269
3,8,7,27,18269
4,8,7,25,22167
5,8,7,25,22167
6,8,7,25,22167
1,8,8,0,0
2,8,8,0,0
3,8,8,0,0
4,8,8,0,0
5,8,8,0,0
6,8,8,0,0
1,8,9,57,38211
2,8,9,57,38211
3,8,9,57,38211
4,8,9,52,46364
5,8,9,52,46364
6,8,9,52,46364
1,8,10,134,89604
2,8,10,134,89604
3,8,10,134,89604
4,8,10,122,108721
5,8,10,122,108721
6,8,10,122,108721
1,8,11,127,84810
2,8,11,127,84810
3,8,11,127,84810
4,8,11,115,102904
5,8,11,115,102904
6,8,11,115,102904
1,8,12,74,49666
2,8,12,74,49666
3,8,12,74,49666
4,8,12,67,60262
5,8,12,67,60262
6,8,12,67,60262
1,8,13,69,46086
2,8,13,69,46086
3,8,13,69,46086
4,8,13,63,55918
5,8,13,63,55918
6,8,13,63,55918
1,8,14,30,20033
2,8,14,30,20033
3,8,14,30,20033
4,8,14,27,24307
5,8,14,27,24307
6,8,14,27,24307
1,8,15,34,22920
2,8,15,34,22920
3,8,15,34,22920
4,8,15,31,27810
5,8,15,31,27810
6,8,15,31,27810
1,8,16,27,18247
2,8,16,27,18247
3,8,16,27,18247
4,8,16,25,22139
5,8,16,25,22139
6,8,16,25,22139
1,8,17,35,23129
2,8,17,35,23129
3,8,17,35,23129
4,8,17,31,28064
5,8,17,31,28064
6,8,17,31,28064
1,8,18,77,51799
2,8,18,77,51799
3,8,18,77,51799
4,8,18,70,62851
5,8,18,70,62851
6,8,18,70,62851
1,8,19,33,21895
2,8,19,33,21895
3,8,19,33,21895
4,8,19,30,26566
5,8,19,30,26566
6,8,19,30,26566
1,8,20,110,73935
2,8,20,110,73935
3,8,20,110,73935
4,8,20,100,89708
5,8,20,100,89708
6,8,20,100,89708
1,8,21,113,75340
2,8,21,113,75340
3,8,21,113,75340
4,8,21,102,91413
5,8,21,102,91413
6,8,21,102,91413
1,8,22,21,14369
2,8,22,21,14369
3,8,22,21,14369
4,8,22,20,17435
5,8,22,20,17435
6,8,22,20,17435
1,8,23,20,13053
2,8,23,20,13053
3,8,23,20,13053
4,8,23,18,15838
5,8,23,18,15838
6,8,23,18,15838
1,8,24,21,14369
2,8,24,21,14369
3,8,24,21,14369
4,8,24,20,17435
5,8,24,20,17435
6,8,24,20,17435
1,8,25,114,76003
2,8,25,114,76003
3,8,25,114,76003
4,8,25,103,92218
5,8,25,103,92218
6,8,25,103,92218
1,8,26,33,22297
2,8,26,33,22297
3,8,26,33,22297
4,8,26,30,27054
5,8,26,30,27054
6,8,26,30,27054
1,8,27,40,26714
2,8,27,40,26714
3,8,27,40,26714
4,8,27,36,32413
5,8,27,36,32413
6,8,27,36,32413
1,8,28,53,35541
2,8,28,53,35541
3,8,28,53,35541
4,8,28,48,43123
5,8,28,48,43123
6,8,28,48,43123
1,8,29,166,111143
2,8,29,166,111143
3,8,29,166,111143
4,8,29,151,134855
5,8,29,151,134855
6,8,29,151,134855
1,8,30,82,54782
2,8,30,82,54782
3,8,30,82,54782
4,8,30,74,66470
5,8,30,74,66470
6,8,30,74,66470
1,8,31,92,61841
2,8,31,92,61841
3,8,31,92,61841
4,8,31,84,75035
5,8,31,84,75035
6,8,31,84,75035
1,8,32,12,7926
2,8,32,12,7926
3,8,32,12,7926
4,8,32,11,9616
5,8,32,11,9616
6,8,32,11,9616
1,8,33,131,87472
2,8,33,131,87472
3,8,33,131,87472
4,8,33,119,106134
5,8,33,119,106134
6,8,33,119,106134
1,8,34,206,137909
2,8,34,206,137909
3,8,34,206,137909
4,8,34,187,167331
5,8,34,187,167331
6,8,34,187,167331
1,8,35,249,166912
2,8,35,249,166912
3,8,35,249,166912
4,8,35,227,202522
5,8,35,227,202522
6,8,35,227,202522
1,8,36,203,135703
2,8,36,203,135703
3,8,36,203,135703
4,8,36,184,164655
5,8,36,184,164655
6,8,36,184,164655
1,8,37,269,180290
2,8,37,269,180290
3,8,37,269,180290
4,8,37,245,218755
5,8,37,245,218755
6,8,37,245,218755
1,8,38,263,175940
2,8,38,263,175940
3,8,38,263,175940
4,8,38,239,213477
5,8,38,239,213477
6,8,38,239,213477
1,8,39,204,136761
2,8,39,204,136761
3,8,39,204,136761
4,8,39,186,165939
5,8,39,186,165939
6,8,39,186,165939
1,9,1,59,39512
2,9,1,59,39512
3,9,1,59,39512
4,9,1,54,47942
5,9,1,54,47942
6,9,1,54,47942
1,9,2,134,89369
2,9,2,134,89369
3,9,2,134,89369
4,9,2,121,108436
5,9,2,121,108436
6,9,2,121,108436
1,9,3,75,50439
2,9,3,75,50439
3,9,3,75,50439
4,9,3,69,61200
5,9,3,69,61200
6,9,3,69,61200
1,9,4,204,136792
2,9,4,204,136792
3,9,4,204,136792
4,9,4,186,165976
5,9,4,186,165976
6,9,4,186,165976
1,9,5,129,86008
2,9,5,129,86008
3,9,5,129,86008
4,9,5,117,104357
5,9,5,117,104357
6,9,5,117,104357
1,9,6,80,53745
2,9,6,80,53745
3,9,6,80,53745
4,9,6,73,65211
5,9,6,73,65211
6,9,6,73,65211
1,9,7,78,52118
2,9,7,78,52118
3,9,7,78,52118
4,9,7,71,63238
5,9,7,71,63238
6,9,7,71,63238
1,9,8,57,38211
2,9,8,57,38211
3,9,8,57,38211
4,9,8,52,46364
5,9,8,52,46364
6,9,8,52,46364
1,9,9,0,0
2,9,9,0,0
3,9,9,0,0
4,9,9,0,0
5,9,9,0,0
6,9,9,0,0
1,9,10,184,123453
2,9,10,184,123453
3,9,10,184,123453
4,9,10,168,149792
5,9,10,168,149792
6,9,10,168,149792
1,9,11,177,118659
2,9,11,177,118659
3,9,11,177,118659
4,9,11,161,143975
5,9,11,161,143975
6,9,11,161,143975
1,9,12,125,83515
2,9,12,125,83515
3,9,12,125,83515
4,9,12,113,101332
5,9,12,113,101332
6,9,12,113,101332
1,9,13,119,79935
2,9,13,119,79935
3,9,13,119,79935
4,9,13,109,96989
5,9,13,109,96989
6,9,13,109,96989
1,9,14,81,53882
2,9,14,81,53882
3,9,14,81,53882
4,9,14,73,65377
5,9,14,73,65377
6,9,14,73,65377
1,9,15,85,56769
2,9,15,85,56769
3,9,15,85,56769
4,9,15,77,68881
5,9,15,77,68881
6,9,15,77,68881
1,9,16,78,52096
2,9,16,78,52096
3,9,16,78,52096
4,9,16,71,63210
5,9,16,71,63210
6,9,16,71,63210
1,9,17,33,21770
2,9,17,33,21770
3,9,17,33,21770
4,9,17,30,26414
5,9,17,30,26414
6,9,17,30,26414
1,9,18,119,79570
2,9,18,119,79570
3,9,18,119,79570
4,9,18,108,96546
5,9,18,108,96546
6,9,18,108,96546
1,9,19,74,49666
2,9,19,74,49666
3,9,19,74,49666
4,9,19,67,60262
5,9,19,67,60262
6,9,19,67,60262
1,9,20,161,107784
2,9,20,161,107784
3,9,20,161,107784
4,9,20,146,130779
5,9,20,146,130779
6,9,20,146,130779
1,9,21,163,109189
2,9,21,163,109189
3,9,21,163,109189
4,9,21,148,132484
5,9,21,148,132484
6,9,21,148,132484
1,9,22,44,29398
2,9,22,44,29398
3,9,22,44,29398
4,9,22,40,35670
5,9,22,40,35670
6,9,22,40,35670
1,9,23,42,28082
2,9,23,42,28082
3,9,23,42,28082
4,9,23,38,34073
5,9,23,38,34073
6,9,23,38,34073
1,9,24,44,29398
2,9,24,44,29398
3,9,24,44,29398
4,9,24,40,35670
5,9,24,40,35670
6,9,24,40,35670
1,9,25,164,109852
2,9,25,164,109852
3,9,25,164,109852
4,9,25,149,133289
5,9,25,149,133289
6,9,25,149,133289
1,9,26,84,56146
2,9,26,84,56146
3,9,26,84,56146
4,9,26,76,68124
5,9,26,76,68124
6,9,26,76,68124
1,9,27,24,16189
2,9,27,24,16189
3,9,27,24,16189
4,9,27,22,19642
5,9,27,22,19642
6,9,27,22,19642
1,9,28,104,69390
2,9,28,104,69390
3,9,28,104,69390
4,9,28,94,84194
5,9,28,94,84194
6,9,28,94,84194
1,9,29,217,144992
2,9,29,217,144992
3,9,29,217,144992
4,9,29,197,175926
5,9,29,197,175926
6,9,29,197,175926
1,9,30,132,88632
2,9,30,132,88632
3,9,30,132,88632
4,9,30,120,107541
5,9,30,120,107541
6,9,30,120,107541
1,9,31,143,95690
2,9,31,143,95690
3,9,31,143,95690
4,9,31,130,116106
5,9,31,130,116106
6,9,31,130,116106
1,9,32,62,41775
2,9,32,62,41775
3,9,32,62,41775
4,9,32,57,50687
5,9,32,57,50687
6,9,32,57,50687
1,9,33,181,121321
2,9,33,181,121321
3,9,33,181,121321
4,9,33,165,147204
5,9,33,165,147204
6,9,33,165,147204
1,9,34,257,171758
2,9,34,257,171758
3,9,34,257,171758
4,9,34,233,208402
5,9,34,233,208402
6,9,34,233,208402
1,9,35,300,200761
2,9,35,300,200761
3,9,35,300,200761
4,9,35,273,243593
5,9,35,273,243593
6,9,35,273,243593
1,9,36,253,169552
2,9,36,253,169552
3,9,36,253,169552
4,9,36,230,205726
5,9,36,230,205726
6,9,36,230,205726
1,9,37,320,214140
2,9,37,320,214140
3,9,37,320,214140
4,9,37,291,259826
5,9,37,291,259826
6,9,37,291,259826
1,9,38,314,209790
2,9,38,314,209790
3,9,38,314,209790
4,9,38,285,254548
5,9,38,285,254548
6,9,38,285,254548
1,9,39,255,170610
2,9,39,255,170610
3,9,39,255,170610
4,9,39,232,207010
5,9,39,232,207010
6,9,39,232,207010
1,10,1,131,87356
2,10,1,131,87356
3,10,1,131,87356
4,10,1,119,105993
5,10,1,119,105993
6,10,1,119,105993
1,10,2,72,47892
2,10,2,72,47892
3,10,2,72,47892
4,10,2,65,58110
5,10,2,65,58110
6,10,2,65,58110
1,10,3,113,75725
2,10,3,113,75725
3,10,3,113,75725
4,10,3,103,91881
5,10,3,103,91881
6,10,3,103,91881
1,10,4,20,13660
2,10,4,20,13660
3,10,4,20,13660
4,10,4,19,16574
5,10,4,19,16574
6,10,4,19,16574
1,10,5,106,70830
2,10,5,106,70830
3,10,5,106,70830
4,10,5,96,85941
5,10,5,96,85941
6,10,5,96,85941
1,10,6,112,74847
2,10,6,112,74847
3,10,6,112,74847
4,10,6,102,90815
5,10,6,102,90815
6,10,6,102,90815
1,10,7,108,72139
2,10,7,108,72139
3,10,7,108,72139
4,10,7,98,87529
5,10,7,98,87529
6,10,7,98,87529
1,10,8,134,89604
2,10,8,134,89604
3,10,8,134,89604
4,10,8,122,108721
5,10,8,122,108721
6,10,8,122,108721
1,10,9,184,123453
2,10,9,184,123453
3,10,9,184,123453
4,10,9,168,149792
5,10,9,168,149792
6,10,9,168,149792
1,10,10,0,0
2,10,10,0,0
3,10,10,0,0
4,10,10,0,0
5,10,10,0,0
6,10,10,0,0
1,10,11,10,6433
2,10,11,10,6433
3,10,11,10,6433
4,10,11,9,7806
5,10,11,9,7806
6,10,11,9,7806
1,10,12,80,53301
2,10,12,80,53301
3,10,12,80,53301
4,10,12,72,64672
5,10,12,72,64672
6,10,12,72,64672
1,10,13,80,53395
2,10,13,80,53395
3,10,13,80,53395
4,10,13,73,64787
5,10,13,73,64787
6,10,13,73,64787
1,10,14,105,70127
2,10,14,105,70127
3,10,14,105,70127
4,10,14,95,85088
5,10,14,95,85088
6,10,14,95,85088
1,10,15,125,83409
2,10,15,125,83409
3,10,15,125,83409
4,10,15,113,101204
5,10,15,113,101204
6,10,15,113,101204
1,10,16,109,73198
2,10,16,109,73198
3,10,16,109,73198
4,10,16,99,88814
5,10,16,99,88814
6,10,16,99,88814
1,10,17,162,108371
2,10,17,162,108371
3,10,17,162,108371
4,10,17,147,131492
5,10,17,147,131492
6,10,17,147,131492
1,10,18,188,125565
2,10,18,188,125565
3,10,18,188,125565
4,10,18,171,152354
5,10,18,171,152354
6,10,18,171,152354
1,10,19,145,96846
2,10,19,145,96846
3,10,19,145,96846
4,10,19,132,117507
5,10,19,132,117507
6,10,19,132,117507
1,10,20,25,16976
2,10,20,25,16976
3,10,20,25,16976
4,10,20,23,20598
5,10,20,23,20598
6,10,20,23,20598
1,10,21,24,15949
2,10,21,24,15949
3,10,21,24,15949
4,10,21,22,19351
5,10,21,22,19351
6,10,21,22,19351
1,10,22,149,99611
2,10,22,149,99611
3,10,22,149,99611
4,10,22,135,120863
5,10,22,135,120863
6,10,22,135,120863
1,10,23,147,98295
2,10,23,147,98295
3,10,23,147,98295
4,10,23,134,119265
5,10,23,134,119265
6,10,23,134,119265
1,10,24,149,99611
2,10,24,149,99611
3,10,24,149,99611
4,10,24,135,120863
5,10,24,135,120863
6,10,24,135,120863
1,10,25,21,14063
2,10,25,21,14063
3,10,25,21,14063
4,10,25,19,17063
5,10,25,19,17063
6,10,25,19,17063
1,10,26,108,71943
2,10,26,108,71943
3,10,26,108,71943
4,10,26,98,87291
5,10,26,98,87291
6,10,26,98,87291
1,10,27,167,111955
2,10,27,167,111955
3,10,27,167,111955
4,10,27,152,135841
5,10,27,152,135841
6,10,27,152,135841
1,10,28,85,56938
2,10,28,85,56938
3,10,28,85,56938
4,10,28,77,69085
5,10,28,77,69085
6,10,28,77,69085
1,10,29,59,39195
2,10,29,59,39195
3,10,29,59,39195
4,10,29,53,47557
5,10,29,53,47557
6,10,29,53,47557
1,10,30,68,45656
2,10,30,68,45656
3,10,30,68,45656
4,10,30,62,55396
5,10,30,62,55396
6,10,30,62,55396
1,10,31,44,29458
2,10,31,44,29458
3,10,31,44,29458
4,10,31,40,35743
5,10,31,40,35743
6,10,31,40,35743
1,10,32,125,83769
2,10,32,125,83769
3,10,32,125,83769
4,10,32,114,101641
5,10,32,114,101641
6,10,32,114,101641
1,10,33,6,3864
2,10,33,6,3864
3,10,33,6,3864
4,10,33,5,4689
5,10,33,5,4689
6,10,33,5,4689
1,10,34,73,48626
2,10,34,73,48626
3,10,34,73,48626
4,10,34,66,59000
5,10,34,66,59000
