#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,2
# Vessel count: 7,6
# Number of cargoes: 17
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,8,70,100
2,13,0,100
3,31,227,100
4,14,0,100
5,12,199,100
6,12,119,100
7,27,231,100
8,38,0,100
9,19,0,100
10,17,103,100
11,24,0,100
12,32,107,100
13,9,0,100
# number of cargoes
17
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,6,7,9,10,11,12,13,15,17
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,1,3,4,6,7,10
4,1,2,3,4,5,6,7,9,10,11,12,13,15,16,17
5,1,2,3,4,6,7,10,12
6,1,2,3,4,6,7,10,12,15,17
7,1,2,3,4,7,10
8,1,2,3,4,5,6,7,8,10,12,17
9,1,2,3,4,6,7,9,10,11,12,13,15,17
10,1,2,3,4,6,7,9,10,11,12,15
11,1,2,3,4,6,7,9,10,11,12,13,15,17
12,1,2,3,4,6,7,9,10,12,13,15,17
13,1,2,3,4,6,7,9,10,11,12,13,15,17
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,11,27,100,534908,610,682,610,1178
2,27,3,100,490009,243,315,243,666
3,33,37,100,613154,630,702,630,1179
4,10,38,100,520665,356,428,356,874
5,4,38,100,626432,53,125,53,521
6,33,36,100,385077,207,279,207,693
7,23,20,100,479647,336,408,336,817
8,34,18,100,653807,64,136,64,708
9,16,36,100,637785,84,156,84,615
10,2,39,100,563562,276,348,276,773
11,17,35,100,948427,38,110,38,669
12,14,20,100,395116,189,261,189,635
13,6,17,100,409054,63,135,63,534
14,11,27,100,535913,0,72,0,522
15,3,27,100,458187,96,168,96,517
16,29,36,100,628227,64,136,64,594
17,31,36,100,504155,116,188,116,587
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
7,6,39,162,110001
8,6,39,151,89023
9,6,39,151,89023
10,6,39,151,89023
11,6,39,151,89023
12,6,39,151,89023
13,6,39,151,89023
1,7,1,21,14445
2,7,1,21,14445
3,7,1,21,14445
4,7,1,21,14445
5,7,1,21,14445
6,7,1,21,14445
7,7,1,21,14445
8,7,1,20,11690
9,7,1,20,11690
10,7,1,20,11690
11,7,1,20,11690
12,7,1,20,11690
13,7,1,20,11690
1,7,2,51,34311
2,7,2,51,34311
3,7,2,51,34311
4,7,2,51,34311
5,7,2,51,34311
6,7,2,51,34311
7,7,2,51,34311
8,7,2,47,27768
9,7,2,47,27768
10,7,2,47,27768
11,7,2,47,27768
12,7,2,47,27768
13,7,2,47,27768
1,7,3,5,3506
2,7,3,5,3506
3,7,3,5,3506
4,7,3,5,3506
5,7,3,5,3506
6,7,3,5,3506
7,7,3,5,3506
8,7,3,5,2837
9,7,3,5,2837
10,7,3,5,2837
11,7,3,5,2837
12,7,3,5,2837
13,7,3,5,2837
1,7,4,114,77068
2,7,4,114,77068
3,7,4,114,77068
4,7,4,114,77068
5,7,4,114,77068
6,7,4,114,77068
7,7,4,114,77068
8,7,4,106,62371
9,7,4,106,62371
10,7,4,106,62371
11,7,4,106,62371
12,7,4,106,62371
13,7,4,106,62371
1,7,5,46,31326
2,7,5,46,31326
3,7,5,46,31326
4,7,5,46,31326
5,7,5,46,31326
6,7,5,46,31326
7,7,5,46,31326
8,7,5,43,25352
9,7,5,43,25352
10,7,5,43,25352
11,7,5,43,25352
12,7,5,43,25352
13,7,5,43,25352
1,7,6,4,2442
2,7,6,4,2442
3,7,6,4,2442
4,7,6,4,2442
5,7,6,4,2442
6,7,6,4,2442
7,7,6,4,2442
8,7,6,3,1976
9,7,6,3,1976
10,7,6,3,1976
11,7,6,3,1976
12,7,6,3,1976
13,7,6,3,1976
1,7,7,0,0
2,7,7,0,0
3,7,7,0,0
4,7,7,0,0
5,7,7,0,0
6,7,7,0,0
7,7,7,0,0
8,7,7,0,0
9,7,7,0,0
10,7,7,0,0
11,7,7,0,0
12,7,7,0,0
13,7,7,0,0
1,7,8,24,16472
2,7,8,24,16472
3,7,8,24,16472
4,7,8,24,16472
5,7,8,24,16472
6,7,8,24,16472
7,7,8,24,16472
8,7,8,23,13331
9,7,8,23,13331
10,7,8,23,13331
11,7,8,23,13331
12,7,8,23,13331
13,7,8,23,13331
1,7,9,69,46991
2,7,9,69,46991
3,7,9,69,46991
4,7,9,69,46991
5,7,9,69,46991
6,7,9,69,46991
7,7,9,69,46991
8,7,9,64,38030
9,7,9,64,38030
10,7,9,64,38030
11,7,9,64,38030
12,7,9,64,38030
13,7,9,64,38030
1,7,10,96,65041
2,7,10,96,65041
3,7,10,96,65041
4,7,10,96,65041
5,7,10,96,65041
6,7,10,96,65041
7,7,10,96,65041
8,7,10,89,52638
9,7,10,89,52638
10,7,10,89,52638
11,7,10,89,52638
12,7,10,89,52638
13,7,10,89,52638
1,7,11,89,60719
2,7,11,89,60719
3,7,11,89,60719
4,7,11,89,60719
5,7,11,89,60719
6,7,11,89,60719
7,7,11,89,60719
8,7,11,83,49140
9,7,11,83,49140
10,7,11,83,49140
11,7,11,83,49140
12,7,11,83,49140
13,7,11,83,49140
1,7,12,43,29032
2,7,12,43,29032
3,7,12,43,29032
4,7,12,43,29032
5,7,12,43,29032
6,7,12,43,29032
7,7,12,43,29032
8,7,12,40,23496
9,7,12,40,23496
10,7,12,40,23496
11,7,12,40,23496
12,7,12,40,23496
13,7,12,40,23496
1,7,13,38,25804
2,7,13,38,25804
3,7,13,38,25804
4,7,13,38,25804
5,7,13,38,25804
6,7,13,38,25804
7,7,13,38,25804
8,7,13,35,20883
9,7,13,35,20883
10,7,13,35,20883
11,7,13,35,20883
12,7,13,35,20883
13,7,13,35,20883
1,7,14,3,1841
2,7,14,3,1841
3,7,14,3,1841
4,7,14,3,1841
5,7,14,3,1841
6,7,14,3,1841
7,7,14,3,1841
8,7,14,3,1490
9,7,14,3,1490
10,7,14,3,1490
11,7,14,3,1490
12,7,14,3,1490
13,7,14,3,1490
1,7,15,20,13352
2,7,15,20,13352
3,7,15,20,13352
4,7,15,20,13352
5,7,15,20,13352
6,7,15,20,13352
7,7,15,20,13352
8,7,15,18,10806
9,7,15,18,10806
10,7,15,18,10806
11,7,15,18,10806
12,7,15,18,10806
13,7,15,18,10806
1,7,16,1,955
2,7,16,1,955
3,7,16,1,955
4,7,16,1,955
5,7,16,1,955
6,7,16,1,955
7,7,16,1,955
8,7,16,1,773
9,7,16,1,773
10,7,16,1,773
11,7,16,1,773
12,7,16,1,773
13,7,16,1,773
1,7,17,49,33393
2,7,17,49,33393
3,7,17,49,33393
4,7,17,49,33393
5,7,17,49,33393
6,7,17,49,33393
7,7,17,49,33393
8,7,17,46,27024
9,7,17,46,27024
10,7,17,46,27024
11,7,17,46,27024
12,7,17,46,27024
13,7,17,46,27024
1,7,18,75,50770
2,7,18,75,50770
3,7,18,75,50770
4,7,18,75,50770
5,7,18,75,50770
6,7,18,75,50770
7,7,18,75,50770
8,7,18,70,41088
9,7,18,70,41088
10,7,18,70,41088
11,7,18,70,41088
12,7,18,70,41088
13,7,18,70,41088
1,7,19,36,24164
2,7,19,36,24164
3,7,19,36,24164
4,7,19,36,24164
5,7,19,36,24164
6,7,19,36,24164
7,7,19,36,24164
8,7,19,33,19556
9,7,19,33,19556
10,7,19,33,19556
11,7,19,33,19556
12,7,19,33,19556
13,7,19,33,19556
1,7,20,75,50913
2,7,20,75,50913
3,7,20,75,50913
4,7,20,75,50913
5,7,20,75,50913
6,7,20,75,50913
7,7,20,75,50913
8,7,20,70,41204
9,7,20,70,41204
10,7,20,70,41204
11,7,20,70,41204
12,7,20,70,41204
13,7,20,70,41204
1,7,21,77,52180
2,7,21,77,52180
3,7,21,77,52180
4,7,21,77,52180
5,7,21,77,52180
6,7,21,77,52180
7,7,21,77,52180
8,7,21,72,42229
9,7,21,72,42229
10,7,21,72,42229
11,7,21,72,42229
12,7,21,72,42229
13,7,21,72,42229
1,7,22,38,25494
2,7,22,38,25494
3,7,22,38,25494
4,7,22,38,25494
5,7,22,38,25494
6,7,22,38,25494
7,7,22,38,25494
8,7,22,35,20632
9,7,22,35,20632
10,7,22,35,20632
11,7,22,35,20632
12,7,22,35,20632
13,7,22,35,20632
1,7,23,36,24308
2,7,23,36,24308
3,7,23,36,24308
4,7,23,36,24308
5,7,23,36,24308
6,7,23,36,24308
7,7,23,36,24308
8,7,23,33,19672
9,7,23,33,19672
10,7,23,33,19672
11,7,23,33,19672
12,7,23,33,19672
13,7,23,33,19672
1,7,24,38,25494
2,7,24,38,25494
3,7,24,38,25494
4,7,24,38,25494
5,7,24,38,25494
6,7,24,38,25494
7,7,24,38,25494
8,7,24,35,20632
9,7,24,35,20632
10,7,24,35,20632
11,7,24,35,20632
12,7,24,35,20632
13,7,24,35,20632
1,7,25,78,52778
2,7,25,78,52778
3,7,25,78,52778
4,7,25,78,52778
5,7,25,78,52778
6,7,25,78,52778
7,7,25,78,52778
8,7,25,72,42713
9,7,25,72,42713
10,7,25,72,42713
11,7,25,72,42713
12,7,25,72,42713
13,7,25,72,42713
1,7,26,8,5417
2,7,26,8,5417
3,7,26,8,5417
4,7,26,8,5417
5,7,26,8,5417
6,7,26,8,5417
7,7,26,8,5417
8,7,26,7,4384
9,7,26,7,4384
10,7,26,7,4384
11,7,26,7,4384
12,7,26,7,4384
13,7,26,7,4384
1,7,27,54,36624
2,7,27,54,36624
3,7,27,54,36624
4,7,27,54,36624
5,7,27,54,36624
6,7,27,54,36624
7,7,27,54,36624
8,7,27,50,29640
9,7,27,50,29640
10,7,27,50,29640
11,7,27,50,29640
12,7,27,50,29640
13,7,27,50,29640
1,7,28,24,16343
2,7,28,24,16343
3,7,28,24,16343
4,7,28,24,16343
5,7,28,24,16343
6,7,28,24,16343
7,7,28,24,16343
8,7,28,22,13226
9,7,28,22,13226
10,7,28,22,13226
11,7,28,22,13226
12,7,28,22,13226
13,7,28,22,13226
1,7,29,124,84461
2,7,29,124,84461
3,7,29,124,84461
4,7,29,124,84461
5,7,29,124,84461
6,7,29,124,84461
7,7,29,124,84461
8,7,29,116,68354
9,7,29,116,68354
10,7,29,116,68354
11,7,29,116,68354
12,7,29,116,68354
13,7,29,116,68354
1,7,30,50,33646
2,7,30,50,33646
3,7,30,50,33646
4,7,30,50,33646
5,7,30,50,33646
6,7,30,50,33646
7,7,30,50,33646
8,7,30,46,27229
9,7,30,46,27229
10,7,30,46,27229
11,7,30,46,27229
12,7,30,46,27229
13,7,30,46,27229
1,7,31,59,40010
2,7,31,59,40010
3,7,31,59,40010
4,7,31,59,40010
5,7,31,59,40010
6,7,31,59,40010
7,7,31,59,40010
8,7,31,55,32380
9,7,31,55,32380
10,7,31,55,32380
11,7,31,55,32380
12,7,31,55,32380
13,7,31,55,32380
1,7,32,17,11211
2,7,32,17,11211
3,7,32,17,11211
4,7,32,17,11211
5,7,32,17,11211
6,7,32,17,11211
7,7,32,17,11211
8,7,32,15,9073
9,7,32,15,9073
10,7,32,15,9073
11,7,32,15,9073
12,7,32,15,9073
13,7,32,15,9073
1,7,33,93,63119
2,7,33,93,63119
3,7,33,93,63119
4,7,33,93,63119
5,7,33,93,63119
6,7,33,93,63119
7,7,33,93,63119
8,7,33,87,51082
9,7,33,87,51082
10,7,33,87,51082
11,7,33,87,51082
12,7,33,87,51082
13,7,33,87,51082
1,7,34,160,108594
2,7,34,160,108594
3,7,34,160,108594
4,7,34,160,108594
5,7,34,160,108594
6,7,34,160,108594
7,7,34,160,108594
8,7,34,149,87885
9,7,34,149,87885
10,7,34,149,87885
11,7,34,149,87885
12,7,34,149,87885
13,7,34,149,87885
1,7,35,199,134744
2,7,35,199,134744
3,7,35,199,134744
4,7,35,199,134744
5,7,35,199,134744
6,7,35,199,134744
7,7,35,199,134744
8,7,35,185,109048
9,7,35,185,109048
10,7,35,185,109048
11,7,35,185,109048
12,7,35,185,109048
13,7,35,185,109048
1,7,36,157,106605
2,7,36,157,106605
3,7,36,157,106605
4,7,36,157,106605
5,7,36,157,106605
6,7,36,157,106605
7,7,36,157,106605
8,7,36,146,86275
9,7,36,146,86275
10,7,36,146,86275
11,7,36,146,86275
12,7,36,146,86275
13,7,36,146,86275
1,7,37,216,146806
2,7,37,216,146806
3,7,37,216,146806
4,7,37,216,146806
5,7,37,216,146806
6,7,37,216,146806
7,7,37,216,146806
8,7,37,201,118810
9,7,37,201,118810
10,7,37,201,118810
11,7,37,201,118810
12,7,37,201,118810
13,7,37,201,118810
1,7,38,211,142884
2,7,38,211,142884
3,7,38,211,142884
4,7,38,211,142884
5,7,38,211,142884
6,7,38,211,142884
7,7,38,211,142884
8,7,38,196,115635
9,7,38,196,115635
10,7,38,196,115635
11,7,38,196,115635
12,7,38,196,115635
13,7,38,196,115635
1,7,39,158,107559
2,7,39,158,107559
3,7,39,158,107559
4,7,39,158,107559
5,7,39,158,107559
6,7,39,158,107559
7,7,39,158,107559
8,7,39,148,87047
9,7,39,148,87047
10,7,39,148,87047
11,7,39,148,87047
12,7,39,148,87047
13,7,39,148,87047
1,8,1,8,5106
2,8,1,8,5106
3,8,1,8,5106
4,8,1,8,5106
5,8,1,8,5106
6,8,1,8,5106
7,8,1,8,5106
8,8,1,7,4132
9,8,1,7,4132
10,8,1,7,4132
11,8,1,7,4132
12,8,1,7,4132
13,8,1,7,4132
1,8,2,74,50058
2,8,2,74,50058
3,8,2,74,50058
4,8,2,74,50058
5,8,2,74,50058
6,8,2,74,50058
7,8,2,74,50058
8,8,2,69,40512
9,8,2,69,40512
10,8,2,69,40512
11,8,2,69,40512
12,8,2,69,40512
13,8,2,69,40512
1,8,3,22,14957
2,8,3,22,14957
3,8,3,22,14957
4,8,3,22,14957
5,8,3,22,14957
6,8,3,22,14957
7,8,3,22,14957
8,8,3,21,12105
9,8,3,21,12105
10,8,3,21,12105
11,8,3,21,12105
12,8,3,21,12105
13,8,3,21,12105
1,8,4,137,92815
2,8,4,137,92815
3,8,4,137,92815
4,8,4,137,92815
5,8,4,137,92815
6,8,4,137,92815
7,8,4,137,92815
8,8,4,127,75115
9,8,4,127,75115
10,8,4,127,75115
11,8,4,127,75115
12,8,4,127,75115
13,8,4,127,75115
1,8,5,69,47027
2,8,5,69,47027
3,8,5,69,47027
4,8,5,69,47027
5,8,5,69,47027
6,8,5,69,47027
7,8,5,69,47027
8,8,5,65,38059
9,8,5,65,38059
10,8,5,65,38059
11,8,5,65,38059
12,8,5,65,38059
13,8,5,65,38059
1,8,6,26,17938
2,8,6,26,17938
3,8,6,26,17938
4,8,6,26,17938
5,8,6,26,17938
6,8,6,26,17938
7,8,6,26,17938
8,8,6,25,14517
9,8,6,25,14517
10,8,6,25,14517
11,8,6,25,14517
12,8,6,25,14517
13,8,6,25,14517
1,8,7,24,16472
2,8,7,24,16472
3,8,7,24,16472
4,8,7,24,16472
5,8,7,24,16472
6,8,7,24,16472
7,8,7,24,16472
8,8,7,23,13331
9,8,7,23,13331
10,8,7,23,13331
11,8,7,23,13331
12,8,7,23,13331
13,8,7,23,13331
1,8,8,0,0
2,8,8,0,0
3,8,8,0,0
4,8,8,0,0
5,8,8,0,0
6,8,8,0,0
7,8,8,0,0
8,8,8,0,0
9,8,8,0,0
10,8,8,0,0
11,8,8,0,0
12,8,8,0,0
13,8,8,0,0
1,8,9,51,34452
2,8,9,51,34452
3,8,9,51,34452
4,8,9,51,34452
5,8,9,51,34452
6,8,9,51,34452
7,8,9,51,34452
8,8,9,47,27882
9,8,9,47,27882
10,8,9,47,27882
11,8,9,47,27882
12,8,9,47,27882
13,8,9,47,27882
1,8,10,119,80789
2,8,10,119,80789
3,8,10,119,80789
4,8,10,119,80789
5,8,10,119,80789
6,8,10,119,80789
7,8,10,119,80789
8,8,10,111,65382
9,8,10,111,65382
10,8,10,111,65382
11,8,10,111,65382
12,8,10,111,65382
13,8,10,111,65382
1,8,11,113,76466
2,8,11,113,76466
3,8,11,113,76466
4,8,11,113,76466
5,8,11,113,76466
6,8,11,113,76466
7,8,11,113,76466
8,8,11,105,61884
9,8,11,105,61884
10,8,11,105,61884
11,8,11,105,61884
12,8,11,105,61884
13,8,11,105,61884
1,8,12,66,44779
2,8,12,66,44779
3,8,12,66,44779
4,8,12,66,44779
5,8,12,66,44779
6,8,12,66,44779
7,8,12,66,44779
8,8,12,61,36240
9,8,12,61,36240
10,8,12,61,36240
11,8,12,61,36240
12,8,12,61,36240
13,8,12,61,36240
1,8,13,61,41552
2,8,13,61,41552
3,8,13,61,41552
4,8,13,61,41552
5,8,13,61,41552
6,8,13,61,41552
7,8,13,61,41552
8,8,13,57,33628
9,8,13,57,33628
10,8,13,57,33628
11,8,13,57,33628
12,8,13,57,33628
13,8,13,57,33628
1,8,14,27,18062
2,8,14,27,18062
3,8,14,27,18062
4,8,14,27,18062
5,8,14,27,18062
6,8,14,27,18062
7,8,14,27,18062
8,8,14,25,14617
9,8,14,25,14617
10,8,14,25,14617
11,8,14,25,14617
12,8,14,25,14617
13,8,14,25,14617
1,8,15,30,20665
2,8,15,30,20665
3,8,15,30,20665
4,8,15,30,20665
5,8,15,30,20665
6,8,15,30,20665
7,8,15,30,20665
8,8,15,28,16724
9,8,15,28,16724
10,8,15,28,16724
11,8,15,28,16724
12,8,15,28,16724
13,8,15,28,16724
1,8,16,24,16451
2,8,16,24,16451
3,8,16,24,16451
4,8,16,24,16451
5,8,16,24,16451
6,8,16,24,16451
7,8,16,24,16451
8,8,16,23,13314
9,8,16,23,13314
10,8,16,23,13314
11,8,16,23,13314
12,8,16,23,13314
13,8,16,23,13314
1,8,17,31,20854
2,8,17,31,20854
3,8,17,31,20854
4,8,17,31,20854
5,8,17,31,20854
6,8,17,31,20854
7,8,17,31,20854
8,8,17,29,16877
9,8,17,29,16877
10,8,17,29,16877
11,8,17,29,16877
12,8,17,29,16877
13,8,17,29,16877
1,8,18,69,46703
2,8,18,69,46703
3,8,18,69,46703
4,8,18,69,46703
5,8,18,69,46703
6,8,18,69,46703
7,8,18,69,46703
8,8,18,64,37797
9,8,18,64,37797
10,8,18,64,37797
11,8,18,64,37797
12,8,18,64,37797
13,8,18,64,37797
1,8,19,29,19741
2,8,19,29,19741
3,8,19,29,19741
4,8,19,29,19741
5,8,19,29,19741
6,8,19,29,19741
7,8,19,29,19741
8,8,19,27,15976
9,8,19,27,15976
10,8,19,27,15976
11,8,19,27,15976
12,8,19,27,15976
13,8,19,27,15976
1,8,20,98,66661
2,8,20,98,66661
3,8,20,98,66661
4,8,20,98,66661
5,8,20,98,66661
6,8,20,98,66661
7,8,20,98,66661
8,8,20,91,53948
9,8,20,91,53948
10,8,20,91,53948
11,8,20,91,53948
12,8,20,91,53948
13,8,20,91,53948
1,8,21,100,67928
2,8,21,100,67928
3,8,21,100,67928
4,8,21,100,67928
5,8,21,100,67928
6,8,21,100,67928
7,8,21,100,67928
8,8,21,93,54974
9,8,21,93,54974
10,8,21,93,54974
11,8,21,93,54974
12,8,21,93,54974
13,8,21,93,54974
1,8,22,19,12955
2,8,22,19,12955
3,8,22,19,12955
4,8,22,19,12955
5,8,22,19,12955
6,8,22,19,12955
7,8,22,19,12955
8,8,22,18,10485
9,8,22,18,10485
10,8,22,18,10485
11,8,22,18,10485
12,8,22,18,10485
13,8,22,18,10485
1,8,23,17,11769
2,8,23,17,11769
3,8,23,17,11769
4,8,23,17,11769
5,8,23,17,11769
6,8,23,17,11769
7,8,23,17,11769
8,8,23,16,9524
9,8,23,16,9524
10,8,23,16,9524
11,8,23,16,9524
12,8,23,16,9524
13,8,23,16,9524
1,8,24,19,12955
2,8,24,19,12955
3,8,24,19,12955
4,8,24,19,12955
5,8,24,19,12955
6,8,24,19,12955
7,8,24,19,12955
8,8,24,18,10485
9,8,24,18,10485
10,8,24,18,10485
11,8,24,18,10485
12,8,24,18,10485
13,8,24,18,10485
1,8,25,101,68526
2,8,25,101,68526
3,8,25,101,68526
4,8,25,101,68526
5,8,25,101,68526
6,8,25,101,68526
7,8,25,101,68526
8,8,25,94,55458
9,8,25,94,55458
10,8,25,94,55458
11,8,25,94,55458
12,8,25,94,55458
13,8,25,94,55458
1,8,26,30,20103
2,8,26,30,20103
3,8,26,30,20103
4,8,26,30,20103
5,8,26,30,20103
6,8,26,30,20103
7,8,26,30,20103
8,8,26,28,16269
9,8,26,28,16269
10,8,26,28,16269
11,8,26,28,16269
12,8,26,28,16269
13,8,26,28,16269
1,8,27,35,24085
2,8,27,35,24085
3,8,27,35,24085
4,8,27,35,24085
5,8,27,35,24085
6,8,27,35,24085
7,8,27,35,24085
8,8,27,33,19492
9,8,27,33,19492
10,8,27,33,19492
11,8,27,33,19492
12,8,27,33,19492
13,8,27,33,19492
1,8,28,47,32044
2,8,28,47,32044
3,8,28,47,32044
4,8,28,47,32044
5,8,28,47,32044
6,8,28,47,32044
7,8,28,47,32044
8,8,28,44,25933
9,8,28,44,25933
10,8,28,44,25933
11,8,28,44,25933
12,8,28,44,25933
13,8,28,44,25933
1,8,29,148,100208
2,8,29,148,100208
3,8,29,148,100208
4,8,29,148,100208
5,8,29,148,100208
6,8,29,148,100208
7,8,29,148,100208
8,8,29,137,81098
9,8,29,137,81098
10,8,29,137,81098
11,8,29,137,81098
12,8,29,137,81098
13,8,29,137,81098
1,8,30,73,49393
2,8,30,73,49393
3,8,30,73,49393
4,8,30,73,49393
5,8,30,73,49393
6,8,30,73,49393
7,8,30,73,49393
8,8,30,68,39973
9,8,30,68,39973
10,8,30,68,39973
11,8,30,68,39973
12,8,30,68,39973
13,8,30,68,39973
1,8,31,82,55757
2,8,31,82,55757
3,8,31,82,55757
4,8,31,82,55757
5,8,31,82,55757
6,8,31,82,55757
7,8,31,82,55757
8,8,31,76,45124
9,8,31,76,45124
10,8,31,76,45124
11,8,31,76,45124
12,8,31,76,45124
13,8,31,76,45124
1,8,32,11,7146
2,8,32,11,7146
3,8,32,11,7146
4,8,32,11,7146
5,8,32,11,7146
6,8,32,11,7146
7,8,32,11,7146
8,8,32,10,5783
9,8,32,10,5783
10,8,32,10,5783
11,8,32,10,5783
12,8,32,10,5783
13,8,32,10,5783
1,8,33,116,78866
2,8,33,116,78866
3,8,33,116,78866
4,8,33,116,78866
5,8,33,116,78866
6,8,33,116,78866
7,8,33,116,78866
8,8,33,108,63826
9,8,33,108,63826
10,8,33,108,63826
11,8,33,108,63826
12,8,33,108,63826
13,8,33,108,63826
1,8,34,183,124341
2,8,34,183,124341
3,8,34,183,124341
4,8,34,183,124341
5,8,34,183,124341
6,8,34,183,124341
7,8,34,183,124341
8,8,34,171,100629
9,8,34,171,100629
10,8,34,171,100629
11,8,34,171,100629
12,8,34,171,100629
13,8,34,171,100629
1,8,35,222,150491
2,8,35,222,150491
3,8,35,222,150491
4,8,35,222,150491
5,8,35,222,150491
6,8,35,222,150491
7,8,35,222,150491
8,8,35,206,121792
9,8,35,206,121792
10,8,35,206,121792
11,8,35,206,121792
12,8,35,206,121792
13,8,35,206,121792
1,8,36,180,122352
2,8,36,180,122352
3,8,36,180,122352
4,8,36,180,122352
5,8,36,180,122352
6,8,36,180,122352
7,8,36,180,122352
8,8,36,168,99019
9,8,36,168,99019
10,8,36,168,99019
11,8,36,168,99019
12,8,36,168,99019
13,8,36,168,99019
1,8,37,239,162553
2,8,37,239,162553
3,8,37,239,162553
4,8,37,239,162553
5,8,37,239,162553
6,8,37,239,162553
7,8,37,239,162553
8,8,37,223,131554
9,8,37,223,131554
10,8,37,223,131554
11,8,37,223,131554
12,8,37,223,131554
13,8,37,223,131554
1,8,38,234,158631
2,8,38,234,158631
3,8,38,234,158631
4,8,38,234,158631
5,8,38,234,158631
6,8,38,234,158631
7,8,38,234,158631
8,8,38,218,128380
9,8,38,218,128380
10,8,38,218,128380
11,8,38,218,128380
12,8,38,218,128380
13,8,38,218,128380
1,8,39,182,123306
2,8,39,182,123306
3,8,39,182,123306
4,8,39,182,123306
5,8,39,182,123306
6,8,39,182,123306
7,8,39,182,123306
8,8,39,169,99791
9,8,39,169,99791
10,8,39,169,99791
11,8,39,169,99791
12,8,39,169,99791
13,8,39,169,99791
1,9,1,52,35625
2,9,1,52,35625
3,9,1,52,35625
4,9,1,52,35625
5,9,1,52,35625
6,9,1,52,35625
7,9,1,52,35625
8,9,1,49,28831
9,9,1,49,28831
10,9,1,49,28831
11,9,1,49,28831
12,9,1,49,28831
13,9,1,49,28831
1,9,2,119,80577
2,9,2,119,80577
3,9,2,119,80577
4,9,2,119,80577
5,9,2,119,80577
6,9,2,119,80577
7,9,2,119,80577
8,9,2,111,65211
9,9,2,111,65211
10,9,2,111,65211
11,9,2,111,65211
12,9,2,111,65211
13,9,2,111,65211
1,9,3,67,45476
2,9,3,67,45476
3,9,3,67,45476
4,9,3,67,45476
5,9,3,67,45476
6,9,3,67,45476
7,9,3,67,45476
8,9,3,62,36804
9,9,3,62,36804
10,9,3,62,36804
11,9,3,62,36804
12,9,3,62,36804
13,9,3,62,36804
1,9,4,182,123334
2,9,4,182,123334
3,9,4,182,123334
4,9,4,182,123334
5,9,4,182,123334
6,9,4,182,123334
7,9,4,182,123334
8,9,4,169,99814
9,9,4,169,99814
10,9,4,169,99814
11,9,4,169,99814
12,9,4,169,99814
13,9,4,169,99814
1,9,5,114,77546
2,9,5,114,77546
3,9,5,114,77546
4,9,5,114,77546
5,9,5,114,77546
6,9,5,114,77546
7,9,5,114,77546
8,9,5,106,62758
9,9,5,106,62758
10,9,5,106,62758
11,9,5,106,62758
12,9,5,106,62758
13,9,5,106,62758
1,9,6,71,48457
2,9,6,71,48457
3,9,6,71,48457
4,9,6,71,48457
5,9,6,71,48457
6,9,6,71,48457
7,9,6,71,48457
8,9,6,66,39216
9,9,6,66,39216
10,9,6,66,39216
11,9,6,66,39216
12,9,6,66,39216
13,9,6,66,39216
1,9,7,69,46991
2,9,7,69,46991
3,9,7,69,46991
4,9,7,69,46991
5,9,7,69,46991
6,9,7,69,46991
7,9,7,69,46991
8,9,7,64,38030
9,9,7,64,38030
10,9,7,64,38030
11,9,7,64,38030
12,9,7,64,38030
13,9,7,64,38030
1,9,8,51,34452
2,9,8,51,34452
3,9,8,51,34452
4,9,8,51,34452
5,9,8,51,34452
6,9,8,51,34452
7,9,8,51,34452
8,9,8,47,27882
9,9,8,47,27882
10,9,8,47,27882
11,9,8,47,27882
12,9,8,47,27882
13,9,8,47,27882
1,9,9,0,0
2,9,9,0,0
3,9,9,0,0
4,9,9,0,0
5,9,9,0,0
6,9,9,0,0
7,9,9,0,0
8,9,9,0,0
9,9,9,0,0
10,9,9,0,0
11,9,9,0,0
12,9,9,0,0
13,9,9,0,0
1,9,10,164,111308
2,9,10,164,111308
3,9,10,164,111308
4,9,10,164,111308
5,9,10,164,111308
6,9,10,164,111308
7,9,10,164,111308
8,9,10,153,90081
9,9,10,153,90081
10,9,10,153,90081
11,9,10,153,90081
12,9,10,153,90081
13,9,10,153,90081
1,9,11,158,106985
2,9,11,158,106985
3,9,11,158,106985
4,9,11,158,106985
5,9,11,158,106985
6,9,11,158,106985
7,9,11,158,106985
8,9,11,147,86583
9,9,11,147,86583
10,9,11,147,86583
11,9,11,147,86583
12,9,11,147,86583
13,9,11,147,86583
1,9,12,111,75298
2,9,12,111,75298
3,9,12,111,75298
4,9,12,111,75298
5,9,12,111,75298
6,9,12,111,75298
7,9,12,111,75298
8,9,12,103,60939
9,9,12,103,60939
10,9,12,103,60939
11,9,12,103,60939
12,9,12,103,60939
13,9,12,103,60939
1,9,13,106,72071
2,9,13,106,72071
