#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,2
# Vessel count: 3,2
# Number of cargoes: 13
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
5
# for each vessel: vessel index, home port, starting time, capacity
1,8,0,100
2,13,82,100
3,31,0,100
4,14,33,100
5,12,28,100
# number of cargoes
13
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,6,7,8,9,10,11,12,13
2,1,2,3,7,9,10,11,12,13
3,1,2,3,5,6,7,8,9,10,11,12,13
4,1,2,3,6,7,8,9,10,11,12,13
5,1,2,3,6,7,8,9,10,11,12,13
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,29,27,100,517039,536,608,536,1113
2,4,21,100,303952,585,657,585,1026
3,11,14,100,396530,266,338,266,776
4,9,6,100,550610,0,72,0,488
5,36,11,100,439568,64,136,64,558
6,1,6,100,340247,16,88,16,437
7,10,37,100,483068,756,828,756,1265
8,11,39,100,329191,60,132,60,514
9,30,35,100,702066,339,411,339,920
10,4,38,100,415824,406,478,406,897
11,11,36,100,356104,223,295,223,705
12,29,35,100,898971,244,316,244,777
13,29,35,100,524857,673,745,673,1196
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
1,6,34,164,111036
2,6,34,164,111036
3,6,34,164,111036
4,6,34,152,89861
5,6,34,152,89861
1,6,35,202,137186
2,6,35,202,137186
3,6,35,202,137186
4,6,35,188,111024
5,6,35,188,111024
1,6,36,161,109047
2,6,36,161,109047
3,6,36,161,109047
4,6,36,150,88251
5,6,36,150,88251
1,6,37,220,149248
2,6,37,220,149248
3,6,37,220,149248
4,6,37,205,120786
5,6,37,205,120786
1,6,38,214,145326
2,6,38,214,145326
3,6,38,214,145326
4,6,38,199,117612
5,6,38,199,117612
1,6,39,162,110001
2,6,39,162,110001
3,6,39,162,110001
4,6,39,151,89023
5,6,39,151,89023
1,7,1,21,14445
2,7,1,21,14445
3,7,1,21,14445
4,7,1,20,11690
5,7,1,20,11690
1,7,2,51,34311
2,7,2,51,34311
3,7,2,51,34311
4,7,2,47,27768
5,7,2,47,27768
1,7,3,5,3506
2,7,3,5,3506
3,7,3,5,3506
4,7,3,5,2837
5,7,3,5,2837
1,7,4,114,77068
2,7,4,114,77068
3,7,4,114,77068
4,7,4,106,62371
5,7,4,106,62371
1,7,5,46,31326
2,7,5,46,31326
3,7,5,46,31326
4,7,5,43,25352
5,7,5,43,25352
1,7,6,4,2442
2,7,6,4,2442
3,7,6,4,2442
4,7,6,3,1976
5,7,6,3,1976
1,7,7,0,0
2,7,7,0,0
3,7,7,0,0
4,7,7,0,0
5,7,7,0,0
1,7,8,24,16472
2,7,8,24,16472
3,7,8,24,16472
4,7,8,23,13331
5,7,8,23,13331
1,7,9,69,46991
2,7,9,69,46991
3,7,9,69,46991
4,7,9,64,38030
5,7,9,64,38030
1,7,10,96,65041
2,7,10,96,65041
3,7,10,96,65041
4,7,10,89,52638
5,7,10,89,52638
1,7,11,89,60719
2,7,11,89,60719
3,7,11,89,60719
4,7,11,83,49140
5,7,11,83,49140
1,7,12,43,29032
2,7,12,43,29032
3,7,12,43,29032
4,7,12,40,23496
5,7,12,40,23496
1,7,13,38,25804
2,7,13,38,25804
3,7,13,38,25804
4,7,13,35,20883
5,7,13,35,20883
1,7,14,3,1841
2,7,14,3,1841
3,7,14,3,1841
4,7,14,3,1490
5,7,14,3,1490
1,7,15,20,13352
2,7,15,20,13352
3,7,15,20,13352
4,7,15,18,10806
5,7,15,18,10806
1,7,16,1,955
2,7,16,1,955
3,7,16,1,955
4,7,16,1,773
5,7,16,1,773
1,7,17,49,33393
2,7,17,49,33393
3,7,17,49,33393
4,7,17,46,27024
5,7,17,46,27024
1,7,18,75,50770
2,7,18,75,50770
3,7,18,75,50770
4,7,18,70,41088
5,7,18,70,41088
1,7,19,36,24164
2,7,19,36,24164
3,7,19,36,24164
4,7,19,33,19556
5,7,19,33,19556
1,7,20,75,50913
2,7,20,75,50913
3,7,20,75,50913
4,7,20,70,41204
5,7,20,70,41204
1,7,21,77,52180
2,7,21,77,52180
3,7,21,77,52180
4,7,21,72,42229
5,7,21,72,42229
1,7,22,38,25494
2,7,22,38,25494
3,7,22,38,25494
4,7,22,35,20632
5,7,22,35,20632
1,7,23,36,24308
2,7,23,36,24308
3,7,23,36,24308
4,7,23,33,19672
5,7,23,33,19672
1,7,24,38,25494
2,7,24,38,25494
3,7,24,38,25494
4,7,24,35,20632
5,7,24,35,20632
1,7,25,78,52778
2,7,25,78,52778
3,7,25,78,52778
4,7,25,72,42713
5,7,25,72,42713
1,7,26,8,5417
2,7,26,8,5417
3,7,26,8,5417
4,7,26,7,4384
5,7,26,7,4384
1,7,27,54,36624
2,7,27,54,36624
3,7,27,54,36624
4,7,27,50,29640
5,7,27,50,29640
1,7,28,24,16343
2,7,28,24,16343
3,7,28,24,16343
4,7,28,22,13226
5,7,28,22,13226
1,7,29,124,84461
2,7,29,124,84461
3,7,29,124,84461
4,7,29,116,68354
5,7,29,116,68354
1,7,30,50,33646
2,7,30,50,33646
3,7,30,50,33646
4,7,30,46,27229
5,7,30,46,27229
1,7,31,59,40010
2,7,31,59,40010
3,7,31,59,40010
4,7,31,55,32380
5,7,31,55,32380
1,7,32,17,11211
2,7,32,17,11211
3,7,32,17,11211
4,7,32,15,9073
5,7,32,15,9073
1,7,33,93,63119
2,7,33,93,63119
3,7,33,93,63119
4,7,33,87,51082
5,7,33,87,51082
1,7,34,160,108594
2,7,34,160,108594
3,7,34,160,108594
4,7,34,149,87885
5,7,34,149,87885
1,7,35,199,134744
2,7,35,199,134744
3,7,35,199,134744
4,7,35,185,109048
5,7,35,185,109048
1,7,36,157,106605
2,7,36,157,106605
3,7,36,157,106605
4,7,36,146,86275
5,7,36,146,86275
1,7,37,216,146806
2,7,37,216,146806
3,7,37,216,146806
4,7,37,201,118810
5,7,37,201,118810
1,7,38,211,142884
2,7,38,211,142884
3,7,38,211,142884
4,7,38,196,115635
5,7,38,196,115635
1,7,39,158,107559
2,7,39,158,107559
3,7,39,158,107559
4,7,39,148,87047
5,7,39,148,87047
1,8,1,8,5106
2,8,1,8,5106
3,8,1,8,5106
4,8,1,7,4132
5,8,1,7,4132
1,8,2,74,50058
2,8,2,74,50058
3,8,2,74,50058
4,8,2,69,40512
5,8,2,69,40512
1,8,3,22,14957
2,8,3,22,14957
3,8,3,22,14957
4,8,3,21,12105
5,8,3,21,12105
1,8,4,137,92815
2,8,4,137,92815
3,8,4,137,92815
4,8,4,127,75115
5,8,4,127,75115
1,8,5,69,47027
2,8,5,69,47027
3,8,5,69,47027
4,8,5,65,38059
5,8,5,65,38059
1,8,6,26,17938
2,8,6,26,17938
3,8,6,26,17938
4,8,6,25,14517
5,8,6,25,14517
1,8,7,24,16472
2,8,7,24,16472
3,8,7,24,16472
4,8,7,23,13331
5,8,7,23,13331
1,8,8,0,0
2,8,8,0,0
3,8,8,0,0
4,8,8,0,0
5,8,8,0,0
1,8,9,51,34452
2,8,9,51,34452
3,8,9,51,34452
4,8,9,47,27882
5,8,9,47,27882
1,8,10,119,80789
2,8,10,119,80789
3,8,10,119,80789
4,8,10,111,65382
5,8,10,111,65382
1,8,11,113,76466
2,8,11,113,76466
3,8,11,113,76466
4,8,11,105,61884
5,8,11,105,61884
1,8,12,66,44779
2,8,12,66,44779
3,8,12,66,44779
4,8,12,61,36240
5,8,12,61,36240
1,8,13,61,41552
2,8,13,61,41552
3,8,13,61,41552
4,8,13,57,33628
5,8,13,57,33628
1,8,14,27,18062
2,8,14,27,18062
3,8,14,27,18062
4,8,14,25,14617
5,8,14,25,14617
1,8,15,30,20665
2,8,15,30,20665
3,8,15,30,20665
4,8,15,28,16724
5,8,15,28,16724
1,8,16,24,16451
2,8,16,24,16451
3,8,16,24,16451
4,8,16,23,13314
5,8,16,23,13314
1,8,17,31,20854
2,8,17,31,20854
3,8,17,31,20854
4,8,17,29,16877
5,8,17,29,16877
1,8,18,69,46703
2,8,18,69,46703
3,8,18,69,46703
4,8,18,64,37797
5,8,18,64,37797
1,8,19,29,19741
2,8,19,29,19741
3,8,19,29,19741
4,8,19,27,15976
5,8,19,27,15976
1,8,20,98,66661
2,8,20,98,66661
3,8,20,98,66661
4,8,20,91,53948
5,8,20,91,53948
1,8,21,100,67928
2,8,21,100,67928
3,8,21,100,67928
4,8,21,93,54974
5,8,21,93,54974
1,8,22,19,12955
2,8,22,19,12955
3,8,22,19,12955
4,8,22,18,10485
5,8,22,18,10485
1,8,23,17,11769
2,8,23,17,11769
3,8,23,17,11769
4,8,23,16,9524
5,8,23,16,9524
1,8,24,19,12955
2,8,24,19,12955
3,8,24,19,12955
4,8,24,18,10485
5,8,24,18,10485
1,8,25,101,68526
2,8,25,101,68526
3,8,25,101,68526
4,8,25,94,55458
5,8,25,94,55458
1,8,26,30,20103
2,8,26,30,20103
3,8,26,30,20103
4,8,26,28,16269
5,8,26,28,16269
1,8,27,35,24085
2,8,27,35,24085
3,8,27,35,24085
4,8,27,33,19492
5,8,27,33,19492
1,8,28,47,32044
2,8,28,47,32044
3,8,28,47,32044
4,8,28,44,25933
5,8,28,44,25933
1,8,29,148,100208
2,8,29,148,100208
3,8,29,148,100208
4,8,29,137,81098
5,8,29,137,81098
1,8,30,73,49393
2,8,30,73,49393
3,8,30,73,49393
4,8,30,68,39973
5,8,30,68,39973
1,8,31,82,55757
2,8,31,82,55757
3,8,31,82,55757
4,8,31,76,45124
5,8,31,76,45124
1,8,32,11,7146
2,8,32,11,7146
3,8,32,11,7146
4,8,32,10,5783
5,8,32,10,5783
1,8,33,116,78866
2,8,33,116,78866
3,8,33,116,78866
4,8,33,108,63826
5,8,33,108,63826
1,8,34,183,124341
2,8,34,183,124341
3,8,34,183,124341
4,8,34,171,100629
5,8,34,171,100629
1,8,35,222,150491
2,8,35,222,150491
3,8,35,222,150491
4,8,35,206,121792
5,8,35,206,121792
1,8,36,180,122352
2,8,36,180,122352
3,8,36,180,122352
4,8,36,168,99019
5,8,36,168,99019
1,8,37,239,162553
2,8,37,239,162553
3,8,37,239,162553
4,8,37,223,131554
5,8,37,223,131554
1,8,38,234,158631
2,8,38,234,158631
3,8,38,234,158631
4,8,38,218,128380
5,8,38,218,128380
1,8,39,182,123306
2,8,39,182,123306
3,8,39,182,123306
4,8,39,169,99791
5,8,39,169,99791
1,9,1,52,35625
2,9,1,52,35625
3,9,1,52,35625
4,9,1,49,28831
5,9,1,49,28831
1,9,2,119,80577
2,9,2,119,80577
3,9,2,119,80577
4,9,2,111,65211
5,9,2,111,65211
1,9,3,67,45476
2,9,3,67,45476
3,9,3,67,45476
4,9,3,62,36804
5,9,3,62,36804
1,9,4,182,123334
2,9,4,182,123334
3,9,4,182,123334
4,9,4,169,99814
5,9,4,169,99814
1,9,5,114,77546
2,9,5,114,77546
3,9,5,114,77546
4,9,5,106,62758
5,9,5,106,62758
1,9,6,71,48457
2,9,6,71,48457
3,9,6,71,48457
4,9,6,66,39216
5,9,6,66,39216
1,9,7,69,46991
2,9,7,69,46991
3,9,7,69,46991
4,9,7,64,38030
5,9,7,64,38030
1,9,8,51,34452
2,9,8,51,34452
3,9,8,51,34452
4,9,8,47,27882
5,9,8,47,27882
1,9,9,0,0
2,9,9,0,0
3,9,9,0,0
4,9,9,0,0
5,9,9,0,0
1,9,10,164,111308
2,9,10,164,111308
3,9,10,164,111308
4,9,10,153,90081
5,9,10,153,90081
1,9,11,158,106985
2,9,11,158,106985
3,9,11,158,106985
4,9,11,147,86583
5,9,11,147,86583
1,9,12,111,75298
2,9,12,111,75298
3,9,12,111,75298
4,9,12,103,60939
5,9,12,103,60939
1,9,13,106,72071
2,9,13,106,72071
3,9,13,106,72071
4,9,13,99,58327
5,9,13,99,58327
1,9,14,72,48581
2,9,14,72,48581
3,9,14,72,48581
4,9,14,67,39316
5,9,14,67,39316
1,9,15,75,51184
2,9,15,75,51184
3,9,15,75,51184
4,9,15,70,41423
5,9,15,70,41423
1,9,16,69,46970
2,9,16,69,46970
3,9,16,69,46970
4,9,16,64,38013
5,9,16,64,38013
1,9,17,29,19628
2,9,17,29,19628
3,9,17,29,19628
4,9,17,27,15885
5,9,17,27,15885
1,9,18,106,71742
2,9,18,106,71742
3,9,18,106,71742
4,9,18,98,58060
5,9,18,98,58060
1,9,19,66,44779
2,9,19,66,44779
3,9,19,66,44779
4,9,19,61,36240
5,9,19,61,36240
1,9,20,143,97180
2,9,20,143,97180
3,9,20,143,97180
4,9,20,133,78647
5,9,20,133,78647
1,9,21,145,98447
2,9,21,145,98447
3,9,21,145,98447
4,9,21,135,79673
5,9,21,135,79673
1,9,22,39,26506
2,9,22,39,26506
3,9,22,39,26506
4,9,22,36,21451
5,9,22,36,21451
1,9,23,37,25319
2,9,23,37,25319
3,9,23,37,25319
4,9,23,35,20491
5,9,23,35,20491
1,9,24,39,26506
2,9,24,39,26506
3,9,24,39,26506
4,9,24,36,21451
5,9,24,36,21451
1,9,25,146,99045
2,9,25,146,99045
3,9,25,146,99045
4,9,25,136,80157
5,9,25,136,80157
1,9,26,75,50622
2,9,26,75,50622
3,9,26,75,50622
4,9,26,69,40968
5,9,26,69,40968
1,9,27,22,14596
2,9,27,22,14596
3,9,27,22,14596
4,9,27,20,11812
5,9,27,20,11812
1,9,28,92,62563
2,9,28,92,62563
3,9,28,92,62563
4,9,28,86,50632
5,9,28,86,50632
1,9,29,193,130727
2,9,29,193,130727
3,9,29,193,130727
4,9,29,179,105797
5,9,29,179,105797
1,9,30,118,79912
2,9,30,118,79912
3,9,30,118,79912
4,9,30,110,64673
5,9,30,110,64673
1,9,31,127,86276
2,9,31,127,86276
3,9,31,127,86276
4,9,31,118,69823
5,9,31,118,69823
1,9,32,55,37665
2,9,32,55,37665
3,9,32,55,37665
4,9,32,52,30482
5,9,32,52,30482
1,9,33,161,109385
2,9,33,161,109385
3,9,33,161,109385
4,9,33,150,88525
5,9,33,150,88525
1,9,34,228,154860
2,9,34,228,154860
3,9,34,228,154860
4,9,34,212,125328
5,9,34,212,125328
1,9,35,267,181010
2,9,35,267,181010
3,9,35,267,181010
4,9,35,248,146491
5,9,35,248,146491
1,9,36,225,152871
2,9,36,225,152871
3,9,36,225,152871
4,9,36,210,123718
5,9,36,210,123718
1,9,37,284,193072
2,9,37,284,193072
3,9,37,284,193072
4,9,37,265,156253
5,9,37,265,156253
1,9,38,279,189150
2,9,38,279,189150
3,9,38,279,189150
4,9,38,259,153079
5,9,38,259,153079
1,9,39,227,153825
2,9,39,227,153825
3,9,39,227,153825
4,9,39,211,124490
5,9,39,211,124490
1,10,1,116,78762
2,10,1,116,78762
3,10,1,116,78762
4,10,1,108,63741
5,10,1,108,63741
1,10,2,64,43181
2,10,2,64,43181
3,10,2,64,43181
4,10,2,59,34946
5,10,2,59,34946
1,10,3,101,68275
2,10,3,101,68275
3,10,3,101,68275
4,10,3,94,55255
5,10,3,94,55255
1,10,4,18,12316
2,10,4,18,12316
3,10,4,18,12316
4,10,4,17,9967
5,10,4,17,9967
1,10,5,94,63861
2,10,5,94,63861
3,10,5,94,63861
4,10,5,88,51683
5,10,5,88,51683
1,10,6,99,67483
2,10,6,99,67483
3,10,6,99,67483
4,10,6,93,54614
5,10,6,93,54614
1,10,7,96,65041
2,10,7,96,65041
3,10,7,96,65041
4,10,7,89,52638
5,10,7,89,52638
1,10,8,119,80789
2,10,8,119,80789
3,10,8,119,80789
4,10,8,111,65382
5,10,8,111,65382
1,10,9,164,111308
2,10,9,164,111308
3,10,9,164,111308
4,10,9,153,90081
5,10,9,153,90081
1,10,10,0,0
2,10,10,0,0
3,10,10,0,0
4,10,10,0,0
5,10,10,0,0
1,10,11,9,5800
2,10,11,9,5800
3,10,11,9,5800
4,10,11,8,4694
5,10,11,8,4694
1,10,12,71,48057
2,10,12,71,48057
3,10,12,71,48057
4,10,12,66,38892
5,10,12,66,38892
1,10,13,71,48142
2,10,13,71,48142
3,10,13,71,48142
4,10,13,66,38961
5,10,13,66,38961
1,10,14,93,63227
2,10,14,93,63227
3,10,14,93,63227
4,10,14,87,51170
5,10,14,87,51170
1,10,15,111,75203
2,10,15,111,75203
3,10,15,111,75203
4,10,15,103,60862
5,10,15,103,60862
1,10,16,97,65996
2,10,16,97,65996
3,10,16,97,65996
4,10,16,91,53411
5,10,16,91,53411
1,10,17,144,97709
2,10,17,144,97709
3,10,17,144,97709
4,10,17,134,79076
5,10,17,134,79076
1,10,18,167,113212
2,10,18,167,113212
3,10,18,167,113212
4,10,18,155,91622
5,10,18,155,91622
1,10,19,129,87318
2,10,19,129,87318
3,10,19,129,87318
4,10,19,120,70666
5,10,19,120,70666
1,10,20,23,15306
2,10,20,23,15306
3,10,20,23,15306
4,10,20,21,12387
5,10,20,21,12387
1,10,21,21,14380
2,10,21,21,14380
3,10,21,21,14380
4,10,21,20,11637
5,10,21,20,11637
1,10,22,132,89811
2,10,22,132,89811
3,10,22,132,89811
4,10,22,123,72684
5,10,22,123,72684
1,10,23,131,88624
2,10,23,131,88624
3,10,23,131,88624
4,10,23,122,71723
5,10,23,122,71723
1,10,24,132,89811
2,10,24,132,89811
3,10,24,132,89811
4,10,24,123,72684
5,10,24,123,72684
1,10,25,19,12679
2,10,25,19,12679
3,10,25,19,12679
4,10,25,17,10261
5,10,25,17,10261
1,10,26,96,64865
2,10,26,96,64865
3,10,26,96,64865
4,10,26,89,52495
5,10,26,89,52495
1,10,27,149,100941
2,10,27,149,100941
3,10,27,149,100941
4,10,27,138,81691
5,10,27,138,81691
1,10,28,76,51336
2,10,28,76,51336
3,10,28,76,51336
4,10,28,70,41546
5,10,28,70,41546
1,10,29,52,35339
2,10,29,52,35339
3,10,29,52,35339
4,10,29,48,28600
5,10,29,48,28600
1,10,30,61,41164
2,10,30,61,41164
3,10,30,61,41164
4,10,30,56,33314
5,10,30,56,33314
1,10,31,39,26560
2,10,31,39,26560
3,10,31,39,26560
4,10,31,36,21495
5,10,31,36,21495
1,10,32,111,75528
2,10,32,111,75528
3,10,32,111,75528
4,10,32,104,61125
5,10,32,104,61125
1,10,33,5,3484
2,10,33,5,3484
3,10,33,5,3484
4,10,33,5,2820
5,10,33,5,2820
1,10,34,65,43842
2,10,34,65,43842
3,10,34,65,43842
4,10,34,60,35481
5,10,34,60,35481
1,10,35,103,70002
2,10,35,103,70002
3,10,35,103,70002
4,10,35,96,56652
5,10,35,96,56652
1,10,36,62,41853
2,10,36,62,41853
3,10,36,62,41853
4,10,36,57,33872
5,10,36,57,33872
1,10,37,121,82054
2,10,37,121,82054
3,10,37,121,82054
4,10,37,113,66406
5,10,37,113,66406
1,10,38,115,78132
2,10,38,115,78132
3,10,38,115,78132
4,10,38,107,63232
5,10,38,107,63232
1,10,39,63,42807
2,10,39,63,42807
3,10,39,63,42807
4,10,39,59,34644
5,10,39,59,34644
1,11,1,110,74439
2,11,1,110,74439
3,11,1,110,74439
4,11,1,102,60243
5,11,1,102,60243
1,11,2,57,38858
2,11,2,57,38858
3,11,2,57,38858
4,11,2,53,31448
5,11,2,53,31448
1,11,3,94,63953
2,11,3,94,63953
3,11,3,94,63953
4,11,3,88,51757
5,11,3,88,51757
1,11,4,26,17826
2,11,4,26,17826
3,11,4,26,17826
4,11,4,24,14427
5,11,4,24,14427
1,11,5,88,59539
2,11,5,88,59539
3,11,5,88,59539
4,11,5,82,48184
5,11,5,82,48184
1,11,6,93,63161
2,11,6,93,63161
3,11,6,93,63161
4,11,6,87,51116
5,11,6,87,51116
1,11,7,89,60719
2,11,7,89,60719
3,11,7,89,60719
4,11,7,83,49140
5,11,7,83,49140
1,11,8,113,76466
2,11,8,113,76466
3,11,8,113,76466
4,11,8,105,61884
5,11,8,105,61884
1,11,9,158,106985
2,11,9,158,106985
3,11,9,158,106985
4,11,9,147,86583
5,11,9,147,86583
1,11,10,9,5800
2,11,10,9,5800
3,11,10,9,5800
4,11,10,8,4694
5,11,10,8,4694
1,11,11,0,0
2,11,11,0,0
3,11,11,0,0
4,11,11,0,0
5,11,11,0,0
1,11,12,64,43734
2,11,12,64,43734
3,11,12,64,43734
4,11,12,60,35394
5,11,12,60,35394
1,11,13,65,43820
2,11,13,65,43820
3,11,13,65,43820
4,11,13,60,35463
5,11,13,60,35463
1,11,14,87,58905
2,11,14,87,58905
3,11,14,87,58905
4,11,14,81,47672
5,11,14,81,47672
1,11,15,104,70881
2,11,15,104,70881
3,11,15,104,70881
4,11,15,97,57364
5,11,15,97,57364
1,11,16,91,61674
2,11,16,91,61674
3,11,16,91,61674
4,11,16,85,49912
5,11,16,85,49912
1,11,17,138,93387
2,11,17,138,93387
3,11,17,138,93387
4,11,17,128,75578
5,11,17,128,75578
1,11,18,160,108889
2,11,18,160,108889
3,11,18,160,108889
4,11,18,149,88124
5,11,18,149,88124
1,11,19,122,82995
2,11,19,122,82995
3,11,19,122,82995
4,11,19,114,67168
5,11,19,114,67168
1,11,20,16,10984
2,11,20,16,10984
3,11,20,16,10984
4,11,20,15,8889
5,11,20,15,8889
1,11,21,15,10057
2,11,21,15,10057
3,11,21,15,10057
4,11,21,14,8139
5,11,21,14,8139
1,11,22,126,85489
2,11,22,126,85489
3,11,22,126,85489
4,11,22,117,69186
5,11,22,117,69186
1,11,23,124,84302
2,11,23,124,84302
3,11,23,124,84302
4,11,23,116,68225
5,11,23,116,68225
1,11,24,126,85489
2,11,24,126,85489
3,11,24,126,85489
4,11,24,117,69186
5,11,24,117,69186
1,11,25,12,8357
2,11,25,12,8357
3,11,25,12,8357
4,11,25,11,6763
5,11,25,11,6763
1,11,26,89,60542
2,11,26,89,60542
3,11,26,89,60542
4,11,26,83,48997
5,11,26,83,48997
1,11,27,142,96619
2,11,27,142,96619
3,11,27,142,96619
4,11,27,133,78193
5,11,27,133,78193
1,11,28,69,47013
2,11,28,69,47013
3,11,28,69,47013
4,11,28,64,38048
5,11,28,64,38048
1,11,29,51,34944
2,11,29,51,34944
3,11,29,51,34944
4,11,29,48,28280
5,11,29,48,28280
1,11,30,54,36842
2,11,30,54,36842
3,11,30,54,36842
4,11,30,51,29816
5,11,30,51,29816
1,11,31,33,22237
2,11,31,33,22237
3,11,31,33,22237
4,11,31,31,17997
5,11,31,31,17997
1,11,32,105,71206
2,11,32,105,71206
3,11,32,105,71206
4,11,32,98,57626
5,11,32,98,57626
1,11,33,4,2696
2,11,33,4,2696
3,11,33,4,2696
4,11,33,4,2182
5,11,33,4,2182
1,11,34,73,49352
2,11,34,73,49352
3,11,34,73,49352
4,11,34,68,39941
5,11,34,68,39941
1,11,35,111,75502
2,11,35,111,75502
3,11,35,111,75502
4,11,35,104,61104
5,11,35,104,61104
1,11,36,70,47364
2,11,36,70,47364
3,11,36,70,47364
4,11,36,65,38331
5,11,36,65,38331
1,11,37,129,87565
2,11,37,129,87565
3,11,37,129,87565
4,11,37,120,70866
5,11,37,120,70866
1,11,38,123,83643
2,11,38,123,83643
3,11,38,123,83643
4,11,38,115,67692
5,11,38,115,67692
1,11,39,71,48318
2,11,39,71,48318
3,11,39,71,48318
4,11,39,66,39104
5,11,39,66,39104
1,12,1,63,42752
2,12,1,63,42752
3,12,1,63,42752
4,12,1,59,34599
5,12,1,59,34599
1,12,2,14,9328
2,12,2,14,9328
3,12,2,14,9328
4,12,2,13,7549
5,12,2,13,7549
1,12,3,48,32266
2,12,3,48,32266
3,12,3,48,32266
4,12,3,44,26113
5,12,3,44,26113
1,12,4,89,60083
2,12,4,89,60083
3,12,4,89,60083
4,12,4,82,48625
5,12,4,82,48625
1,12,5,43,29194
2,12,5,43,29194
3,12,5,43,29194
4,12,5,40,23627
5,12,5,40,23627
1,12,6,46,31474
2,12,6,46,31474
3,12,6,46,31474
4,12,6,43,25472
5,12,6,43,25472
1,12,7,43,29032
2,12,7,43,29032
3,12,7,43,29032
4,12,7,40,23496
5,12,7,40,23496
1,12,8,66,44779
2,12,8,66,44779
3,12,8,66,44779
4,12,8,61,36240
5,12,8,61,36240
1,12,9,111,75298
2,12,9,111,75298
3,12,9,111,75298
4,12,9,103,60939
5,12,9,103,60939
1,12,10,71,48057
2,12,10,71,48057
3,12,10,71,48057
4,12,10,66,38892
5,12,10,66,38892
1,12,11,64,43734
2,12,11,64,43734
3,12,11,64,43734
4,12,11,60,35394
5,12,11,60,35394
1,12,12,0,0
2,12,12,0,0
3,12,12,0,0
4,12,12,0,0
5,12,12,0,0
1,12,13,7,4583
2,12,13,7,4583
3,12,13,7,4583
4,12,13,6,3709
5,12,13,6,3709
1,12,14,40,27218
2,12,14,40,27218
3,12,14,40,27218
4,12,14,37,22028
5,12,14,37,22028
1,12,15,58,39194
2,12,15,58,39194
3,12,15,58,39194
4,12,15,54,31719
5,12,15,54,31719
1,12,16,44,29987
2,12,16,44,29987
3,12,16,44,29987
4,12,16,41,24268
5,12,16,41,24268
1,12,17,91,61700
2,12,17,91,61700
3,12,17,91,61700
4,12,17,85,49934
5,12,17,85,49934
1,12,18,114,77618
2,12,18,114,77618
3,12,18,114,77618
4,12,18,106,62816
5,12,18,106,62816
1,12,19,76,51309
2,12,19,76,51309
3,12,19,76,51309
4,12,19,70,41524
5,12,19,70,41524
1,12,20,50,33929
2,12,20,50,33929
3,12,20,50,33929
4,12,20,47,27458
5,12,20,47,27458
1,12,21,52,35196
2,12,21,52,35196
3,12,21,52,35196
4,12,21,48,28484
5,12,21,48,28484
1,12,22,79,53802
2,12,22,79,53802
3,12,22,79,53802
4,12,22,74,43542
5,12,22,74,43542
1,12,23,78,52615
2,12,23,78,52615
3,12,23,78,52615
4,12,23,72,42581
5,12,23,72,42581
1,12,24,79,53802
2,12,24,79,53802
3,12,24,79,53802
4,12,24,74,43542
5,12,24,74,43542
1,12,25,53,35794
2,12,25,53,35794
3,12,25,53,35794
4,12,25,49,28968
5,12,25,49,28968
1,12,26,43,28855
2,12,26,43,28855
3,12,26,43,28855
4,12,26,40,23353
5,12,26,40,23353
1,12,27,96,64932
2,12,27,96,64932
3,12,27,96,64932
4,12,27,89,52549
5,12,27,89,52549
1,12,28,23,15875
2,12,28,23,15875
3,12,28,23,15875
4,12,28,22,12848
5,12,28,22,12848
1,12,29,99,67476
2,12,29,99,67476
3,12,29,99,67476
4,12,29,93,54608
5,12,29,93,54608
1,12,30,15,9884
2,12,30,15,9884
3,12,30,15,9884
4,12,30,14,7999
5,12,30,14,7999
1,12,31,34,23025
2,12,31,34,23025
3,12,31,34,23025
4,12,31,32,18634
5,12,31,32,18634
1,12,32,58,39519
2,12,32,58,39519
3,12,32,58,39519
4,12,32,54,31982
5,12,32,54,31982
1,12,33,68,46134
2,12,33,68,46134
3,12,33,68,46134
4,12,33,63,37336
5,12,33,63,37336
1,12,34,135,91609
2,12,34,135,91609
3,12,34,135,91609
4,12,34,126,74139
5,12,34,126,74139
1,12,35,173,117759
2,12,35,173,117759
3,12,35,173,117759
4,12,35,162,95302
5,12,35,162,95302
1,12,36,132,89620
2,12,36,132,89620
3,12,36,132,89620
4,12,36,123,72530
5,12,36,123,72530
1,12,37,191,129821
2,12,37,191,129821
3,12,37,191,129821
4,12,37,178,105064
5,12,37,178,105064
1,12,38,185,125899
2,12,38,185,125899
3,12,38,185,125899
4,12,38,173,101890
5,12,38,173,101890
1,12,39,133,90574
2,12,39,133,90574
3,12,39,133,90574
4,12,39,124,73302
5,12,39,124,73302
1,13,1,58,39524
2,13,1,58,39524
3,13,1,58,39524
4,13,1,54,31987
5,13,1,54,31987
1,13,2,18,12169
2,13,2,18,12169
3,13,2,18,12169
