#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,5,6,7
# Vessel count: 3,4,3,3
# Number of cargoes: 23
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,8,21,13200
2,13,137,13200
3,31,0,13200
4,14,0,5800
5,12,75,5800
6,12,0,5800
7,27,55,5800
8,38,0,2950
9,19,90,2950
10,17,32,2950
11,24,70,3570
12,32,0,3570
13,9,143,3570
# number of cargoes
23
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,5,6,7,8,9,10,12,13,14,15,16,17,20,21,22,23
2,5,6,7,8,9,10,12,13,16,21
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22
4,1,3,5,6,7,8,9,10,12,13,14,15,16,17,19,20,21,22,23
5,5,6,7,8,9,10,12,13,15,16,17,21
6,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22
7,5,6,7,8,9,10,12,13,15,16,21,22,23
8,6,8,9,10,13,16,21
9,5,6,8,9,10,13,14,16,21,22
10,5,6,8,9,10,13,14,16,21,22,23
11,5,6,8,9,10,13,16,21,22
12,5,6,8,9,10,13,14,16,17,21,22,23
13,5,6,8,9,10,16,21
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,3716,337268,33,105,33,497
2,10,36,1499,269975,0,72,0,443
3,31,35,5741,333759,0,72,0,694
4,29,34,1729,356926,0,72,0,507
5,17,35,2808,566029,159,231,159,832
6,31,37,2836,713124,351,423,351,859
7,32,27,5495,551326,174,246,174,617
8,31,34,923,357954,478,550,478,927
9,31,27,2435,381537,361,433,361,824
10,2,38,2418,431499,583,655,583,1127
11,11,35,5782,551356,0,72,0,464
12,17,37,5739,469847,241,313,241,944
13,25,9,1612,417086,199,271,199,736
14,18,11,2014,428890,64,136,64,609
15,15,21,5176,488240,74,146,74,565
16,11,19,1957,341691,356,428,356,856
17,13,5,3109,215475,33,105,33,436
18,33,34,891,236913,0,72,0,421
19,30,39,4559,625073,7,79,7,503
20,22,27,3781,219732,0,72,0,374
21,19,32,2006,215136,248,320,248,680
22,19,27,2362,309333,63,135,63,511
23,17,35,2553,858416,0,72,0,646
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
11,6,37,237,81732
12,6,37,237,81732
13,6,37,237,81732
1,6,38,214,145326
2,6,38,214,145326
3,6,38,214,145326
4,6,38,214,74536
5,6,38,214,74536
6,6,38,214,74536
7,6,38,214,74536
8,6,38,222,54659
9,6,38,222,54659
10,6,38,222,54659
11,6,38,231,79584
12,6,38,231,79584
13,6,38,231,79584
1,6,39,162,110001
2,6,39,162,110001
3,6,39,162,110001
4,6,39,162,56418
5,6,39,162,56418
6,6,39,162,56418
7,6,39,162,56418
8,6,39,168,41373
9,6,39,168,41373
10,6,39,168,41373
11,6,39,175,60239
12,6,39,175,60239
13,6,39,175,60239
1,7,1,21,14445
2,7,1,21,14445
3,7,1,21,14445
4,7,1,21,7409
5,7,1,21,7409
6,7,1,21,7409
7,7,1,21,7409
8,7,1,22,5433
9,7,1,22,5433
10,7,1,22,5433
11,7,1,23,7910
12,7,1,23,7910
13,7,1,23,7910
1,7,2,51,34311
2,7,2,51,34311
3,7,2,51,34311
4,7,2,51,17598
5,7,2,51,17598
6,7,2,51,17598
7,7,2,51,17598
8,7,2,52,12905
9,7,2,52,12905
10,7,2,52,12905
11,7,2,55,18789
12,7,2,55,18789
13,7,2,55,18789
1,7,3,5,3506
2,7,3,5,3506
3,7,3,5,3506
4,7,3,5,1798
5,7,3,5,1798
6,7,3,5,1798
7,7,3,5,1798
8,7,3,5,1319
9,7,3,5,1319
10,7,3,5,1319
11,7,3,6,1920
12,7,3,6,1920
13,7,3,6,1920
1,7,4,114,77068
2,7,4,114,77068
3,7,4,114,77068
4,7,4,114,39527
5,7,4,114,39527
6,7,4,114,39527
7,7,4,114,39527
8,7,4,118,28986
9,7,4,118,28986
10,7,4,118,28986
11,7,4,123,42204
12,7,4,123,42204
13,7,4,123,42204
1,7,5,46,31326
2,7,5,46,31326
3,7,5,46,31326
4,7,5,46,16067
5,7,5,46,16067
6,7,5,46,16067
7,7,5,46,16067
8,7,5,48,11782
9,7,5,48,11782
10,7,5,48,11782
11,7,5,50,17155
12,7,5,50,17155
13,7,5,50,17155
1,7,6,4,2442
2,7,6,4,2442
3,7,6,4,2442
4,7,6,4,1252
5,7,6,4,1252
6,7,6,4,1252
7,7,6,4,1252
8,7,6,4,918
9,7,6,4,918
10,7,6,4,918
11,7,6,4,1337
12,7,6,4,1337
13,7,6,4,1337
1,7,7,0,0
2,7,7,0,0
3,7,7,0,0
4,7,7,0,0
5,7,7,0,0
6,7,7,0,0
7,7,7,0,0
8,7,7,0,0
9,7,7,0,0
10,7,7,0,0
11,7,7,0,0
12,7,7,0,0
13,7,7,0,0
1,7,8,24,16472
2,7,8,24,16472
3,7,8,24,16472
4,7,8,24,8448
5,7,8,24,8448
6,7,8,24,8448
7,7,8,24,8448
8,7,8,25,6195
9,7,8,25,6195
10,7,8,25,6195
11,7,8,26,9020
12,7,8,26,9020
13,7,8,26,9020
1,7,9,69,46991
2,7,9,69,46991
3,7,9,69,46991
4,7,9,69,24101
5,7,9,69,24101
6,7,9,69,24101
7,7,9,69,24101
8,7,9,72,17674
9,7,9,72,17674
10,7,9,72,17674
11,7,9,75,25733
12,7,9,75,25733
13,7,9,75,25733
1,7,10,96,65041
2,7,10,96,65041
3,7,10,96,65041
4,7,10,96,33359
5,7,10,96,33359
6,7,10,96,33359
7,7,10,96,33359
8,7,10,100,24463
9,7,10,100,24463
10,7,10,100,24463
11,7,10,103,35618
12,7,10,103,35618
13,7,10,103,35618
1,7,11,89,60719
2,7,11,89,60719
3,7,11,89,60719
4,7,11,89,31142
5,7,11,89,31142
6,7,11,89,31142
7,7,11,89,31142
8,7,11,93,22837
9,7,11,93,22837
10,7,11,93,22837
11,7,11,97,33251
12,7,11,97,33251
13,7,11,97,33251
1,7,12,43,29032
2,7,12,43,29032
3,7,12,43,29032
4,7,12,43,14890
5,7,12,43,14890
6,7,12,43,14890
7,7,12,43,14890
8,7,12,44,10919
9,7,12,44,10919
10,7,12,44,10919
11,7,12,46,15899
12,7,12,46,15899
13,7,12,46,15899
1,7,13,38,25804
2,7,13,38,25804
3,7,13,38,25804
4,7,13,38,13235
5,7,13,38,13235
6,7,13,38,13235
7,7,13,38,13235
8,7,13,39,9705
9,7,13,39,9705
10,7,13,39,9705
11,7,13,41,14131
12,7,13,41,14131
13,7,13,41,14131
1,7,14,3,1841
2,7,14,3,1841
3,7,14,3,1841
4,7,14,3,944
5,7,14,3,944
6,7,14,3,944
7,7,14,3,944
8,7,14,3,693
9,7,14,3,693
10,7,14,3,693
11,7,14,3,1008
12,7,14,3,1008
13,7,14,3,1008
1,7,15,20,13352
2,7,15,20,13352
3,7,15,20,13352
4,7,15,20,6848
5,7,15,20,6848
6,7,15,20,6848
7,7,15,20,6848
8,7,15,20,5022
9,7,15,20,5022
10,7,15,20,5022
11,7,15,21,7312
12,7,15,21,7312
13,7,15,21,7312
1,7,16,1,955
2,7,16,1,955
3,7,16,1,955
4,7,16,1,490
5,7,16,1,490
6,7,16,1,490
7,7,16,1,490
8,7,16,1,359
9,7,16,1,359
10,7,16,1,359
11,7,16,2,523
12,7,16,2,523
13,7,16,2,523
1,7,17,49,33393
2,7,17,49,33393
3,7,17,49,33393
4,7,17,49,17127
5,7,17,49,17127
6,7,17,49,17127
7,7,17,49,17127
8,7,17,51,12559
9,7,17,51,12559
10,7,17,51,12559
11,7,17,53,18287
12,7,17,53,18287
13,7,17,53,18287
1,7,18,75,50770
2,7,18,75,50770
3,7,18,75,50770
4,7,18,75,26040
5,7,18,75,26040
6,7,18,75,26040
7,7,18,75,26040
8,7,18,78,19095
9,7,18,78,19095
10,7,18,78,19095
11,7,18,81,27803
12,7,18,81,27803
13,7,18,81,27803
1,7,19,36,24164
2,7,19,36,24164
3,7,19,36,24164
4,7,19,36,12393
5,7,19,36,12393
6,7,19,36,12393
7,7,19,36,12393
8,7,19,37,9088
9,7,19,37,9088
10,7,19,37,9088
11,7,19,38,13233
12,7,19,38,13233
13,7,19,38,13233
1,7,20,75,50913
2,7,20,75,50913
3,7,20,75,50913
4,7,20,75,26113
5,7,20,75,26113
6,7,20,75,26113
7,7,20,75,26113
8,7,20,78,19149
9,7,20,78,19149
10,7,20,78,19149
11,7,20,81,27881
12,7,20,81,27881
13,7,20,81,27881
1,7,21,77,52180
2,7,21,77,52180
3,7,21,77,52180
4,7,21,77,26763
5,7,21,77,26763
6,7,21,77,26763
7,7,21,77,26763
8,7,21,80,19626
9,7,21,80,19626
10,7,21,80,19626
11,7,21,83,28575
12,7,21,83,28575
13,7,21,83,28575
1,7,22,38,25494
2,7,22,38,25494
3,7,22,38,25494
4,7,22,38,13076
5,7,22,38,13076
6,7,22,38,13076
7,7,22,38,13076
8,7,22,39,9589
9,7,22,39,9589
10,7,22,39,9589
11,7,22,41,13961
12,7,22,41,13961
13,7,22,41,13961
1,7,23,36,24308
2,7,23,36,24308
3,7,23,36,24308
4,7,23,36,12467
5,7,23,36,12467
6,7,23,36,12467
7,7,23,36,12467
8,7,23,37,9142
9,7,23,37,9142
10,7,23,37,9142
11,7,23,39,13311
12,7,23,39,13311
13,7,23,39,13311
1,7,24,38,25494
2,7,24,38,25494
3,7,24,38,25494
4,7,24,38,13076
5,7,24,38,13076
6,7,24,38,13076
7,7,24,38,13076
8,7,24,39,9589
9,7,24,39,9589
10,7,24,39,9589
11,7,24,41,13961
12,7,24,41,13961
13,7,24,41,13961
1,7,25,78,52778
2,7,25,78,52778
3,7,25,78,52778
4,7,25,78,27070
5,7,25,78,27070
6,7,25,78,27070
7,7,25,78,27070
8,7,25,81,19851
9,7,25,81,19851
10,7,25,81,19851
11,7,25,84,28903
12,7,25,84,28903
13,7,25,84,28903
1,7,26,8,5417
2,7,26,8,5417
3,7,26,8,5417
4,7,26,8,2779
5,7,26,8,2779
6,7,26,8,2779
7,7,26,8,2779
8,7,26,8,2038
9,7,26,8,2038
10,7,26,8,2038
11,7,26,9,2967
12,7,26,9,2967
13,7,26,9,2967
1,7,27,54,36624
2,7,27,54,36624
3,7,27,54,36624
4,7,27,54,18784
5,7,27,54,18784
6,7,27,54,18784
7,7,27,54,18784
8,7,27,56,13775
9,7,27,56,13775
10,7,27,56,13775
11,7,27,58,20056
12,7,27,58,20056
13,7,27,58,20056
1,7,28,24,16343
2,7,28,24,16343
3,7,28,24,16343
4,7,28,24,8382
5,7,28,24,8382
6,7,28,24,8382
7,7,28,24,8382
8,7,28,25,6147
9,7,28,25,6147
10,7,28,25,6147
11,7,28,26,8950
12,7,28,26,8950
13,7,28,26,8950
1,7,29,124,84461
2,7,29,124,84461
3,7,29,124,84461
4,7,29,124,43319
5,7,29,124,43319
6,7,29,124,43319
7,7,29,124,43319
8,7,29,129,31767
9,7,29,129,31767
10,7,29,129,31767
11,7,29,134,46253
12,7,29,134,46253
13,7,29,134,46253
1,7,30,50,33646
2,7,30,50,33646
3,7,30,50,33646
4,7,30,50,17257
5,7,30,50,17257
6,7,30,50,17257
7,7,30,50,17257
8,7,30,51,12655
9,7,30,51,12655
10,7,30,51,12655
11,7,30,54,18425
12,7,30,54,18425
13,7,30,54,18425
1,7,31,59,40010
2,7,31,59,40010
3,7,31,59,40010
4,7,31,59,20521
5,7,31,59,20521
6,7,31,59,20521
7,7,31,59,20521
8,7,31,61,15048
9,7,31,61,15048
10,7,31,61,15048
11,7,31,64,21910
12,7,31,64,21910
13,7,31,64,21910
1,7,32,17,11211
2,7,32,17,11211
3,7,32,17,11211
4,7,32,17,5750
5,7,32,17,5750
6,7,32,17,5750
7,7,32,17,5750
8,7,32,17,4217
9,7,32,17,4217
10,7,32,17,4217
11,7,32,18,6140
12,7,32,18,6140
13,7,32,18,6140
1,7,33,93,63119
2,7,33,93,63119
3,7,33,93,63119
4,7,33,93,32373
5,7,33,93,32373
6,7,33,93,32373
7,7,33,93,32373
8,7,33,97,23740
9,7,33,97,23740
10,7,33,97,23740
11,7,33,100,34565
12,7,33,100,34565
13,7,33,100,34565
1,7,34,160,108594
2,7,34,160,108594
3,7,34,160,108594
4,7,34,160,55697
5,7,34,160,55697
6,7,34,160,55697
7,7,34,160,55697
8,7,34,166,40844
9,7,34,166,40844
10,7,34,166,40844
11,7,34,173,59469
12,7,34,173,59469
13,7,34,173,59469
1,7,35,199,134744
2,7,35,199,134744
3,7,35,199,134744
4,7,35,199,69109
5,7,35,199,69109
6,7,35,199,69109
7,7,35,199,69109
8,7,35,206,50679
9,7,35,206,50679
10,7,35,206,50679
11,7,35,214,73789
12,7,35,214,73789
13,7,35,214,73789
1,7,36,157,106605
2,7,36,157,106605
3,7,36,157,106605
4,7,36,157,54677
5,7,36,157,54677
6,7,36,157,54677
7,7,36,157,54677
8,7,36,163,40096
9,7,36,163,40096
10,7,36,163,40096
11,7,36,170,58380
12,7,36,170,58380
13,7,36,170,58380
1,7,37,216,146806
2,7,37,216,146806
3,7,37,216,146806
4,7,37,216,75296
5,7,37,216,75296
6,7,37,216,75296
7,7,37,216,75296
8,7,37,225,55216
9,7,37,225,55216
10,7,37,225,55216
11,7,37,234,80395
12,7,37,234,80395
13,7,37,234,80395
1,7,38,211,142884
2,7,38,211,142884
3,7,38,211,142884
4,7,38,211,73284
5,7,38,211,73284
6,7,38,211,73284
7,7,38,211,73284
8,7,38,219,53741
9,7,38,219,53741
10,7,38,219,53741
11,7,38,227,78247
12,7,38,227,78247
13,7,38,227,78247
1,7,39,158,107559
2,7,39,158,107559
3,7,39,158,107559
4,7,39,158,55166
5,7,39,158,55166
6,7,39,158,55166
7,7,39,158,55166
8,7,39,165,40455
9,7,39,165,40455
10,7,39,165,40455
11,7,39,171,58902
12,7,39,171,58902
13,7,39,171,58902
1,8,1,8,5106
2,8,1,8,5106
3,8,1,8,5106
4,8,1,8,2619
5,8,1,8,2619
6,8,1,8,2619
7,8,1,8,2619
8,8,1,8,1920
9,8,1,8,1920
10,8,1,8,1920
11,8,1,8,2796
12,8,1,8,2796
13,8,1,8,2796
1,8,2,74,50058
2,8,2,74,50058
3,8,2,74,50058
4,8,2,74,25674
5,8,2,74,25674
6,8,2,74,25674
7,8,2,74,25674
8,8,2,77,18828
9,8,2,77,18828
10,8,2,77,18828
11,8,2,80,27413
12,8,2,80,27413
13,8,2,80,27413
1,8,3,22,14957
2,8,3,22,14957
3,8,3,22,14957
4,8,3,22,7672
5,8,3,22,7672
6,8,3,22,7672
7,8,3,22,7672
8,8,3,23,5626
9,8,3,23,5626
10,8,3,23,5626
11,8,3,24,8191
12,8,3,24,8191
13,8,3,24,8191
1,8,4,137,92815
2,8,4,137,92815
3,8,4,137,92815
4,8,4,137,47604
5,8,4,137,47604
6,8,4,137,47604
7,8,4,137,47604
8,8,4,142,34909
9,8,4,142,34909
10,8,4,142,34909
11,8,4,148,50828
12,8,4,148,50828
13,8,4,148,50828
1,8,5,69,47027
2,8,5,69,47027
3,8,5,69,47027
4,8,5,69,24120
5,8,5,69,24120
6,8,5,69,24120
7,8,5,69,24120
8,8,5,72,17688
9,8,5,72,17688
10,8,5,72,17688
11,8,5,75,25753
12,8,5,75,25753
13,8,5,75,25753
1,8,6,26,17938
2,8,6,26,17938
3,8,6,26,17938
4,8,6,26,9200
5,8,6,26,9200
6,8,6,26,9200
7,8,6,26,9200
8,8,6,27,6747
9,8,6,27,6747
10,8,6,27,6747
11,8,6,29,9823
12,8,6,29,9823
13,8,6,29,9823
1,8,7,24,16472
2,8,7,24,16472
3,8,7,24,16472
4,8,7,24,8448
5,8,7,24,8448
6,8,7,24,8448
7,8,7,24,8448
8,8,7,25,6195
9,8,7,25,6195
10,8,7,25,6195
11,8,7,26,9020
12,8,7,26,9020
13,8,7,26,9020
1,8,8,0,0
2,8,8,0,0
3,8,8,0,0
4,8,8,0,0
5,8,8,0,0
6,8,8,0,0
7,8,8,0,0
8,8,8,0,0
9,8,8,0,0
10,8,8,0,0
11,8,8,0,0
12,8,8,0,0
13,8,8,0,0
1,8,9,51,34452
2,8,9,51,34452
3,8,9,51,34452
4,8,9,51,17670
5,8,9,51,17670
6,8,9,51,17670
7,8,9,51,17670
8,8,9,53,12958
9,8,9,53,12958
10,8,9,53,12958
11,8,9,55,18867
12,8,9,55,18867
13,8,9,55,18867
1,8,10,119,80789
2,8,10,119,80789
3,8,10,119,80789
4,8,10,119,41436
5,8,10,119,41436
6,8,10,119,41436
7,8,10,119,41436
8,8,10,124,30386
9,8,10,124,30386
10,8,10,124,30386
11,8,10,129,44242
12,8,10,129,44242
13,8,10,129,44242
1,8,11,113,76466
2,8,11,113,76466
3,8,11,113,76466
4,8,11,113,39219
5,8,11,113,39219
6,8,11,113,39219
7,8,11,113,39219
8,8,11,117,28760
9,8,11,117,28760
10,8,11,117,28760
11,8,11,122,41875
12,8,11,122,41875
13,8,11,122,41875
1,8,12,66,44779
2,8,12,66,44779
3,8,12,66,44779
4,8,12,66,22967
5,8,12,66,22967
6,8,12,66,22967
7,8,12,66,22967
8,8,12,69,16842
9,8,12,69,16842
10,8,12,69,16842
11,8,12,71,24522
12,8,12,71,24522
13,8,12,71,24522
1,8,13,61,41552
2,8,13,61,41552
3,8,13,61,41552
4,8,13,61,21311
5,8,13,61,21311
6,8,13,61,21311
7,8,13,61,21311
8,8,13,64,15628
9,8,13,64,15628
10,8,13,64,15628
11,8,13,66,22755
12,8,13,66,22755
13,8,13,66,22755
1,8,14,27,18062
2,8,14,27,18062
3,8,14,27,18062
4,8,14,27,9264
5,8,14,27,9264
6,8,14,27,9264
7,8,14,27,9264
8,8,14,28,6793
9,8,14,28,6793
10,8,14,28,6793
11,8,14,29,9891
12,8,14,29,9891
13,8,14,29,9891
1,8,15,30,20665
2,8,15,30,20665
3,8,15,30,20665
4,8,15,30,10599
5,8,15,30,10599
6,8,15,30,10599
7,8,15,30,10599
8,8,15,32,7772
9,8,15,32,7772
10,8,15,32,7772
11,8,15,33,11317
12,8,15,33,11317
13,8,15,33,11317
1,8,16,24,16451
2,8,16,24,16451
3,8,16,24,16451
4,8,16,24,8438
5,8,16,24,8438
6,8,16,24,8438
7,8,16,24,8438
8,8,16,25,6188
9,8,16,25,6188
10,8,16,25,6188
11,8,16,26,9009
12,8,16,26,9009
13,8,16,26,9009
1,8,17,31,20854
2,8,17,31,20854
3,8,17,31,20854
4,8,17,31,10696
5,8,17,31,10696
6,8,17,31,10696
7,8,17,31,10696
8,8,17,32,7843
9,8,17,32,7843
10,8,17,32,7843
11,8,17,33,11420
12,8,17,33,11420
13,8,17,33,11420
1,8,18,69,46703
2,8,18,69,46703
3,8,18,69,46703
4,8,18,69,23954
5,8,18,69,23954
6,8,18,69,23954
7,8,18,69,23954
8,8,18,71,17566
9,8,18,71,17566
10,8,18,71,17566
11,8,18,74,25576
12,8,18,74,25576
13,8,18,74,25576
1,8,19,29,19741
2,8,19,29,19741
3,8,19,29,19741
4,8,19,29,10125
5,8,19,29,10125
6,8,19,29,10125
7,8,19,29,10125
8,8,19,30,7425
9,8,19,30,7425
10,8,19,30,7425
11,8,19,31,10811
12,8,19,31,10811
13,8,19,31,10811
1,8,20,98,66661
2,8,20,98,66661
3,8,20,98,66661
4,8,20,98,34190
5,8,20,98,34190
6,8,20,98,34190
7,8,20,98,34190
8,8,20,102,25072
9,8,20,102,25072
10,8,20,102,25072
11,8,20,106,36505
12,8,20,106,36505
13,8,20,106,36505
1,8,21,100,67928
2,8,21,100,67928
3,8,21,100,67928
4,8,21,100,34840
5,8,21,100,34840
6,8,21,100,34840
7,8,21,100,34840
8,8,21,104,25549
9,8,21,104,25549
10,8,21,104,25549
11,8,21,108,37199
12,8,21,108,37199
13,8,21,108,37199
1,8,22,19,12955
2,8,22,19,12955
3,8,22,19,12955
4,8,22,19,6645
5,8,22,19,6645
6,8,22,19,6645
7,8,22,19,6645
8,8,22,20,4873
9,8,22,20,4873
10,8,22,20,4873
11,8,22,21,7095
12,8,22,21,7095
13,8,22,21,7095
1,8,23,17,11769
2,8,23,17,11769
3,8,23,17,11769
4,8,23,17,6036
5,8,23,17,6036
6,8,23,17,6036
7,8,23,17,6036
8,8,23,18,4426
9,8,23,18,4426
10,8,23,18,4426
11,8,23,19,6445
12,8,23,19,6445
13,8,23,19,6445
1,8,24,19,12955
2,8,24,19,12955
3,8,24,19,12955
4,8,24,19,6645
5,8,24,19,6645
6,8,24,19,6645
7,8,24,19,6645
8,8,24,20,4873
9,8,24,20,4873
10,8,24,20,4873
11,8,24,21,7095
12,8,24,21,7095
13,8,24,21,7095
1,8,25,101,68526
2,8,25,101,68526
3,8,25,101,68526
4,8,25,101,35146
5,8,25,101,35146
6,8,25,101,35146
7,8,25,101,35146
8,8,25,105,25774
9,8,25,105,25774
10,8,25,105,25774
11,8,25,109,37526
12,8,25,109,37526
13,8,25,109,37526
1,8,26,30,20103
2,8,26,30,20103
3,8,26,30,20103
4,8,26,30,10311
5,8,26,30,10311
6,8,26,30,10311
7,8,26,30,10311
8,8,26,31,7561
9,8,26,31,7561
10,8,26,31,7561
11,8,26,32,11009
12,8,26,32,11009
13,8,26,32,11009
1,8,27,35,24085
2,8,27,35,24085
3,8,27,35,24085
4,8,27,35,12353
5,8,27,35,12353
6,8,27,35,12353
7,8,27,35,12353
8,8,27,37,9059
9,8,27,37,9059
10,8,27,37,9059
11,8,27,38,13190
12,8,27,38,13190
13,8,27,38,13190
1,8,28,47,32044
2,8,28,47,32044
3,8,28,47,32044
4,8,28,47,16435
5,8,28,47,16435
6,8,28,47,16435
7,8,28,47,16435
8,8,28,49,12052
9,8,28,49,12052
10,8,28,49,12052
11,8,28,51,17548
12,8,28,51,17548
13,8,28,51,17548
1,8,29,148,100208
2,8,29,148,100208
3,8,29,148,100208
4,8,29,148,51396
5,8,29,148,51396
6,8,29,148,51396
7,8,29,148,51396
8,8,29,153,37690
9,8,29,153,37690
10,8,29,153,37690
11,8,29,159,54877
12,8,29,159,54877
13,8,29,159,54877
1,8,30,73,49393
2,8,30,73,49393
3,8,30,73,49393
4,8,30,73,25333
5,8,30,73,25333
6,8,30,73,25333
7,8,30,73,25333
8,8,30,76,18577
9,8,30,76,18577
10,8,30,76,18577
11,8,30,79,27049
12,8,30,79,27049
13,8,30,79,27049
1,8,31,82,55757
2,8,31,82,55757
3,8,31,82,55757
4,8,31,82,28597
5,8,31,82,28597
6,8,31,82,28597
7,8,31,82,28597
8,8,31,85,20971
9,8,31,85,20971
10,8,31,85,20971
11,8,31,89,30534
12,8,31,89,30534
13,8,31,89,30534
1,8,32,11,7146
2,8,32,11,7146
3,8,32,11,7146
4,8,32,11,3665
5,8,32,11,3665
6,8,32,11,3665
7,8,32,11,3665
8,8,32,11,2688
9,8,32,11,2688
10,8,32,11,2688
11,8,32,11,3913
12,8,32,11,3913
13,8,32,11,3913
1,8,33,116,78866
2,8,33,116,78866
3,8,33,116,78866
4,8,33,116,40450
5,8,33,116,40450
6,8,33,116,40450
7,8,33,116,40450
8,8,33,121,29663
9,8,33,121,29663
10,8,33,121,29663
11,8,33,125,43189
12,8,33,125,43189
13,8,33,125,43189
1,8,34,183,124341
2,8,34,183,124341
3,8,34,183,124341
4,8,34,183,63774
5,8,34,183,63774
6,8,34,183,63774
7,8,34,183,63774
8,8,34,190,46767
9,8,34,190,46767
10,8,34,190,46767
11,8,34,198,68092
12,8,34,198,68092
13,8,34,198,68092
1,8,35,222,150491
2,8,35,222,150491
3,8,35,222,150491
4,8,35,222,77186
5,8,35,222,77186
6,8,35,222,77186
7,8,35,222,77186
8,8,35,230,56602
9,8,35,230,56602
10,8,35,230,56602
11,8,35,239,82413
12,8,35,239,82413
13,8,35,239,82413
1,8,36,180,122352
2,8,36,180,122352
3,8,36,180,122352
4,8,36,180,62753
5,8,36,180,62753
6,8,36,180,62753
7,8,36,180,62753
8,8,36,187,46019
9,8,36,187,46019
10,8,36,187,46019
11,8,36,195,67003
12,8,36,195,67003
13,8,36,195,67003
1,8,37,239,162553
2,8,37,239,162553
3,8,37,239,162553
4,8,37,239,83372
5,8,37,239,83372
6,8,37,239,83372
7,8,37,239,83372
8,8,37,249,61139
9,8,37,249,61139
10,8,37,249,61139
11,8,37,259,89018
12,8,37,259,89018
13,8,37,259,89018
1,8,38,234,158631
2,8,38,234,158631
3,8,38,234,158631
4,8,38,234,81361
5,8,38,234,81361
6,8,38,234,81361
7,8,38,234,81361
8,8,38,243,59664
9,8,38,243,59664
10,8,38,243,59664
11,8,38,252,86870
12,8,38,252,86870
13,8,38,252,86870
1,8,39,182,123306
2,8,39,182,123306
3,8,39,182,123306
4,8,39,182,63243
5,8,39,182,63243
6,8,39,182,63243
7,8,39,182,63243
8,8,39,189,46377
9,8,39,189,46377
10,8,39,189,46377
11,8,39,196,67526
12,8,39,196,67526
13,8,39,196,67526
1,9,1,52,35625
2,9,1,52,35625
3,9,1,52,35625
4,9,1,52,18272
5,9,1,52,18272
6,9,1,52,18272
7,9,1,52,18272
8,9,1,55,13399
9,9,1,55,13399
10,9,1,55,13399
11,9,1,57,19509
12,9,1,57,19509
13,9,1,57,19509
1,9,2,119,80577
2,9,2,119,80577
3,9,2,119,80577
4,9,2,119,41327
5,9,2,119,41327
6,9,2,119,41327
7,9,2,119,41327
8,9,2,123,30306
9,9,2,123,30306
10,9,2,123,30306
11,9,2,128,44126
12,9,2,128,44126
13,9,2,128,44126
1,9,3,67,45476
2,9,3,67,45476
3,9,3,67,45476
4,9,3,67,23324
5,9,3,67,23324
6,9,3,67,23324
7,9,3,67,23324
8,9,3,70,17104
9,9,3,70,17104
10,9,3,70,17104
11,9,3,72,24904
12,9,3,72,24904
13,9,3,72,24904
1,9,4,182,123334
2,9,4,182,123334
3,9,4,182,123334
4,9,4,182,63257
5,9,4,182,63257
6,9,4,182,63257
7,9,4,182,63257
8,9,4,189,46388
9,9,4,189,46388
10,9,4,189,46388
11,9,4,196,67541
12,9,4,196,67541
13,9,4,196,67541
1,9,5,114,77546
2,9,5,114,77546
3,9,5,114,77546
4,9,5,114,39773
5,9,5,114,39773
6,9,5,114,39773
7,9,5,114,39773
8,9,5,119,29166
9,9,5,119,29166
10,9,5,119,29166
11,9,5,123,42466
12,9,5,123,42466
13,9,5,123,42466
1,9,6,71,48457
2,9,6,71,48457
3,9,6,71,48457
4,9,6,71,24853
5,9,6,71,24853
6,9,6,71,24853
7,9,6,71,24853
8,9,6,74,18226
9,9,6,74,18226
10,9,6,74,18226
11,9,6,77,26536
12,9,6,77,26536
13,9,6,77,26536
1,9,7,69,46991
2,9,7,69,46991
3,9,7,69,46991
4,9,7,69,24101
5,9,7,69,24101
6,9,7,69,24101
7,9,7,69,24101
8,9,7,72,17674
9,9,7,72,17674
10,9,7,72,17674
11,9,7,75,25733
12,9,7,75,25733
13,9,7,75,25733
1,9,8,51,34452
2,9,8,51,34452
3,9,8,51,34452
4,9,8,51,17670
5,9,8,51,17670
6,9,8,51,17670
7,9,8,51,17670
8,9,8,53,12958
9,9,8,53,12958
10,9,8,53,12958
11,9,8,55,18867
12,9,8,55,18867
13,9,8,55,18867
1,9,9,0,0
2,9,9,0,0
3,9,9,0,0
4,9,9,0,0
5,9,9,0,0
6,9,9,0,0
7,9,9,0,0
8,9,9,0,0
9,9,9,0,0
10,9,9,0,0
11,9,9,0,0
12,9,9,0,0
13,9,9,0,0
1,9,10,164,111308
2,9,10,164,111308
